elapsed_days,timestamp_utc,hours_wait,license_price,foregone_issuance_one_branch,all_remaining_licenses_tokens,all_fresh_ETH_at_snapshot_curve,feasible_fresh_tokens,fully_internal_licenses
0.0,2026-09-16T01:47:19+00:00,0,21134.30308896123,0.0,1014446.5482701391,115.28155264679857,0.0,20
0.08333333333333333,2026-09-16T03:47:19+00:00,2,15317.321410510365,50.680567622357366,735231.4277044975,82.88452410541196,0.0,22
0.16666666666666666,2026-09-16T05:47:19+00:00,4,11204.09421963985,101.36113524471473,537796.5225427127,60.29961756957123,0.0,42
0.3333333333333333,2026-09-16T09:47:19+00:00,8,6238.989784979161,202.72227048942946,299471.5096789998,33.360166347028425,0.0,48
0.5,2026-09-16T13:47:19+00:00,12,3756.437567648816,304.0834057341442,180309.00324714318,20.020960192500915,0.0,48
