other_buy_ETH,other_sells_STANDARD,spot_change,entry_ETH,exit_ETH,net_return
50,0,0.028839708275564258,1,0.9580195871342585,-0.0419804128657415
150,0,0.08475523673635332,1,1.0100787700350564,0.010078770035056417
300,0,0.1712411549828743,1,1.0905990059337136,0.09059900593371362
50,250000,0.012621782799017156,1,0.9429095738033447,-0.057090426196655275
150,250000,0.06851040479807247,1,0.9949543570057221,-0.005045642994277899
300,250000,0.15436473606193757,1,1.0748868228246056,0.07488682282460557
50,750000,-0.018936355486222634,1,0.9135645518253613,-0.08643544817463866
150,750000,0.03708952440509172,1,0.9657004729458777,-0.034299527054122314
300,750000,0.12180130492218111,1,1.044570577874183,0.04457057787418295
