hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH,buy_pool_ETH,game_prefund_ETH,external_capital_ETH,spec_buy_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_buy_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens
2.5,0.10416666666666667,2026-09-16T05:27:33+00:00,9.641222168042797e-05,0.013898445750284205,62330779.78863445,6882.542743413531,1193,1312755.3639884442,111.7189937774005,2366.3544696991135,2193.5077573284843,0.0,2.1145219697018547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308639648183572,0.0,9.65429752258414,1.4378941873621873,1.8333965720246304,19793.198681302525,19.0,0.328293531840218,0.21768973858616844,2350.8914809878684
2.75,0.11458333333333333,2026-09-16T05:42:33+00:00,9.687726405088432e-05,0.018788964072500525,62422247.8864073,6876.48317288374,1193,1320047.0306551107,111.7189937774005,2366.626058715451,2202.472599693689,0.0,1.7583074637118443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72314982891649,0.0,3.1768608517512194,10.941989621343357,1.7055582398004892,18341.104881217016,10.0,0.0,0.0,0.0
3.0,0.125,2026-09-16T05:57:33+00:00,9.701628559167015e-05,0.020250954281540334,62449493.32421372,6878.425349415626,1193,1327338.6973217775,111.7189937774005,2366.692785519389,2205.145543095749,0.0,0.24156679794032243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9145102,0.0,4.681846737885008,2.97399,0.23431979400211278,2518.5527927265407,7.0,0.0,0.0,0.0
3.25,0.13541666666666666,2026-09-16T06:12:33+00:00,9.710350262973077e-05,0.021168153551418323,62466413.37463266,6894.754347560647,1193,1334630.3639884437,111.7189937774005,2366.8040744243126,2206.8353329316124,0.0,1.523630164136648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21342,0.0,18.130076885807224,3.279,1.4779212592125486,15863.917127653942,7.0,0.0,0.0,0.0
3.5,0.14583333333333334,2026-09-16T06:27:33+00:00,9.736820702117385e-05,0.023951860496342903,62518087.82007283,6899.5300319070975,1193,1341922.0306551103,111.7189937774005,2366.9419473586786,2211.924383070734,0.0,0.6747869007176632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763837039839474,0.0,10.002607419937613,5.386466367183136,0.6545432936961332,7000.576238286269,11.0,0.495,0.0,0.0
3.75,0.15625,2026-09-16T06:42:33+00:00,9.708063568844004e-05,0.020927678269035743,62461170.35526815,6909.3692848029605,1193,1349213.6973217772,111.7189937774005,2367.1690350364097,2206.4710265703716,0.0,6.7128148620408865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2594583616784685,0.0,4.612984073232821,1.2851615935494576,6.511430416179661,69747.4847693699,9.0,0.0,0.0,0.0
4.0,0.16666666666666666,2026-09-16T06:57:33+00:00,9.592036768022633e-05,0.008725968675816542,62229324.90603304,6940.8536981789375,1193,1356505.3639884437,111.7189937774005,2368.0004103264087,2184.3884414797903,0.0,25.433187975925648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350602885344244,0.0,10.233203575395173,3.3556255702447952,24.670192336647883,266020.78051174455,13.0,0.0633569658207596,0.0,0.0
4.25,0.17708333333333334,2026-09-16T07:12:33+00:00,9.607926987323152e-05,0.010397029498875776,62260274.771243766,6958.842111498112,1193,1363797.0306551103,111.7189937774005,2368.391813065909,2187.5214740762594,0.0,6.496235481380607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629268077849796,0.0,21.51284865514313,9.705433752907954,6.301333747508192,68291.11981562916,13.0,0.12035,1.466943099785567e-05,0.15941827087700589
4.5,0.1875,2026-09-16T07:27:33+00:00,9.593280129927574e-05,0.008856724163134544,62230621.48487206,6966.454788586716,1193,1371088.6973217768,111.7189937774005,2368.573902806035,2184.742021985269,0.0,4.737590832889509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9581387418991496,0.0,5.015314737739878,1.9981007570399485,4.5846349093226575,49733.669050251614,13.0,0.0,0.010828198580165918,117.54457404939369
4.75,0.19791666666666666,2026-09-16T07:42:33+00:00,9.577843490204031e-05,0.00723336306321265,62199407.218552284,6971.746441110574,1193,1378380.3639884437,111.7189937774005,2368.712358127008,2181.7997022809573,0.0,3.9379070574855173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955873531741084,0.0,2.487788140521205,1.0159054624225596,3.108425583803511,33771.69031146821,19.0,0.0,0.7113442619574425,7734.751906002601
5.0,0.20833333333333334,2026-09-16T07:57:33+00:00,9.585211933304734e-05,0.008008249574195103,62213594.51875445,6982.6482254485945,1193,1385672.0306551103,111.7189937774005,2368.992802428212,2183.273628919976,0.0,4.96673851011019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.440665149128819,0.0,12.656155278241998,6.572107295029408,2.959077049252668,32168.722681971823,13.0,0.0,1.8586593055542153,20182.001352534422
5.25,0.21875,2026-09-16T08:12:33+00:00,9.555371744350528e-05,0.004870170119720019,62152651.65691429,6994.222531131964,1193,1392963.6973217768,111.7189937774005,2369.4798587187684,2177.62511099426,0.0,11.949099661116179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300581735400093,0.0,6.412844048210267,6.429165036122544,11.590626671282694,126306.54436526242,9.0,0.0,0.0,0.0
5.5,0.22916666666666666,2026-09-16T08:27:33+00:00,9.578843565063189e-05,0.00733853379029048,62199334.4362663,6994.477927885875,1193,1400255.3639884433,111.7189937774005,2369.7083669374106,2182.1909571322344,0.0,2.6846382896569594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.250484427631395,0.0,5.049751110525954,4.514781746951402,2.604091047776014,28381.44413788527,8.0,2.8836717506316543,8.093191236184793e-06,0.08829870770230533
5.75,0.23958333333333334,2026-09-16T08:42:33+00:00,9.562579470171789e-05,0.005628155142800795,62166473.36724007,7008.912862511384,1193,1407547.0306551103,111.7189937774005,2369.8050268242064,2179.078670401714,0.0,3.177579426520424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065292696,0.0,11.419307781784454,0.0666252,3.0769040275050425,33478.90366995254,8.0,0.0,0.005348016219768397,58.13990508305744
6.0,0.25,2026-09-16T08:57:33+00:00,9.536565924328136e-05,0.0028924964016552313,62113445.94291467,7026.677588647558,1193,1414838.6973217763,111.7189937774005,2370.1004062864954,2174.1232883254434,0.0,7.865982076270939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9106,0.0,13.104723522191723,2.97,7.6300026139828105,83144.80476655273,11.0,0.0,0.0,0.0
6.25,0.2604166666666667,2026-09-16T09:12:33+00:00,9.553012239151834e-05,0.004622037817404001,62145952.215261765,7041.367159398278,1193,1422130.3639884433,111.7189937774005,2370.4129834901587,2177.3566286311425,0.0,4.891879625014099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.125219930713314,3.320277890631372,18.235488260081787,4.970762854994459,4.745123236263676,51791.75978114713,9.0,0.0,0.0,0.0
6.5,0.2708333333333333,2026-09-16T09:27:33+00:00,9.537429049563892e-05,0.0029832651153895995,62113900.92964419,7059.347321447264,1193,1429422.0306551098,111.7189937774005,2370.7162967867107,2174.4126848192145,0.0,7.209026454635932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26508264270817,0.0,15.339531533609728,3.3621251456205816,1.7783076572846401,19380.010173748826,10.0,0.99,5.214448003712214,56857.40842293389
6.75,0.28125,2026-09-16T09:42:33+00:00,9.513906779825524e-05,0.0005095960812599998,62066018.768059984,7070.669052508737,1193,1436713.6973217765,111.7189937774005,2370.8657010410107,2169.9027717281215,0.0,4.78976581046436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279852719371523,0.0,6.961222224681853,0.2855639993586969,4.646072836150429,50789.83549217458,9.0,0.0,0.0,0.0
7.0,0.2916666666666667,2026-09-16T09:57:33+00:00,9.55662440895485e-05,0.00500190390546118,62151641.550832465,7063.425616732447,1193,1444005.3639884428,111.7189937774005,2371.1697462615,2178.203739369737,0.0,2.6709506730394423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.971918314654346,0.0,1.3615770858158038,11.195835014953415,2.590685529730481,28219.13856069216,11.0,0.0,0.0001366231177780719,1.4954126018215568
7.25,0.3020833333333333,2026-09-16T10:12:33+00:00,9.602334386773809e-05,0.009808895660048167,62242828.629810885,7055.370007602348,1193,1451297.0306551098,111.7189937774005,2371.3984111253094,2187.046597242724,0.0,0.9561621270131582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79902,0.0,1.0159136066974932,9.999,0.5409083870880931,5877.434893486514,13.0,0.0,0.3865688761146703,4191.084591629612
7.5,0.3125,2026-09-16T10:27:33+00:00,9.623100658967131e-05,0.011992736124862402,62283782.20168621,7055.711391646321,1193,1458588.6973217763,111.7189937774005,2371.6266307570413,2191.081847607594,0.0,2.8937293886333464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.928979753503145,0.0,4.604854040573259,7.070387503574637,2.80691059323638,30388.523394873373,12.0,0.0,6.913737965987821e-06,0.07477063009107783
7.75,0.3229166666666667,2026-09-16T10:42:33+00:00,9.618896719042872e-05,0.011550637801543973,62275232.90687718,7069.2332296621125,1193,1465880.363988443,111.7189937774005,2371.7103354585784,2190.291221293813,0.0,1.9806302385095478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19000392472854,0.0,12.814916403547489,1.2092797123958388,1.7530027337795124,18968.531309818514,4.0,0.0050100067149164,0.16820859757474863,1820.5467908971148
8.0,0.3333333333333333,2026-09-16T10:57:33+00:00,9.216398793395597e-05,-0.030777193060415153,61441632.97853851,7155.2960129733,1193,1473172.0306551093,111.7189937774005,2374.2486883012607,2112.6722179768303,0.0,81.78068526654806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.161681949565368,0.0,10.982132836887427,3.0098922589554697,78.95677269321055,874329.0576510141,11.0,1.2367219752949064,0.3704920153410876,4011.5027794345306
8.25,0.34375,2026-09-16T11:12:33+00:00,9.281377435966213e-05,-0.02394385351476236,61578235.76674978,7153.80293000354,1193,1480463.6973217758,111.7189937774005,2374.5876894287094,2125.4653437240813,0.0,1.5457204444401214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.338846191691186,9.642982563897295,11.639043904939154,4.988493141910036,1.4814716646693797,16640.68104828729,13.0,0.0,0.017877166437538106,200.5751389717267
8.5,0.3541666666666667,2026-09-16T11:27:33+00:00,9.288510482960805e-05,-0.02319372193027791,61592979.15094134,7154.978488764104,1193,1487755.3639884428,111.7189937774005,2374.70147486114,2126.88227648798,0.0,1.6836248685003739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100557632398871,0.0,2.706276956893073,3.1638343187743585,1.6328568407661528,18319.58367618442,12.0,0.0,0.0002592816792093799,2.906995254152872
8.75,0.3645833333333333,2026-09-16T11:42:33+00:00,9.211473850529983e-05,-0.031295114111275946,61429032.44246103,7179.263588894527,1193,1495047.0306551093,111.7189937774005,2375.237739558578,2111.90327014878,0.0,16.702824499453072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7238181602529474,0.0,9.842358488660528,1.7589981227070892,16.201739432956188,182360.31428396227,19.0,0.0,3.3151329262182114e-07,0.0037186042206942657
9.0,0.375,2026-09-16T11:57:33+00:00,9.161685566833652e-05,-0.03653099215416644,61322060.38380252,7194.83104347395,1193,1502338.6973217756,111.7189937774005,2375.5467937766243,2102.181363429519,0.0,10.06702971803361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34512299877265584,0.0,6.15460207820872,0.3521663252782202,1.4679728077151735,16601.085380934648,10.0,0.0,8.297046018777428,94081.86815778029
9.25,0.3854166666666667,2026-09-16T12:12:33+00:00,9.174735868494423e-05,-0.03515858517714576,61349575.70899368,7192.721600117681,1193,1509630.3639884426,111.7189937774005,2375.7448054793763,2104.7878789261813,0.0,2.872897950690458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.479413447352668,0.0,0.6950838431454411,5.591238211584355,2.786711012169744,31695.405114113808,8.0,0.0,0.0,0.0
9.5,0.3958333333333333,2026-09-16T12:27:33+00:00,9.216519769627333e-05,-0.03076447085453793,61438007.48196262,7189.05082789996,1193,1516922.0306551089,111.7189937774005,2376.0428867591363,2113.0540167733297,0.0,2.566738810148763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.832876657296945,0.0,4.893446909186692,9.073955772751983,2.447802734025308,27769.695157082584,5.0,1.98,0.04193391181899187,475.7050992558166
9.75,0.40625,2026-09-16T12:42:33+00:00,9.158416490533214e-05,-0.03687477755007185,61313181.1718864,7204.700926563439,1193,1524213.6973217758,111.7189937774005,2376.4067456906537,2101.7096678680123,0.0,11.811107914826607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46675900950905336,0.0,4.669608689678524,0.4762847035806667,11.30403273691777,128123.30442385394,10.0,0.0,0.15274194046403863,1732.0813933228837
10.0,0.4166666666666667,2026-09-16T12:57:33+00:00,9.029962824880176e-05,-0.0503833317236535,61032524.38645348,7231.45436413867,1193,1531505.3639884419,111.7189937774005,2377.4090830434725,2076.540047673198,0.0,30.074554851372795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.904934656559061,0.0,2.5861547332353654,5.005035363835777,29.172318205831612,334457.360661455,12.0,0.0,0.0,0.0
10.25,0.4270833333333333,2026-09-16T13:12:33+00:00,9.03553788832067e-05,-0.04979704213725522,61044550.19375217,7233.752642769216,1193,1538797.0306551089,111.7189937774005,2377.4916932022566,2077.6613429530607,0.0,1.184859312003482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306154591866446,9.374301193289303e-13,3.5021840691948283,2.353218971291354,1.1493135326433774,13254.69442782342,12.0,0.0,0.0,0.0
10.5,0.4375,2026-09-16T13:27:33+00:00,9.036752380711237e-05,-0.04966932265048163,61046290.29934403,7233.408477485373,1193,1546088.6973217754,111.7189937774005,2377.907354600723,2077.9849262172183,0.0,8.114909012404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.438492276561446,0.0,0.3950793787792112,8.610706404654534,5.508181395505592,63428.43389489405,12.0,0.0,2.363280346526326,27273.822363462154
10.75,0.4479166666666667,2026-09-16T13:42:33+00:00,8.989796358012377e-05,-0.054607352041692536,60942386.11971756,7252.453791665331,1193,1553380.3639884423,111.7189937774005,2378.243892726765,2068.7367695811176,0.0,10.420455389502422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1722987534017821,0.0,10.133695669896921,1.1962232177569205,1.0458493406063416,12063.93386266183,7.0,0.0,9.061992387211006,104716.88093028637
11.0,0.4583333333333333,2026-09-16T13:57:33+00:00,9.009533640170506e-05,-0.05253172310641163,60985492.39469308,7260.830868238883,1193,1560672.0306551084,111.7189937774005,2378.4032719011284,2072.6870923620604,0.0,1.5624521307286159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5127749116712526,0.0,12.486778528860283,5.504930522113523,1.5155785668067572,17530.688432565094,6.0,0.12035,0.0,0.0
11.25,0.46875,2026-09-16T14:12:33+00:00,9.029645455542804e-05,-0.05041670718915792,61028706.96092742,7256.939057353711,1193,1567963.6973217754,111.7189937774005,2378.819724585892,2076.7586637207005,0.0,6.61320250800145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.684773866641551,0.0,0.5962131582306768,10.90283047616485,6.414806432761406,74226.86415938563,7.0,0.0,0.0,0.0
11.5,0.4791666666666667,2026-09-16T14:27:33+00:00,9.002787265052673e-05,-0.05324119117251336,60969317.104215026,7267.363154468643,1193,1575255.3639884419,111.7189937774005,2379.0064382847013,2071.468565654966,0.0,5.84577704751473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556789817802357,0.0,5.320712748006467,0.451,5.544666497405046,64050.97319123291,7.0,0.1160193691635057,0.12573723868424166,1450.169785330665
11.75,0.4895833333333333,2026-09-16T14:42:33+00:00,9.004734222580305e-05,-0.05303644356097603,60973536.866994545,7270.996899051621,1193,1582547.0306551089,111.7189937774005,2379.0354634026658,2071.860806855387,0.0,0.41699982989121054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092410303127517,0.0,4.055010901364148,0.8257561533803589,0.4044898349944742,4677.431861306608,11.0,0.0,0.0,0.0
12.0,0.5,2026-09-16T14:57:33+00:00,9.031263412942407e-05,-0.05024655817027257,61031482.636464685,7280.1382960964975,1193,1589838.6973217751,111.7189937774005,2379.1669890918683,2077.1486376627568,0.0,0.46839188807325627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.756222695442763,0.0,14.56075354144784,5.873696628002818,0.09657673564712241,1114.4746373634669,4.0,0.0,0.3577633957839362,4125.526768307879
12.25,0.5104166666666666,2026-09-16T15:12:33+00:00,9.071765171652496e-05,-0.04598727760494892,61119514.33076892,7282.7369884774635,1193,1597130.3639884414,111.7189937774005,2379.341324458524,2085.2013341157885,0.0,0.19827389191596012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.250970344948088,0.0,10.825724200652765,8.41935749484499,0.19232567515848134,2215.4362002818566,11.0,0.0,0.0,0.0
12.5,0.5208333333333334,2026-09-16T15:27:33+00:00,9.057136838762922e-05,-0.04752563485075734,61087437.94648823,7303.314370190297,1193,1604422.0306551084,111.7189937774005,2379.4371019504692,2082.326628549921,0.0,3.0638877211281397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18918215526046359,0.0,17.79845363891077,0.17654395249183313,2.971971089494296,34144.16764318544,7.0,0.016499063080068502,0.0,0.0
12.75,0.53125,2026-09-16T15:42:33+00:00,9.019888003082295e-05,-0.05144282874426376,61005339.571059674,7310.978992298551,1193,1611713.697321775,111.7189937774005,2379.7125777001274,2075.002361856501,0.0,8.430193695013713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1059270015931946,0.0,0.6158311644913304,1.128496940401219,6.615903015590621,76235.10680925616,9.0,0.0,1.5613848685726817,17951.104864912897
13.0,0.5416666666666666,2026-09-16T15:57:33+00:00,9.024788958193423e-05,-0.05092743031414193,61014068.3309402,7310.605928204059,1193,1619005.3639884414,111.7189937774005,2380.6281887149653,2076.1568700435496,0.0,17.69653098787967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85103917492833,0.0,1.6970551073962488,19.23575426013095,17.09465435379588,196977.8552891165,13.0,0.0,0.07098070444740187,819.6112171717082
13.25,0.5520833333333334,2026-09-16T16:12:33+00:00,9.027779309849846e-05,-0.05061295639746943,61020483.428479984,7315.782748068408,1193,1626297.0306551084,111.7189937774005,2380.6916300203848,2076.7623403660236,0.0,1.0134225275646713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6188928500387587,0.0,5.845731492241908,1.6519314796313864,0.9634772626184439,11115.211190600776,9.0,0.0,0.019542589119287187,225.52492046906215
13.5,0.5625,2026-09-16T16:27:33+00:00,9.022863117035359e-05,-0.05112995726797509,61009521.5518786,7319.067076153116,1193,1633588.697321775,111.7189937774005,2380.7744195644696,2075.804220960529,0.0,2.0302862613962134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0721668559017323,0.0,2.4089982232993163,0.1040478121446247,1.8511094717253942,21354.02033460454,3.0,0.99,0.11826820182893243,1363.6911181731095
13.75,0.5729166666666666,2026-09-16T16:42:33+00:00,8.998717557128042e-05,-0.05366917327556242,60955722.43502669,7328.067735182515,1193,1640880.3639884416,111.7189937774005,2381.104416233948,2071.0793302399375,0.0,8.45940385627955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7345131356881107,0.0,4.605764978284673,3.138565251396882,8.205621724477162,94870.14242050936,11.0,0.672162438080782,1.6114004210976418e-08,0.00018598002924436258
14.0,0.5833333333333334,2026-09-16T16:57:33+00:00,8.93612978431126e-05,-0.060251082132745104,60816253.672312215,7344.996304070466,1193,1648172.030655108,111.7189937774005,2381.5144277024565,2058.7131390821114,0.0,13.140385876442906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741947186168129,0.0,4.972389198634202,0.6128321727527005,12.746091133393243,148031.04638458518,9.0,0.177162438080782,8.316675637615844e-05,0.9624290528652105
14.25,0.59375,2026-09-16T17:12:33+00:00,8.87119142752559e-05,-0.06708018511025005,60669510.34129395,7365.784611094401,1193,1655463.697321775,111.7189937774005,2382.154598039222,2045.8793268774907,0.0,17.89561081218517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061798607564441,0.0,8.594665156080472,5.165100619963716,0.5280736165412145,6204.372890097452,7.0,0.0,16.830668871278398,197096.60611771888
14.5,0.6041666666666666,2026-09-16T17:27:33+00:00,8.888410658220253e-05,-0.06526936165508646,60707960.55609286,7377.854415047621,1193,1662755.363988441,111.7189937774005,2382.258966057857,2049.341689434054,0.0,0.6686924520513458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131055008614629,0.0,15.636534528418974,4.215362253688397,0.6486316474845398,7602.692265797848,5.0,0.0,3.100526555499528e-08,0.00036337440676911055
14.75,0.6145833333333334,2026-09-16T17:42:33+00:00,8.037157780234645e-05,-0.15478954435462844,58638061.163600415,7547.48801400859,1193,1670047.030655108,111.7189937774005,2387.6970757818044,1876.2335975756775,0.0,177.9657766525331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857684794156894,0.0,1.9636168265374352,2.4947099313218173,172.18624533625476,2118808.768055877,10.0,2.462111287205625,0.4405580167023618,5162.074382901356
15.0,0.625,2026-09-16T17:57:33+00:00,8.137858672566121e-05,-0.14419955104869908,58896870.000172205,7534.529447791061,1193,1677338.6973217744,111.7189937774005,2388.1519202552563,1897.3851189384914,0.0,0.4598614722083312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.611382835022237,0.0,8.647799618738976,21.557431464308404,0.4452621053868233,5711.250567101109,2.0,0.495,0.0008035226552578933,10.313816920769737
15.25,0.6354166666666666,2026-09-16T18:12:33+00:00,8.265353622025668e-05,-0.1307918182068485,59217625.13282396,7507.493198604475,1193,1684630.363988441,111.7189937774005,2388.7673972475636,1923.9863986570817,0.0,1.4401185847821125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0413983033726,2.833113243994305,0.1805075243098908,23.800558494141,1.3915580869802624,17718.75996991724,4.0,1.98,0.005356940258386658,68.18455590865561
15.5,0.6458333333333334,2026-09-16T18:27:33+00:00,8.275737633683039e-05,-0.1296998058979777,59242218.10473365,7506.527753456845,1193,1691922.030655108,111.7189937774005,2389.316221140978,1926.2434793505458,0.0,9.973801653356984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.230882346821165,0.0,1.8404594392481357,6.921685751326602,9.674587603756276,121877.4820269367,7.0,5.55880643930724,0.0,0.0
