hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,external_capital_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,spec_buy_ETH,buy_pool_ETH,owner_spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH,game_prefund_ETH
13.0,0.5416666666666666,2026-09-16T15:57:33+00:00,3.632356928977785e-05,-0.6180109761490455,41682073.38549875,8472.05117296693,736,816488.224989259,111.7189937774005,2398.4234378093793,873.9961974346544,0.0,1.3230020787483454,0.0,0.0,0.17314728825207357,0.8329015132740164,23859.972015082727,21.0,0.45041050311187864,12905.282462414863,0.11835031056246449,0.1159833043512152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.5520833333333334,2026-09-16T16:12:33+00:00,3.638513742314336e-05,-0.6173635080828708,41726034.76377497,8485.462900003151,736,823779.8916559258,111.7189937774005,2398.5965491335514,875.6665112818656,0.0,2.757951836950383,0.0,0.0,15.255152207604512,1.8608838331679693,53294.41340915226,26.0,0.8143294486739024,23296.945997651845,4.518638453226172,4.42826568416165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.5625,2026-09-16T16:27:33+00:00,3.6712335327680035e-05,-0.613922601514385,41959984.798657484,8479.193025831322,736,831071.5583225926,111.7189937774005,2399.1161720982554,884.4402069212408,0.0,6.756206328381609,0.0,0.0,3.023444432250782,6.512263125740123,184617.4635592984,22.0,0.04125701279003579,1175.0369167927417,15.846838742608961,15.529901967756782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.5729166666666666,2026-09-16T16:42:33+00:00,3.65933511332908e-05,-0.6151738732687064,41873550.2401351,8482.419598004635,736,838363.2249892594,111.7189937774005,2399.2445078620444,881.3174974925687,0.0,3.810186985515543,0.0,0.0,0.23219850842538242,3.118004256547035,88593.16844100409,18.0,0.5778771194030411,16402.769345593235,0.7015077110646788,0.6874775568433854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.5833333333333334,2026-09-16T16:57:33+00:00,3.652694667665566e-05,-0.6158722014909979,41824224.6977181,8484.600898208533,736,845654.8916559259,111.7189937774005,2399.481815810351,879.6055694358245,0.0,5.400816811248433,0.0,0.0,0.7066800954623198,5.160431841487298,146925.33695999763,18.0,0.07836046542368194,2230.2648760821357,3.587009760392986,3.6888887545042923,0.177162438080782,0.0,0.0,0.0,0.0,0.0,0.0
14.25,0.59375,2026-09-16T17:12:33+00:00,3.638894897018365e-05,-0.6173234247661221,41720994.16765956,8490.006255708664,736,852946.5583225926,111.7189937774005,2400.0286965790306,876.0535436545164,0.0,12.28711880431797,0.0,0.0,2.400212487503735,11.798197120303458,337208.48404289136,17.0,0.12030811988497474,3430.6818647018977,8.736197789480379,8.735093023009938,0.177162438080782,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.6041666666666666,2026-09-16T17:27:33+00:00,3.562817646929823e-05,-0.6253239255612808,41153094.60750334,8514.898319630844,736,860238.2249892594,111.7189937774005,2400.915830122045,855.9209850943804,0.0,25.74983893438593,0.0,0.0,5.646638905057856,24.912292336478227,718493.7605196027,21.0,0.06505142987613567,1859.9255295213409,5.731918749234685,5.617280374249992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,0.6145833333333334,2026-09-16T17:42:33+00:00,3.582183160159828e-05,-0.623287392907761,41297107.70268789,8529.672568788385,736,867529.8916559261,111.7189937774005,2401.09484198871,861.1469415106036,0.0,1.4354757288850803,0.0,0.0,20.179217440429856,1.3891886623701077,40473.27505058083,25.0,0.0032227946484204035,93.93835508415509,3.5935464774059565,6.661432145108358,3.203833262500532,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.625,2026-09-16T17:57:33+00:00,3.5430654772946486e-05,-0.6274011201061469,40999239.942258075,8545.087939416504,736,874821.5583225926,111.7189937774005,2401.7603865253554,850.7811195255092,0.0,17.399799303921213,0.0,0.0,5.71509317967111,16.869383518180552,492622.0957790368,30.0,0.008421806623028943,245.57465204124424,4.098721437046816,7.033977318826976,3.0788064393072405,0.0,0.0,0.0,0.0,0.0,0.0
15.25,0.6354166666666666,2026-09-16T18:12:33+00:00,3.5845503835062694e-05,-0.6230384489429952,41307423.9648018,8540.226068487387,736,882113.2249892594,111.7189937774005,2402.4084698081397,862.0425860094151,0.0,8.297414725729027,0.0,0.0,7.047678837573824,8.047468756540834,232807.0410058341,13.0,0.001023527416325578,29.509631411880218,15.889235611340839,19.558881209635114,4.068806439307241,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.6458333333333334,2026-09-16T18:27:33+00:00,3.597668523451836e-05,-0.6216589078982891,41404017.22155297,8551.842180061885,736,889404.8916559261,111.7189937774005,2402.566113866026,865.5807706157929,0.0,1.6948883521961307,0.0,0.0,15.311940238758469,0.957554131555945,27728.322967168504,17.0,0.6864875700743016,19861.751438960913,5.33987036589172,5.233072958573886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.75,0.65625,2026-09-16T18:42:33+00:00,3.603287609532185e-05,-0.6210679887654134,41444963.45890732,8554.986857507698,736,896696.5583225929,111.7189937774005,2402.681837803377,867.1039960818397,0.0,1.6790475563307155,0.0,0.0,4.783626849210742,1.4899897370394832,43049.83629438522,13.0,0.13868639260131088,4007.5114146647334,2.7726255330384455,3.2022730223776765,0.495,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T18:57:33+00:00,3.604445128177946e-05,-0.6209462608002853,41452076.6168683,8556.704344911428,736,903988.2249892594,111.7189937774005,2402.94234537166,867.4648632208815,0.0,5.021863848971066,0.0,0.0,2.3388621110585603,4.793192155662371,138405.61625112846,15.0,0.07801577783955962,2252.0009032741277,4.443204873747552,5.38273098801289,1.0493777670819275,0.0,0.0,0.0,0.0,0.0,0.0
16.25,0.6770833333333334,2026-09-16T19:12:33+00:00,3.620893136999862e-05,-0.6192165412388478,41571860.56338926,8562.576432205902,738,906705.3470288655,111.7189937774005,2403.1835062845494,871.8967128877258,0.0,2.989892738742469,0.0,0.0,10.545097874207018,2.879714330765937,83132.61792222512,19.0,0.020481625814256856,589.0596618767959,7.573206536313197,7.421742405586934,0.0,2.0,4574.5446270607135,0.0,0.0,0.0,0.0
16.5,0.6875,2026-09-16T19:27:33+00:00,3.652411031112157e-05,-0.6159020295206447,41799767.43141542,8558.328785400281,738,913997.0136955323,111.7189937774005,2403.5285963542806,880.3379975940566,0.0,3.4283921905037005,0.0,0.0,4.53872797044217,3.3129944120008425,94471.96086206009,17.0,0.012546012787744303,357.6047404502776,12.111915200851724,11.869676896834692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,0.6979166666666666,2026-09-16T19:42:33+00:00,3.694248446512799e-05,-0.6115022874848763,42098570.490519315,8547.111936173673,738,921288.6803621989,111.7189937774005,2403.8378173115293,891.4577977237333,0.0,1.6323995041861963,0.0,0.0,0.21217186031297172,1.528473365333233,43181.68035038625,14.0,0.054954153727377386,1559.0570370620617,12.517448605982777,12.75219963386312,0.495,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.7083333333333334,2026-09-16T19:57:33+00:00,3.7044103598229916e-05,-0.6104336316722134,42165475.83521632,8554.918906272409,738,928580.3470288657,111.7189937774005,2404.826073789895,894.3314625043754,0.0,18.441660995653137,0.0,0.0,11.668891357744897,17.835464209561604,499855.1565112978,19.0,0.0529469562219333,1492.3134238057564,18.60316998671056,21.315325776295513,3.147162438080782,0.0,0.0,0.0,0.0,0.0,0.0
17.25,0.71875,2026-09-16T20:12:33+00:00,3.7275405723797533e-05,-0.6080011924904976,42324251.75527595,8553.887572590033,747,920405.7638458223,111.7189937774005,2404.979936956033,900.4405393503108,0.0,0.5790357468757747,0.0,0.0,5.231606329695132,0.5398112086284538,15116.411387464163,20.0,0.021853465841047637,613.1616957376579,6.0754780086004905,6.68811259281136,0.5,9.0,15466.24984970534,0.0,3668.099484823644,0.14006491786920122,0.1090617600725129
17.5,0.7291666666666666,2026-09-16T20:27:33+00:00,3.751107323281379e-05,-0.6055228456902606,42486729.08028707,8554.406938548678,747,927697.4305124888,111.7189937774005,2405.4150218194673,906.701091672145,0.0,6.096601613921507,0.0,0.0,7.21500314391221,2.9384655123652452,81844.62225635689,18.0,2.9752380531386162,82510.56605272298,12.609340750771304,12.357153935755878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.75,0.7395833333333334,2026-09-16T20:42:33+00:00,3.662730050482147e-05,-0.6148168519862467,41854071.598921746,8576.596831689583,747,934989.0971791558,111.7189937774005,2406.6155128588853,883.6873376828706,0.0,33.13271859135318,0.0,0.0,0.3766301910470902,32.056289789693615,902746.5698319497,11.0,0.08244724391897648,2350.8928984144527,10.325474083753937,10.118964602078858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.75,2026-09-16T20:57:33+00:00,3.652678210324459e-05,-0.6158739321919691,41779690.07676706,8583.772254078622,747,942280.7638458225,111.7189937774005,2406.9318792220547,881.0880036701024,0.0,7.328455792749651,0.0,0.0,4.8924547394398,4.35287951481324,123915.22627850791,24.0,2.7557226041539216,78474.78781876575,2.363523182163139,4.72912177998139,2.462111287205625,0.0,0.0,0.0,0.0,0.0,0.0
18.25,0.7604166666666666,2026-09-16T21:12:33+00:00,3.667861877969247e-05,-0.614277174358002,41887664.24349998,8590.18745665403,748,948199.6881154045,111.7189937774005,2407.123104170348,885.1465155791725,0.0,2.150409132466166,0.0,0.0,10.664939432770016,1.9297691933358996,54787.09749958818,21.0,0.15612766515628096,4430.254980471393,6.312377239885223,6.208921041536165,0.0,1.0,1372.7423970881061,0.0,617.7157468870282,0.023256475968003364,0.0
18.5,0.7708333333333334,2026-09-16T21:27:33+00:00,3.673042083209661e-05,-0.6137324091871161,41922487.53412362,8592.53730554153,748,955491.3547820712,111.7189937774005,2407.567735022499,886.6049662336876,0.0,8.23014619472599,0.0,0.0,4.2529303941696375,7.154668758361808,203719.4568143089,20.0,0.8285730505224012,23481.0761577809,9.214160877471576,9.688596849241312,0.672162438080782,0.0,0.0,0.0,0.0,0.0,0.0
18.75,0.78125,2026-09-16T21:42:33+00:00,3.636172576140788e-05,-0.6176097118009504,41652028.468766995,8617.62000744656,748,962783.0214487377,111.7189937774005,2408.232723922198,876.9677391005508,0.0,17.09379887386615,0.0,0.0,16.11046367159307,15.787825483148763,448755.26411284856,12.0,0.7931594245013969,22705.558322974553,7.6087466742139105,7.456571740729632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.7916666666666666,2026-09-16T21:57:33+00:00,3.6215948966075694e-05,-0.6191427421952055,41544339.62284632,8624.689263069544,748,970074.6881154045,111.7189937774005,2408.425859785934,873.1297315679545,0.0,5.385289415239981,0.0,0.0,3.424383954122319,5.186599137402592,148881.98318706625,14.0,0.037131595380184304,1067.4087439325797,1.578859063922154,1.547281882643711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.25,0.8020833333333334,2026-09-16T22:12:33+00:00,3.611384945431092e-05,-0.6202164498070194,41468051.079004236,8627.561231501717,750,974255.5395674797,111.7189937774005,2408.531586809827,870.4311151061582,0.0,3.1899759645883705,0.0,0.0,0.2790789942703132,3.079175878953842,88640.3982321107,13.0,0.015100806696877954,434.64805587787345,0.48916321753778075,0.49135950279204377,0.0,2.0,3110.815214585361,314.6112603894662,327.4712125584483,0.012224030209202687,0.0
19.5,0.8125,2026-09-16T22:27:33+00:00,3.6085995741286636e-05,-0.6205093674045135,41446169.327010185,8637.335366441901,750,981547.2062341461,111.7189937774005,2408.775386817854,869.7371382681258,0.0,5.11748066047187,0.0,0.0,9.323958110179284,4.960477767867227,143161.9007642157,24.0,0.0034784727904855115,100.51747278619014,4.513779410652673,4.42350382243962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,0.8229166666666666,2026-09-16T22:42:33+00:00,3.603578131268987e-05,-0.621037436670226,41408685.541300364,8648.111705687712,750,988838.8729008129,111.7189937774005,2408.8488241453147,868.4122598869683,0.0,1.9932418731802952,0.0,0.0,9.524898192115321,1.7804540994658122,51423.8784246133,20.0,0.15299051751907428,4415.786240395404,0.021698161408336022,0.6683634920226724,0.6603054018801052,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.8333333333333334,2026-09-16T22:57:33+00:00,3.621634158476612e-05,-0.619138613304977,41540231.74610319,8646.735988630964,750,996130.5395674794,111.7189937774005,2409.1047544828252,873.2756685468529,0.0,3.1081691814367787,0.0,0.0,3.7436219406451854,3.010296810863779,86954.92288699906,16.0,0.004627295129894265,133.28898929547103,8.134263103389129,7.971577841321348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.25,0.84375,2026-09-16T23:12:33+00:00,3.6621336298686524e-05,-0.614879573280549,41829331.739357494,8650.567085071494,765,980960.6971514476,111.7189937774005,2409.3420724048783,884.0735982278271,0.0,0.3362949391149641,0.0,0.0,14.866344043558694,0.32620609094151515,9306.767988705707,19.0,0.0,1.9361144545584193e-10,10.243041790610151,11.134224620089439,0.99,15.0,22461.509082661876,807.3690066687211,3439.804389499128,0.1284119033586681,0.0
20.5,0.8541666666666666,2026-09-16T23:27:33+00:00,3.7039796140822277e-05,-0.6104789301239513,42127104.2208942,8654.115858349724,765,988252.3638181145,111.7189937774005,2409.634097396372,895.1776164524698,0.0,1.2976543961400466,0.0,0.0,14.944816494362923,1.257422296066461,35394.63749910954,8.0,0.0013024681893841717,36.74385508887672,12.654767980390744,12.401672620782932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,0.8645833333333334,2026-09-16T23:42:33+00:00,3.7067638824006405e-05,-0.610186128519405,42145311.5567776,8671.856586270562,765,995544.0304847809,111.7189937774005,2409.918750910339,895.9671452807767,0.0,5.327325245378574,0.0,0.0,18.81491026311465,5.167407522567682,144951.28236556472,21.0,9.796544953474041e-05,2.7538155268886695,5.760266152013609,6.116854073685454,0.4814216782776713,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.875,2026-09-16T23:57:33+00:00,3.727132009426543e-05,-0.6080441581369718,42287161.72549096,8673.73863874189,765,1002835.6971514478,111.7189937774005,2410.265395406864,901.3881471438951,0.0,4.682015573484932,0.0,0.0,7.649698830968402,4.451972498431149,125276.05331081095,15.0,0.08958260784923823,2502.7747288237633,10.309201465921992,10.103017436603555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.25,0.8854166666666666,2026-09-17T00:12:33+00:00,3.719054028523207e-05,-0.6088936616687792,42221337.10829835,8691.704313924804,782,988142.3258703146,111.7189937774005,2410.6477217716506,899.3436733598296,0.0,8.412334274769817,0.0,0.0,16.303527763636414,1.637295107752313,45817.31439448633,14.0,6.522669138774411,182841.02685148336,6.237235308761447,6.367860490704423,0.0,17.0,21985.037947756027,132.0698810427869,6782.2475759238005,0.2605815184879648,0.0
21.5,0.8958333333333334,2026-09-17T00:27:33+00:00,3.709972071259234e-05,-0.6098487462206978,42156104.11213932,8711.24337717583,782,995433.9925369812,111.7189937774005,2410.8501355902176,896.9969609005666,0.0,4.965582821474412,0.0,0.0,17.394764610329823,4.780881005946062,134102.77771272988,11.0,0.03573433088411889,1003.004530317919,2.1723166961341547,2.6188703622114717,0.5,0.0,0.0,0.0,0.0,0.0,0.0
21.75,0.90625,2026-09-17T00:42:33+00:00,3.705193730896653e-05,-0.6103512501338371,42122055.99574615,8730.847113507787,782,1002725.6592036481,111.7189937774005,2410.888153819702,895.7474328207014,0.0,1.260089605125927,0.0,0.0,18.392226481577545,1.156785127861739,32490.663649448325,16.0,0.0655017891104103,1839.4843180197906,0.010777066592549,0.010561525260698021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.9166666666666666,2026-09-17T00:57:33+00:00,3.750693367432752e-05,-0.6055663784690117,42439487.32566983,8729.69433791939,782,1010017.3258703146,111.7189937774005,2411.299360220947,907.7671435930984,0.0,3.2912562302026345,0.0,0.0,11.278141585247573,2.9729039496793424,82802.37849361535,16.0,0.2196145936172127,6150.904017971153,15.623435716938529,15.310967002599758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,0.9270833333333334,2026-09-17T01:12:33+00:00,3.8257850395252226e-05,-0.5976695238694251,42952327.78469919,8710.435406285691,782,1017308.9925369814,111.7189937774005,2411.7067932344394,927.3928325229659,0.0,0.1370561665499963,0.0,0.0,0.7741903096624473,0.1293305873321765,3575.8592975606525,10.0,0.003613894221319924,99.85464122990902,20.166066424916067,19.76274509641775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.9375,2026-09-17T01:27:33+00:00,3.8631780767859135e-05,-0.5937371653261105,43200951.71388948,8715.127242669681,782,1024600.6592036483,111.7189937774005,2412.131506762886,937.1384695432207,0.0,4.47988901766405,0.0,0.0,14.86218693268954,4.345104919301687,117545.63835932613,12.0,0.00038742783244174463,10.44346853349689,13.52084289583545,14.22552603791874,0.995,0.0,0.0,0.0,0.0,0.0,0.0
22.75,0.9479166666666666,2026-09-17T01:42:33+00:00,3.859703562043702e-05,-0.5941025552150129,43177224.857200116,8726.537847439433,782,1031892.3258703148,111.7189937774005,2412.2425698245147,936.2649334822927,0.0,2.5569336359507133,0.0,0.0,10.648131770454391,2.4801989769749335,66887.27457027102,21.0,2.66498972575846e-05,0.7182470563063577,1.7177526275743364,1.68339757502285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.9583333333333334,2026-09-17T01:57:33+00:00,3.9118087702669685e-05,-0.5886230227748026,43519438.87996441,8714.931114674415,782,1039183.9925369816,111.7189937774005,2412.583450554239,949.7232299130018,0.0,1.3137082290288618,0.0,0.0,2.192444395413864,0.9558267386952549,25671.98825996607,12.0,0.3184702434627411,8486.287836607617,14.83299670300772,14.772004659738226,0.240477439582305,0.0,0.0,0.0,0.0,0.0,0.0
23.25,0.96875,2026-09-17T02:12:33+00:00,3.90817066865243e-05,-0.5890056159261864,43464948.47107152,8717.863408612582,792,1044196.7659899553,111.7189937774005,2412.834851796413,948.8413703708181,0.0,5.344340246471461,0.0,0.0,2.301835638159683,4.1621714802808905,110702.91803682853,15.0,1.021838558796428,27155.298957677853,2.9323082849258815,4.462480704287991,0.5,10.0,2278.8932137058086,2855.815110705793,26560.694847539067,1.0714758086837712,0.049767645459724945
23.5,0.9791666666666666,2026-09-17T02:27:33+00:00,3.931382100155887e-05,-0.5865646355281824,43614263.88749794,8714.46227434673,792,1051488.432656622,111.7189937774005,2413.2125209707065,954.8557668346835,0.0,5.057244160546588,0.0,0.0,2.990931372307268,4.903568598379331,129739.68808474296,15.0,0.0019582373508580985,52.16342754030527,11.297592473889676,11.071640624411879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.75,0.9895833333333334,2026-09-17T02:42:33+00:00,3.949920786569476e-05,-0.5846150543429989,43732681.05647716,8715.426512632173,792,1058780.0993232888,111.7189937774005,2413.490838499447,959.6421549236298,0.0,3.5834699673545174,0.0,0.0,6.028943903132118,3.4758977369267705,92101.34921338892,13.0,6.813140711415143e-05,1.7977386352989757,6.560671486021259,8.369858056300835,1.98,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.0,2026-09-17T02:57:33+00:00,3.94773889202564e-05,-0.5848445086018292,43716525.20057933,8725.865869816564,792,1066071.7659899555,111.7189937774005,2413.9060818244525,959.1688089339448,0.0,8.42925867005954,0.0,0.0,10.381254519712094,8.176208919655053,215406.41880148955,11.0,0.00017199030270035107,4.536752129165689,8.118278245280118,7.9559126803745155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
