hour,event,charter_id,count,gross_tokens,resolution_fee,price_tokens,internal_tokens,wallet_tokens,fresh_tokens,elapsed_days,timestamp_utc
0.0,retire,589,1.0,78760.6479584189,0.0247853350328916,,,,,0.0,2026-09-16T02:57:33+00:00
0.0,retire,747,1.0,12573.137958418894,0.0262018038947495,,,,,0.0,2026-09-16T02:57:33+00:00
0.0,retire,444,1.0,11686.647958418896,0.0276828412989971,,,,,0.0,2026-09-16T02:57:33+00:00
0.0,retire,92,1.0,24866.647958418896,0.0313613627492481,,,,,0.0,2026-09-16T02:57:33+00:00
0.0,license,952,,,,17488.076761708646,104.5939932852499,17383.482768423397,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,644,,,,17488.076761708646,111.66296629142462,17376.413795417222,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,337,,,,17488.076761708646,116.84296629142464,17371.23379541722,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,75,,,,17488.076761708646,118.58226460362395,1244.6601989947626,16124.834298115224,0.0,2026-09-16T02:57:33+00:00
0.0,license,864,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,332,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,52,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,323,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,875,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,146,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,738,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,721,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,101,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,315,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,940,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,127,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,778,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,728,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,727,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,547,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,379,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,972,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,556,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,213,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,945,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,939,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,596,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,618,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,210,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,60,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,498,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,505,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,611,,,,17488.076761708646,686.6479584188932,16801.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,473,,,,17488.076761708646,686.6479584188932,13468.745870388911,3332.6829329021275,0.0,2026-09-16T02:57:33+00:00
0.0,license,78,,,,17488.076761708646,786.6479584188932,16701.428803289753,0.0,0.0,2026-09-16T02:57:33+00:00
0.0,license,812,,,,17488.076761708646,711.6479584188932,10634.18556517038,6142.243238124996,0.0,2026-09-16T02:57:33+00:00
0.0,license,921,,,,17488.076761708646,686.6479584188932,8655.458887336263,8145.969915952533,0.0,2026-09-16T02:57:33+00:00
0.0,license,942,,,,17488.076761708646,686.6479584188932,6910.032982918857,9891.395820375532,0.0,2026-09-16T02:57:33+00:00
0.0,license,890,,,,17488.076761708646,686.6479584188932,4218.425985072496,12583.002818208188,0.0,2026-09-16T02:57:33+00:00
0.0,license,571,,,,17488.076761708646,686.6479584188932,3690.35894091912,13111.069862369448,0.0,2026-09-16T02:57:33+00:00
0.0,license,965,,,,17488.076761708646,686.6479584188932,2412.3606437872068,14389.068159498274,0.0,2026-09-16T02:57:33+00:00
0.0,license,628,,,,17488.076761708646,686.6479584188932,1584.3331905426758,15217.095612745732,0.0,2026-09-16T02:57:33+00:00
0.0,license,275,,,,17488.076761708646,686.6479584188932,0.0,16801.42880329117,0.0,2026-09-16T02:57:33+00:00
0.0,license,762,,,,17488.076761708646,686.6479584188932,0.0,16801.42880329117,0.0,2026-09-16T02:57:33+00:00
0.0,license,788,,,,17488.076761708646,686.6479584188932,0.0,16801.428803294897,0.0,2026-09-16T02:57:33+00:00
0.0,license,846,,,,17488.076761708646,686.6479584188932,0.0,16801.428803287446,0.0,2026-09-16T02:57:33+00:00
1.0,retire,277,2.0,15940.125509596306,0.0340966541260436,,,,,0.041666666666666664,2026-09-16T03:57:33+00:00
23.0,license,890,,,,30138.072414573388,1124.5339795859882,29013.5384349874,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,275,,,,30138.072414573388,1124.5339795964765,29013.538434976912,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,945,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,972,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,78,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,738,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,727,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,60,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,721,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,127,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,332,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,379,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,628,,,,30138.072414573388,1124.5339795937116,29013.53843497968,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,618,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,146,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,778,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,596,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,498,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,210,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,323,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,213,,,,30138.072414573388,1124.5339795950576,29013.53843497833,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,942,,,,30138.072414573388,1124.5339795996924,29013.538434973696,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,676,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,847,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,730,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,750,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,731,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,66,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,948,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,859,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,46,,,,30138.072414573388,1248.9149482164175,4860.73764614635,24028.419820211828,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,968,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,187,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,205,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,631,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,622,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
23.0,license,229,,,,30138.072414573388,1248.9149482164175,28889.15746635697,0.0,0.9583333333333334,2026-09-17T01:57:33+00:00
