hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH,buy_pool_ETH,game_prefund_ETH,external_capital_ETH,spec_buy_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_buy_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens
2.5,0.10416666666666667,2026-09-16T05:27:33+00:00,9.968989755478908e-05,0.048367420915105486,63023458.358669996,6820.376108718448,1189,1255591.743686885,111.7189937774005,2365.3126558987665,2255.7055017077473,0.0,5.130578600772878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421653923154347,0.0,9.65429752258414,0.043025910525953774,1.9680259758382728,20546.32610993928,20.0,0.0,3.008635266911419,31368.321347685676
2.75,0.11458333333333333,2026-09-16T05:42:33+00:00,9.951656734768604e-05,0.04654463097706363,62990438.798359156,6826.708387258526,1189,1262883.4103535516,111.7189937774005,2365.41238457706,2252.4503553411264,0.0,3.296296195537252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04114982891649,0.0,3.1768608517512194,0.041989621343357146,3.197407309671135,33428.47716022513,14.0,0.0,0.0,0.0
3.0,0.125,2026-09-16T05:57:33+00:00,9.950108492690262e-05,0.04638181342037684,62987484.85576178,6831.672022149349,1189,1270175.0770202184,111.7189937774005,2365.4214617125826,2252.159490052669,0.0,0.29783195507707205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966666619654923,0.0,4.681846737885008,0.007108843489443799,0.28889699642475986,3023.2537680476607,8.0,0.0,0.0,0.0
3.25,0.13541666666666666,2026-09-16T06:12:33+00:00,9.945138428447374e-05,0.04585914727667495,62977871.86885702,6850.631650471671,1189,1277466.743686885,111.7189937774005,2365.51327320031,2251.2381271284253,0.0,2.194382924243655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2730199999999998,0.0,18.130076885807224,1.299,1.842878119332054,19296.31608385293,12.0,0.0,0.28567331718429156,2991.004396921612
3.5,0.14583333333333334,2026-09-16T06:27:33+00:00,9.937598982268416e-05,0.045066277593824866,62963469.867206804,6862.0091731611865,1189,1284758.4103535516,111.7189937774005,2365.5557963529764,2249.82068870618,0.0,1.4174384222451408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002607419937613,0.0,1.3749152695777862,14402.00165021884,16.0,0.0,0.0,0.0
3.75,0.15625,2026-09-16T06:42:33+00:00,9.899585944329936e-05,0.04106871800933343,62890606.68532696,6873.562234647559,1189,1292050.0770202181,111.7189937774005,2365.7704379224556,2242.665969723562,0.0,7.154718982618306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612984073232821,0.0,6.940077413139758,72863.18187984431,16.0,0.0,0.0,0.0
4.0,0.16666666666666666,2026-09-16T06:57:33+00:00,9.759886479967123e-05,0.026377523540327852,62619190.68071985,6909.415054176684,1189,1299341.7436868846,111.7189937774005,2366.5628264509146,2216.2539652413734,0.0,26.41256776383034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005632816418889801,0.0,10.233203575395173,0.0005747771856010001,25.620190730915425,271421.6446925481,15.0,0.0,0.0,0.0
4.25,0.17708333333333334,2026-09-16T07:12:33+00:00,9.627357365048443e-05,0.012440383487887008,62479217.98669821,6955.355090319221,1186,1174224.1010662536,111.7189937774005,2367.3381215063127,2191.043281941542,11.47378662409339,25.58710162523448,122813.0241044684,3.0,0.0,0.0,0.0,0.0,0.0,0.3764183254028742,0.0,21.504647898103183,0.38410033204374916,12.168525150378258,131171.29991300666,21.0,0.0,1.177176802005797,12644.083571511404
4.5,0.1875,2026-09-16T07:27:33+00:00,9.597136795569064e-05,0.009262302131521905,62418566.19873557,6966.89449184709,1186,1181515.7677329206,111.7189937774005,2367.511272283985,2185.271589352438,0.0,5.771692589104077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.940859716438224,0.0,5.587693324382581,60534.243388582494,24.0,0.0,0.010848487048374409,117.54457404939369
4.75,0.19791666666666666,2026-09-16T07:42:33+00:00,9.545530596011597e-05,0.0038352468671147832,62314328.97271179,6978.963055268447,1186,1188807.434399587,111.7189937774005,2367.8075849215356,2175.394501434051,0.0,9.877087918386678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487788140521205,0.0,9.580775280835077,104237.22602378376,33.0,0.0,0.0,0.0
5.0,0.20833333333333334,2026-09-16T07:57:33+00:00,9.47828094052254e-05,-0.003236918880045736,62177184.41633045,7004.12006245231,1186,1196099.101066254,111.7189937774005,2368.21377060563,2162.4874638443353,0.0,13.283455915118793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3764183254028742,0.0,12.656155278241998,0.38410033204374916,11.018496127947458,120569.26922361519,22.0,0.0,1.8664561097177739,20495.196564739887
5.25,0.21875,2026-09-16T08:12:33+00:00,9.406084496408507e-05,-0.010829303040484017,62099109.96470059,7023.675803767534,1182,1124187.889559415,111.7189937774005,2368.6311083786254,2148.5762047444537,6.427573466102863,13.91125909988159,70745.7944790368,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.061819988338519,0.0,7.0663478607822805,78074.45162986111,15.0,0.0,0.0,0.0
5.5,0.22916666666666666,2026-09-16T08:27:33+00:00,9.328346097013285e-05,-0.019004495038775104,61936938.62136314,7049.972048907433,1182,1131479.5562260817,111.7189937774005,2369.0822753842867,2133.537304555737,0.0,15.038900188716525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.708511956844546,0.0,12.665432608166897,140729.93845694617,14.0,0.0,1.9223005748881359,21441.40488050541
