hour,event,charter_id,count,gross_tokens,resolution_fee,price_tokens,internal_tokens,wallet_tokens,fresh_tokens,elapsed_days,timestamp_utc
0.0,retire,747,1.0,12640.30872706161,0.020354206173787307,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,337,1.0,7427.072251788428,0.020599106671433127,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,786,1.0,12646.168727061611,0.0211633345724387,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,297,1.0,13853.81872706161,0.021994376693581345,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,733,1.0,12253.81872706161,0.022914993000861614,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,667,1.0,7423.409910639516,0.023557427693012712,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,1000,1.0,22003.81872706161,0.025837232716452843,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,549,2.0,24562.998742397514,0.029045609138165857,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,510,1.0,12650.08872706161,0.030970976191137242,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,725,1.0,24277.518727061608,0.035186035930373304,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,85,1.0,4352.60872706161,0.036014012439281234,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,431,1.0,14816.918727061611,0.03899730528893072,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,664,3.0,19858.606348396264,0.04339510245537585,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,935,1.0,24153.81872706161,0.04936067745282949,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,791,1.0,12640.76872706161,0.052752493335853246,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,127,1.0,14812.758727061611,0.056962969513987896,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,634,1.0,6695.707804773878,0.058949729991029334,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,128,2.0,10052.681810825912,0.062030229251806374,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,456,1.0,54058.68872706161,0.08060588467983155,,,,,0.0,2026-09-16T05:40:47+00:00
