hour,event,charter_id,count,gross_tokens,resolution_fee,price_tokens,internal_tokens,wallet_tokens,fresh_tokens,elapsed_days,timestamp_utc
0.0,retire,935,1.0,24153.81872706161,0.02076114154954585,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,725,1.0,24277.518727061608,0.022123182206784636,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,592,1.0,15307.518727061612,0.02333342956184014,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,9,1.0,12651.00872706161,0.02453879524879477,,,,,0.0,2026-09-16T05:40:47+00:00
0.0,retire,747,1.0,12640.30872706161,0.02592856169394156,,,,,0.0,2026-09-16T05:40:47+00:00
1.0,retire,133,1.0,6720.058661901677,0.026742872897668996,,,,,0.041666666666666664,2026-09-16T06:40:47+00:00
2.0,retire,133,1.0,6744.506831781532,0.027612817513129585,,,,,0.08333333333333333,2026-09-16T07:40:47+00:00
20.0,license,444,,,,26675.390038122758,1066.095691771978,25609.29434635078,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,968,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,942,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,940,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,926,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,917,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,921,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,954,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,890,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,887,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,60,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,846,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,870,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,66,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,900,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,948,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,715,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,694,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,683,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,676,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,146,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,730,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,750,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,789,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,110,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,112,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,778,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,795,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,805,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,784,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,838,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,379,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,225,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,475,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,626,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,556,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,207,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,595,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,373,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,565,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,342,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,309,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,275,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,987,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,332,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,648,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,630,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,647,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,179,,,,26675.390038122758,1243.1308325778855,25432.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,4,,,,26675.390038122758,1243.1308325778855,24063.356412727146,1368.9027928188443,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,644,,,,26675.390038122758,1224.6287146094119,25450.761323513347,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,963,,,,26675.390038122758,1293.1308325778846,25382.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,855,,,,26675.390038122758,1243.1308325778855,20864.13312902939,4568.126076512039,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,659,,,,26675.390038122758,1343.1308325778834,25332.259205544873,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,862,,,,26675.390038122758,1243.1308325778855,0.0,25432.25920554623,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,619,,,,26675.390038122758,1243.1308325778855,0.0,25432.25920554623,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,636,,,,26675.390038122758,1243.1308325778855,0.0,25432.259205549955,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,150,,,,26675.390038122758,1616.1417674021232,25059.248270720636,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,508,,,,26675.390038122758,2129.543914685118,24545.84612343764,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,680,,,,26675.390038122758,2485.7277574147174,24189.662280708042,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
20.0,license,623,,,,26675.390038122758,2487.8832552578483,24187.506782864908,0.0,0.8333333333333334,2026-09-17T01:40:47+00:00
