hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,external_capital_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,spec_buy_ETH,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,owner_spec_buy_ETH
8.0,0.3333333333333333,2026-09-16T13:40:47+00:00,8.848148477000424e-05,-0.14748733110465462,61035137.47542857,7432.472225219097,1157,1113704.9600436748,111.7189937774005,2389.54256342534,2040.2279179805394,0.0,6.974339954175775,0.0,0.0,0.0,0.00098,3.2453213290999154,6.55056550831755,76944.19219930797,16.0,0.001,0.21454424723295235,2518.2918915035225,0.0
8.25,0.34375,2026-09-16T13:55:47+00:00,8.734797608360026e-05,-0.15840860483750574,60773478.93169236,7459.384508479925,1157,1120996.6267103418,111.7189937774005,2390.2257579630373,2017.4547667240129,0.0,22.77315125652649,0.0,0.0,0.0,0.0,4.822326541998203,2.4724355930805495,29218.060015181385,14.0,0.0,19.617521125750148,232440.48372103204,0.0
8.5,0.3541666666666667,2026-09-16T14:10:47+00:00,8.714386871514114e-05,-0.16037516448417755,60725835.416644916,7470.62151290129,1157,1128288.2933770083,111.7189937774005,2390.3492119403522,2013.3396341467953,0.0,4.115132577217537,0.0,0.0,0.0,0.0,7.2453258214635925,3.8295316309886682,45709.686471341774,10.0,0.0,0.16214696891234326,1933.8285761006184,0.0
8.75,0.3645833333333333,2026-09-16T14:25:47+00:00,8.634599009049768e-05,-0.16806266698842953,60537967.50475193,7493.025164512965,1157,1135579.9600436753,111.7189937774005,2390.8357729449326,1997.207205578054,0.0,16.183772385913016,0.0,0.0,0.0,0.0513438171717937,6.757784047513844,14.20827906389146,170515.40052856843,11.0,0.05239165017529969,1.4899801504441665,17940.724714114716,0.0
9.0,0.375,2026-09-16T14:40:47+00:00,8.32670960110345e-05,-0.19772758746023256,59787738.21846917,7556.443427560478,1157,1142871.6267103413,111.7189937774005,2392.9096616094002,1934.3031761217462,0.0,66.6091392774074,0.0,0.0,0.0,3.705109821099513,2.5881222556730457,4.597017423801023,55849.97700440633,7.0,3.780724307244401,60.01384767528415,737884.5078856703,0.0
9.25,0.3854166666666667,2026-09-16T14:55:47+00:00,8.175274530644763e-05,-0.21231824633272645,59426961.360527776,7588.905510501461,1152,1120385.765932603,111.7189937774005,2393.8506232781415,1902.9377871637257,1.855658370906119,31.3653889580205,23219.86579807195,5.0,0.0,0.0,2.0376556517036533,28.385043943178204,358437.1151844213,12.0,0.0,0.18372497519555056,2339.7427569733827,0.0
9.5,0.3958333333333333,2026-09-16T15:10:47+00:00,8.033856172053783e-05,-0.22594380230373867,59058613.33507138,7628.901278165906,1152,1127677.4325992698,111.7189937774005,2394.7380292645544,1873.384756073878,0.0,29.569200171666125,0.0,0.0,0.0,0.016169081818467133,11.330142561008651,28.433362170655847,365366.7200847521,12.0,0.0,0.2487619958602863,3177.1911281311022,0.016499063080068502
9.75,0.40625,2026-09-16T15:25:47+00:00,7.959662986008252e-05,-0.23309226180506104,58861451.45284584,7687.4096655987705,1152,1134969.0992659363,111.7189937774005,2395.2062911085823,1857.7760279395782,0.0,15.608728134299781,0.0,0.0,0.0,0.0,43.367921142594234,12.3392041158146,160793.60543283113,16.0,0.0,2.80126217445619,36368.276792706085,0.0
10.0,0.4166666666666667,2026-09-16T15:40:47+00:00,7.95044761370347e-05,-0.2339801562226147,58836770.80483112,7693.010039440498,1152,1142260.7659326028,111.7189937774005,2395.264602868025,1855.8323026247808,0.0,1.943725314797348,0.0,0.0,0.0,0.0,3.7149602863738584,1.643094066449521,21508.819594550445,11.0,0.0,0.24231948890390642,3171.8284201679953,0.0
10.25,0.4270833333333333,2026-09-16T15:55:47+00:00,7.856792119928338e-05,-0.24300379491521673,58600513.736211956,7720.178816181636,1149,1127255.3417571085,111.7189937774005,2395.8590247928755,1836.01823846312,1.2955492048396104,19.81406416166078,16975.726707613907,3.0,0.0,0.0,7.949134504326221,17.915804454790795,236148.41046287952,19.0,0.0,0.008288577180549055,108.65815628119873,0.0
10.5,0.4375,2026-09-16T16:10:47+00:00,7.787619686766284e-05,-0.24966850852872058,58410556.08089796,7743.831757402208,1149,1134547.0084237754,111.7189937774005,2396.300329199081,1821.3080915896492,0.0,14.710146873470876,0.0,0.0,0.0,0.0,9.384098753304436,14.12184227031645,188003.67784022735,20.0,0.0,0.14700019695030278,1953.9774737755108,0.0
10.75,0.4479166666666667,2026-09-16T16:25:47+00:00,7.769064973325972e-05,-0.2514562416704852,58359175.36095694,7755.264229375421,1149,1141838.675090442,111.7189937774005,2396.4190271928255,1817.3514917981586,0.0,3.9565997914905893,0.0,0.0,0.0,0.0,7.59457017546851,3.52157776477923,47146.86497465957,14.0,0.0,0.31632403296664047,4233.85496636073,0.0
11.0,0.4583333333333333,2026-09-16T16:40:47+00:00,7.767243381023063e-05,-0.2516317507636959,58353865.52065462,7757.938364198051,1149,1149130.3417571085,111.7189937774005,2396.5302197335736,1816.9826649993659,0.0,2.3551665163618054,0.0,0.0,0.0,1.9863397175690582,2.416500564585155,2.284472416152677,30619.85487905334,16.0,2.02687726282557,3.910471827566653e-05,0.5242493802747811,0.0
11.25,0.46875,2026-09-16T16:55:47+00:00,7.92305494496102e-05,-0.23661941992829205,58774708.496016264,7725.966459987649,1149,1156422.0084237754,111.7189937774005,2397.575528238261,1850.4757148431208,0.0,7.176950156245084,0.0,0.0,0.0,40.67000000000001,2.5664541380393526,6.961641651557732,92054.08179745081,9.0,41.50000000000001,0.0,0.0,0.0
11.5,0.4791666666666667,2026-09-16T17:10:47+00:00,7.919707662994906e-05,-0.23694192811064174,58764965.180424124,7777.538510387494,1149,1163713.6750904424,111.7189937774005,2397.8841936482872,1849.8257151367645,0.0,6.386479675186138,0.0,0.0,0.0,5.7364799688295935,51.23071610351599,6.189523527703329,81279.92728006307,11.0,5.8535509886016275,0.005361757227224188,70.35166452039236,0.0
11.75,0.4895833333333333,2026-09-16T17:25:47+00:00,8.054374134766607e-05,-0.2239669115227948,59118263.41220489,7756.49832824766,1149,1171005.3417571085,111.7189937774005,2399.110679283649,1878.586989807819,0.0,12.686850794194015,0.0,0.0,0.0,41.4481254652485,8.947578166581717,12.168279433546621,160593.53528779407,12.0,42.29400557678418,0.13796583682157462,1814.150235353521,0.0
12.0,0.5,2026-09-16T17:40:47+00:00,8.287467280885486e-05,-0.20150855646517452,59711446.368015274,7709.665834291154,1149,1178297.0084237754,111.7189937774005,2400.364634146994,1927.641608900405,0.0,5.015857980262808,0.0,0.0,0.0,54.070477072848334,3.4760799994240497,4.864112073551442,61590.616769664324,8.0,55.173956196784005,0.0012701673034803207,16.00180718424091,0.0
12.25,0.5104166666666666,2026-09-16T17:55:47+00:00,8.470715532299089e-05,-0.18385272075117254,60160482.979661465,7674.750846909934,1149,1185588.6750904422,111.7189937774005,2401.38209578007,1965.740911290023,0.0,4.7596427655994376,0.0,0.0,29.429696813885748,42.85894515521745,4.201776641472181,1.4087928373920566,17313.772043689245,5.0,14.303920691438181,3.2080606452393976,39651.624029356004,0.0
12.5,0.5208333333333334,2026-09-16T18:10:47+00:00,8.545043473573538e-05,-0.17669127768157578,60338396.426554956,7711.003763162701,1149,1192880.341757109,111.7189937774005,2401.886668507521,1981.1072483460086,0.0,3.7885532749014597,0.0,0.0,0.0,19.154890330887234,52.12382603620176,3.3486221580996354,40971.79620261194,2.0,19.050806460089003,0.32627451855478057,4011.5027799296263,0.495
12.75,0.53125,2026-09-16T18:25:47+00:00,8.802158133626498e-05,-0.15191846723161195,60936541.75006808,7701.59894460885,1149,1200172.0084237754,111.7189937774005,2403.559829411002,2033.7454914754799,0.0,11.881231231188849,0.0,0.0,0.0,64.51947436065997,44.90658547909982,11.168519906833925,131844.3186947566,3.0,64.10514627286493,0.35627438741925743,4194.228021313138,1.7310520543391397
13.0,0.5416666666666666,2026-09-16T18:40:47+00:00,8.985141087529168e-05,-0.13428819273978942,61347545.64025456,7675.824180477533,1149,1207463.6750904424,111.7189937774005,2404.3623185435554,2070.6855988551824,0.0,0.9643158361386668,0.0,0.0,0.0,37.90442321584191,11.967832380937004,0.9229508904473595,10818.748723255756,1.0,38.156504014230855,0.01243547060714718,145.71324707504633,0.5214788590772229
13.25,0.5520833333333334,2026-09-16T18:55:47+00:00,9.706885446224685e-05,-0.06474864883508946,62851687.68572721,7536.925453296492,1149,1214755.3417571092,111.7189937774005,2408.4771886387384,2213.055322452095,0.0,23.991461970459568,0.0,0.0,145.5681231057091,166.3611855673728,7.585866511055283,23.27171811134578,250171.28702043477,3.0,21.414575761265173,0.0,0.0,2.7736129364673303
13.5,0.5625,2026-09-16T19:10:47+00:00,0.000102316827936709,-0.01418480618896778,63846945.23550193,7441.962183318436,1149,1222047.008423776,111.7189937774005,2410.5218454748033,2313.2435074192504,0.0,0.0,0.0,0.0,0.0,100.1881849671553,7.269571825161836,0.0,0.0,0.0,93.84355800328579,0.0,0.0,8.38928379993384
13.75,0.5729166666666666,2026-09-16T19:25:47+00:00,0.00010609926613804201,0.02225871071552321,64519875.50320408,7372.214378795364,1149,1229338.6750904424,111.7189937774005,2411.9671897767284,2384.065378213483,0.0,0.0,0.0,0.0,0.0,70.82187079423436,2.519410573085922,0.0,0.0,0.0,58.47975004435829,0.0,0.0,13.787465051799227
14.0,0.5833333333333334,2026-09-16T19:40:47+00:00,0.00011023770213547028,0.062132240487213775,65215938.668689035,7298.776721649644,1149,1236630.3417571094,111.7189937774005,2413.518980493033,2460.1031233123676,0.0,0.0,0.0,0.0,0.0,76.037745098885,4.151878669469615,0.0,0.0,0.0,75.1032991404353,0.0,0.0,2.4862366747534317
14.25,0.59375,2026-09-16T19:55:47+00:00,0.00011830483541348901,0.13985848275196444,66326867.41144647,7175.374007636716,1149,1243922.008423776,111.7189937774005,2416.1327241192153,2588.174372832438,0.0,0.0008858959054123261,0.0,0.0,49.55199132798155,128.07213541597326,7.282279133322128,0.0008593190282499563,7.621852859152244,1.0,64.53110519037357,0.0,0.0,16.602755946923708
14.5,0.6041666666666666,2026-09-16T20:10:47+00:00,0.0001207754475119415,0.1636626505881138,66644317.91535559,7146.475483997735,1149,1251213.6750904429,111.7189937774005,2416.915383036735,2626.5038840119923,0.0,0.008411246499690606,0.0,0.0,0.0,38.33792242605587,10.213646458093812,0.008158909104699887,70.50884461661737,0.0,18.721814768306704,0.0,0.0,20.398514237872746
14.75,0.6145833333333334,2026-09-16T20:25:47+00:00,0.0001245184003392366,0.19972572878623707,67107151.29578404,7089.863356135168,1149,1258505.3417571094,111.7189937774005,2418.08545117582,2683.8356990454827,0.0,0.0006169156313262646,0.0,0.0,0.0,57.332431949123,1.889755310008682,0.0005984081623864767,5.011006980428345,1.0,55.5469808813041,0.0,0.0,2.9555006994336557
15.0,0.625,2026-09-16T20:40:47+00:00,0.00012559660833831658,0.2101141844197436,67236538.3015206,7084.003853659564,1149,1265797.008423776,111.7189937774005,2418.472446631387,2700.2011989148737,0.0,1.0515293333664886,0.0,0.0,0.0,17.41702920275763,10.892992849354519,1.019983453365494,8527.271800677869,1.0,3.150925558895185,0.0,0.0,14.621553219428922
15.25,0.6354166666666666,2026-09-16T20:55:47+00:00,0.00012648639701343808,0.21868723357406616,67342339.00950062,7073.733407015154,1149,1273088.6750904429,111.7189937774005,2418.753205214973,2713.6734728643196,0.0,0.11534277178998308,0.0,0.0,4.218435536980186e-12,13.58761672123523,3.482585888621339,0.11186966573272002,921.8195989896814,1.0,10.057752583583602,1.2822903563574073e-05,0.10556994360386851,3.807162438080782
15.5,0.6458333333333334,2026-09-16T21:10:47+00:00,0.00012712177594259572,0.2248090633338633,67417306.12829804,7071.301448842898,1149,1280380.3417571099,111.7189937774005,2418.9572273819417,2723.2788225794748,0.0,0.15859775961052947,0.0,0.0,0.0,9.763947474765613,7.377413709866685,0.15383918401852498,1264.2005155347729,0.0,6.884405269637262,6.428036886063637e-07,0.005278497180193425,3.0788064393072405
15.75,0.65625,2026-09-16T21:25:47+00:00,0.0001283880727728642,0.2370097411727583,67565074.76379019,7132.130232449026,1149,1287672.0084237764,111.7189937774005,2419.347007979992,2742.34769777135,0.0,0.012297211554596288,0.0,0.0,0.0,19.081172403430642,80.28743939605405,0.011928295207958399,97.42059611909859,0.0,19.470584085133307,0.0,0.0,0.0
16.0,0.6666666666666666,2026-09-16T21:40:47+00:00,0.00013177484446180487,0.26964104001435274,67948974.96971077,7087.039634863309,1149,1294963.6750904433,111.7189937774005,2420.7230568018904,2792.9236959975187,0.0,6.822021881296678,0.0,0.0,0.0,57.39802010746602,6.861449462349443,6.617361224857777,52473.71243671275,1.0,58.15437531126102,0.0,0.0,0.4150329616635057
16.25,0.6770833333333334,2026-09-16T21:55:47+00:00,0.0001352980147601804,0.30358652953510656,68332564.67190914,7034.992700809053,1149,1302255.3417571099,111.7189937774005,2421.796578449951,2844.66687364639,0.0,0.34792838303565077,0.0,0.0,4.218435536980186e-12,52.09110603190627,0.7697652426752997,0.3374905315445812,2621.3353047257774,0.0,43.12420821923708,0.0,0.0,10.029981609234484
16.5,0.6875,2026-09-16T22:10:47+00:00,0.00013590654141521318,0.30944963958716376,68397150.20440447,7032.185470984779,1149,1309547.0084237766,111.7189937774005,2422.08822719083,2853.5577101130866,0.0,2.186215318380164,0.0,0.0,0.0,11.077051785077398,6.37525538330266,2.1206288588287596,16329.160132210447,2.0,10.630951628324729,0.0,0.0,0.672162438080782
16.75,0.6979166666666666,2026-09-16T22:25:47+00:00,0.0001366492484384021,0.3166055677250328,68475487.1014569,7023.301553401877,1149,1316838.6750904429,111.7189937774005,2422.3756836208045,2864.3680011096735,0.0,1.3259409198794856,0.0,0.0,0.0,12.136231916466068,2.2138298436583086,1.286162692283101,9819.668521284853,1.0,9.305103679535689,0.0,0.0,3.0788064393072405
17.0,0.7083333333333334,2026-09-16T22:40:47+00:00,0.00013783181860801627,0.3279995452794824,68599038.59173325,7009.308758705866,1149,1324130.3417571099,111.7189937774005,2422.730737986307,2881.49759823757,0.0,0.10852906143873042,0.0,0.0,0.0,17.238126189335482,3.491856797388643,0.10527318959556851,802.1001699216199,0.0,17.094924682995387,0.0,0.0,0.495
17.25,0.71875,2026-09-16T22:55:47+00:00,0.00013787068362948888,0.32837400693401286,68599002.15676941,7014.828244431718,1149,1331422.0084237768,111.7189937774005,2425.53428401873,2882.6164858995485,0.0,55.163914140381166,0.0,0.0,9.374301193289303e-13,56.28280180235969,9.441919420253344,53.50889026889865,407019.2670293399,3.0,53.217229073749394,0.00010644727108683582,0.8000903592120469,4.214201336820783
