hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,spec_buy_ETH,owner_spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
3.0,0.125,2026-09-16T08:40:47+00:00,9.636059238991225e-05,-0.0715727023772833,62497674.31266622,6932.492973751245,1181,1234256.9867489527,111.7189937774005,2384.1840994201957,2194.5548590159196,0.0,96.29362897858755,0.0,0.0,0.0,0.0,93.39988969653854,983760.5007217441,16.0,0.004930412691383026,50.97733191590674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.25,0.13541666666666666,2026-09-16T08:55:47+00:00,9.46559592770035e-05,-0.08799671841126688,62366358.8094392,6964.374861412393,1159,990879.888450144,111.7189937774005,2385.1701371829095,2161.686933592054,19.905359289071296,32.86792542386547,216311.36452003708,22.0,0.0,0.0,8.686376246313632,95179.85271621184,16.0,3.29015212576458,36135.65051081169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.14583333333333334,2026-09-16T09:10:47+00:00,9.40777336057395e-05,-0.09356788068905209,62246305.2696679,6975.254120070307,1159,998171.5551168104,111.7189937774005,2385.5066091001654,2150.4712030168853,0.0,11.215730575168891,0.0,0.0,0.0,0.0,9.267625006968396,102264.87362181317,23.0,1.6116336509454277,17788.66614947931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,0.15625,2026-09-16T09:25:47+00:00,9.361660671738051e-05,-0.09801080471226642,62149768.10735635,6983.95416165439,1159,1005463.2217834769,111.7189937774005,2385.7756825512197,2141.502087981749,0.0,8.969115035136383,0.0,0.0,0.0,0.0,7.53057282982935,83538.3900050161,20.0,1.1694687542529436,12998.772306540426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.16666666666666666,2026-09-16T09:40:47+00:00,9.275311214962381e-05,-0.10633051205497657,61967048.377901375,7000.304735923453,1159,1012754.8884501436,111.7189937774005,2386.281370415211,2124.6458258486937,0.0,16.856262133055225,0.0,0.0,0.0,0.0,12.598574556964593,140801.0887366419,15.0,3.7519997120989728,41918.64071832907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.25,0.17708333333333334,2026-09-16T09:55:47+00:00,9.122875632019796e-05,-0.12101756957743981,61679095.40233248,7029.3565997424375,1151,967753.9991349969,111.7189937774005,2387.179881667344,2094.6954507775754,3.6415951822613444,29.950375071118287,40926.59908529543,8.0,0.0,0.0,25.410268636723394,287952.97556889977,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.1875,2026-09-16T10:10:47+00:00,9.075331176915198e-05,-0.12559844323906,61574835.40625867,7038.466670526923,1151,975045.6658016635,111.7189937774005,2387.4616364338754,2085.3036252265606,0.0,9.39182555101479,0.0,0.0,0.0,0.0,6.649372245527292,76044.85446982749,13.0,2.4606985389570535,28215.141603971722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.75,0.19791666666666666,2026-09-16T10:25:47+00:00,9.048972533318115e-05,-0.1281380793742154,61516679.94472307,7043.52757700266,1151,982337.3324683304,111.7189937774005,2387.6181593145684,2080.0861958701307,0.0,5.217429356429875,0.0,0.0,0.0,0.0,4.92508289978222,56596.588281614415,7.0,0.1358235759547597,1558.8732539905955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.20833333333333334,2026-09-16T10:40:47+00:00,8.96602319035161e-05,-0.13613018822493206,61331997.19529578,7059.5022811656545,1151,989628.9991349969,111.7189937774005,2388.1122223299176,2063.617428691785,0.0,16.468767178345843,0.0,0.0,0.0,0.0,14.391059623771794,166404.99158491453,9.0,1.5836445392236738,18277.757842381317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,0.21875,2026-09-16T10:55:47+00:00,8.773736550727368e-05,-0.15465686606776963,60899018.82466691,7096.81799718589,1150,990176.7016694928,111.7189937774005,2389.266316639821,2025.147618361646,0.4425861282992173,38.4698103301389,5140.9874766160665,1.0,0.0,0.0,36.41189276967028,427604.1951245561,18.0,0.4612371222652246,5374.175504308378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.22916666666666666,2026-09-16T11:10:47+00:00,8.762144930527259e-05,-0.15577371024136177,60872161.65138866,7099.079331334294,1150,997468.3683361596,111.7189937774005,2389.3362548093587,2022.8163460437036,0.0,2.331272317942421,0.0,0.0,0.0,0.0,1.2634543339566968,15005.326454224356,17.0,0.9978798144474513,11851.846824026974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,0.23958333333333334,2026-09-16T11:25:47+00:00,8.646185176550905e-05,-0.16694634817841658,60600523.29056087,7121.784017980952,1150,1004760.0350028258,111.7189937774005,2390.0384616128645,1999.4094525935402,0.0,23.406893450163352,0.0,0.0,0.0,0.0,19.476108973143063,233094.05769245132,19.0,3.228577673515392,38544.30313533746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.25,2026-09-16T11:40:47+00:00,8.628131628186952e-05,-0.16868579442966236,60557740.51148996,7125.33253234933,1150,1012051.7016694928,111.7189937774005,2390.148209479928,1995.751190358099,0.0,3.6582622354412706,0.0,0.0,0.0,0.0,3.1047950726595803,37435.190963704365,12.0,0.44371929571845153,5347.58810721163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,0.2604166666666667,2026-09-16T11:55:47+00:00,8.59960508668842e-05,-0.1714343059505169,60489852.4228993,7130.939937808962,1150,1019343.3683361594,111.7189937774005,2390.327763556,1989.9642308223968,0.0,5.904902535702149,0.0,0.0,0.0,0.11794299999999999,2.81094906447006,33958.06131031307,8.0,2.916806395161025,35283.50907863666,0.0,0.12035,0.0,0.0,0.0,0.0,0.0
6.5,0.2708333333333333,2026-09-16T12:10:47+00:00,8.583064812931382e-05,-0.17302794929426568,60450343.3411962,7134.199537848931,1150,1026635.0350028262,111.7189937774005,2390.428575928371,1986.6038184100566,0.0,3.3604124123401107,0.0,0.0,0.0,0.0,3.2596000399699077,39509.08170310572,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,0.28125,2026-09-16T12:25:47+00:00,8.564673186248008e-05,-0.174799969145642,60406277.69355793,7137.827674867636,1150,1033926.7016694926,111.7189937774005,2390.540786351629,1982.8634709680923,0.0,3.7403474419643317,0.0,0.0,0.0,0.0,2.46331458417091,29926.215164764915,12.0,1.164822434534492,14139.43247350492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2916666666666667,2026-09-16T12:40:47+00:00,8.558675657487667e-05,-0.17537782667861002,60391877.137003824,7139.01165629006,1150,1041218.368336159,111.7189937774005,2390.5774043337665,1981.6428715635311,0.0,1.2205994045611988,0.0,0.0,0.0,0.0,0.632856695858211,7698.000718152605,16.0,0.5511247265661517,6702.555835961348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.25,0.3020833333333333,2026-09-16T12:55:47+00:00,8.544380662531524e-05,-0.1767551390432912,60357464.55791107,7141.820941859353,1150,1048510.035002826,111.7189937774005,2390.676726438297,1978.73426388971,0.0,3.147931496260753,0.0,0.0,0.0,0.2393238224396191,2.8819059418071347,35097.825510497256,13.0,0.171587609565795,2087.8824327613947,0.244207982081244,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.3125,2026-09-16T13:10:47+00:00,8.486354445559758e-05,-0.18234592283552598,60216999.83119445,7153.307107768817,1150,1055801.7016694923,111.7189937774005,2391.031968682919,1966.892855735623,0.0,11.841408154087048,0.0,0.0,0.0,0.0,7.0434152300612896,86112.27868440453,13.0,4.442750679403148,54352.4480322188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.75,0.3229166666666667,2026-09-16T13:25:47+00:00,8.433347656336018e-05,-0.1874530884157788,60087073.722280145,7163.644976829155,1150,1063093.3683361595,111.7189937774005,2391.5136434583137,1956.0733118998912,0.0,13.93587361540176,0.0,0.0,0.0,3.1163297796700133,13.469610896762777,165837.6462606418,18.0,0.04818651017693355,594.9772236227093,3.1799283466020545,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3333333333333333,2026-09-16T13:40:47+00:00,8.418679553434978e-05,-0.18886634945952174,60051030.09352055,7166.560319083896,1150,1070385.0350028255,111.7189937774005,2391.6046489442506,1953.0669641592137,0.0,3.022516822495845,0.0,0.0,0.0,0.016169081818467133,2.8792706307946507,35583.67556645577,12.0,0.05257068702631841,649.9386153270219,0.0,0.016499063080068502,0.0,0.0,0.0,0.0,0.0
8.25,0.34375,2026-09-16T13:55:47+00:00,8.403462731048866e-05,-0.190332479226468,60013442.88642563,7169.539149415,1150,1077676.7016694923,111.7189937774005,2391.739371602186,1949.9534111701753,0.0,3.933183493038541,0.0,0.0,0.0,0.8196305039999999,1.46168065732812,18091.368734044117,7.0,2.353507330919265,29151.315577665155,0.836357657142857,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.3541666666666667,2026-09-16T14:10:47+00:00,8.397439334983405e-05,-0.19091282905546636,59998420.41552537,7170.660494936469,1150,1084968.368336159,111.7189937774005,2391.841529226562,1948.7299080243308,0.0,2.5219541458443473,0.0,0.0,0.0,1.2984509999999998,1.379971310741355,17104.94402869452,8.0,1.066324210727662,13211.971712340046,1.3249499999999999,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.3645833333333333,2026-09-16T14:25:47+00:00,8.392168918960258e-05,-0.19142062980516694,59985395.8933425,7171.7092730998575,1150,1092260.035002826,111.7189937774005,2391.8748583938404,1947.647800693664,0.0,1.0992860434362228,0.0,0.0,0.0,0.01717871276950916,0.7230929864366474,8970.478738442824,8.0,0.3432144756964885,4256.69659413314,0.0175292987443971,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.375,2026-09-16T14:40:47+00:00,8.367648306135604e-05,-0.1937831730125319,59924271.756067954,7176.408999606732,1150,1099551.7016694923,111.7189937774005,2392.1834906364093,1942.6394419442222,0.0,8.150339528448058,0.0,0.0,0.0,3.1419807790061953,0.9985032035269318,12413.404447767147,13.0,6.907326139067684,85872.74215380641,3.1952404940173182,0.0108623417032886,0.0,0.0,0.0,0.0,0.0
9.25,0.3854166666666667,2026-09-16T14:55:47+00:00,8.285343027603996e-05,-0.20171322672349123,59717834.403705865,7192.589425444778,1150,1106843.3683361586,111.7189937774005,2392.926917772315,1925.715588970271,0.0,21.599911997304844,0.0,0.0,2.4350525330160386,4.676059023353622,20.6446307420976,258206.77270882734,11.0,0.3072838952881011,3819.857748330563,2.3364362663243914,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.3958333333333333,2026-09-16T15:10:47+00:00,8.270003966737876e-05,-0.2031911340790601,59678971.37526262,7195.588471365175,1150,1114135.0350028255,111.7189937774005,2393.0868965121217,1922.5565643100676,0.0,4.452624660203355,0.0,0.0,0.0,1.2935999999999999,4.2660437279645675,53686.39785245156,9.0,0.05300219243268657,667.8237330127478,1.3199999999999998,0.0,0.0,0.0,0.0,0.0,0.0
9.75,0.40625,2026-09-16T15:25:47+00:00,8.276115801752478e-05,-0.20260226322164954,59694103.20108352,7194.211667674045,1150,1121426.701669492,111.7189937774005,2393.174500748335,1923.8457637649847,0.0,1.2159547042549548,0.0,0.0,0.0,2.505154159171969,0.7315102943002966,9211.221953990414,7.0,0.44796576882700945,5635.748809945354,2.556279754257111,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.4166666666666667,2026-09-16T15:40:47+00:00,8.273957335344311e-05,-0.20281022988983222,59688643.67536059,7194.639421480733,1150,1128718.3683361588,111.7189937774005,2393.1922689351527,1923.4002417714782,0.0,0.532859573933365,0.0,0.0,0.0,0.08733758042696774,0.3928685249509613,4943.720605667787,7.0,0.1240052617644028,1560.6336529052915,0.0891199800275181,0.0,0.0,0.0,0.0,0.0,0.0
10.25,0.4270833333333333,2026-09-16T15:55:47+00:00,8.244630862990478e-05,-0.2056358141666602,59614397.537417024,7200.527832364722,1150,1136010.0350028253,111.7189937774005,2393.3746368284715,1917.3294629941704,0.0,6.075629777307768,0.0,0.0,0.0,0.004851,5.869595935136647,74004.95424107612,9.0,0.023764948851887766,299.2594316846527,0.00495,0.0,0.0,0.0,0.0,0.0,0.0
10.5,0.4375,2026-09-16T16:10:47+00:00,8.187271660367879e-05,-0.21116233161159337,59467873.48777281,7211.998053717453,1150,1143301.7016694923,111.7189937774005,2393.796610684742,1905.4372677851673,0.0,13.185795209003118,0.0,0.0,0.0,1.2935999999999999,12.788869587064097,162034.47547411636,13.0,0.0013517656689305112,17.073590744184678,1.3199999999999998,0.0,0.0,0.0,0.0,0.0,0.0
10.75,0.4479166666666667,2026-09-16T16:25:47+00:00,8.177948896448033e-05,-0.21206057313313287,59443938.614845864,7213.8787984388455,1150,1150593.3683361588,111.7189937774005,2393.854778047261,1903.4983557012583,0.0,1.9389120839089173,0.0,0.0,0.0,0.0,1.8727673923891537,23833.389557596238,10.0,0.007977329002496845,101.4833693441059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.4583333333333333,2026-09-16T16:40:47+00:00,8.156372131573166e-05,-0.21413947873213068,59388381.66323629,7218.2336013346085,1150,1157885.0350028255,111.7189937774005,2393.991313623464,1899.0070172292924,0.0,4.526956156222241,0.0,0.0,0.0,0.03561768425631459,4.15027916437674,52920.73965522515,10.0,0.24086830715883478,3067.9322678395592,0.036344575771749585,0.0,0.0,0.0,0.0,0.0,0.0
11.25,0.46875,2026-09-16T16:55:47+00:00,8.140116216877152e-05,-0.21570572428721568,59346345.817573965,7221.501921468511,1150,1165176.7016694918,111.7189937774005,2394.107962116185,1895.6220486026687,0.0,3.6845120526327264,0.0,0.0,0.0,0.2995434260091675,2.2637294310002902,28939.47317907887,11.0,1.3102472600534543,16736.132545343473,0.005881479631386501,0.2997750775208252,0.0,0.0,0.0,0.0,0.0
11.5,0.4791666666666667,2026-09-16T17:10:47+00:00,7.444417149089024e-05,-0.282735823360454,57422424.744167924,7365.307534310881,1150,1172468.3683361583,111.7189937774005,2398.56799537349,1747.3564025029934,0.0,148.50496992211492,0.0,0.0,0.0,0.2393238224396191,143.9175865079145,1925260.1323364256,11.0,0.1322343165369989,1843.594895377033,0.244207982081244,0.0,0.0,0.0,0.0,0.0,0.0
11.75,0.4895833333333333,2026-09-16T17:25:47+00:00,7.422978243881831e-05,-0.28480144628076176,57358886.25176954,7369.843275640895,1150,1179760.0350028255,111.7189937774005,2398.7082760331805,1742.6803805132893,0.0,4.676021989704168,0.0,0.0,0.0,0.0,3.9504191940009368,55346.15066048023,16.0,0.5853221360121051,8192.341737907745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.5,2026-09-16T17:40:47+00:00,7.393550301207851e-05,-0.2876368071491181,57271221.02637368,7376.079904390699,1150,1187051.7016694928,111.7189937774005,2398.9011614584315,1736.2508663382325,0.0,6.429514175056738,0.0,0.0,0.0,0.0,6.231157252090098,87588.46525880191,13.0,0.005471497714938778,76.76013707011312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
