address,sell_ETH,tokens_sold,wallet_tokens,charter_count,strategy
0x9d8939249ddfff51d9d7397f78e26d4ec6019252,1.2887086707499673,13679.5,0.0,0,recent_seller
0x7854e417098202b3a98cb4fe168bbc2d5bf6fbff,1.245147605740368,11722.369528821113,0.0,0,recent_seller
0x6594b6de59288e82b9ec6529d2ade6ff8e9c0714,1.1910033149001944,11200.0,10004.658448556102,0,recent_seller
0x371c3ddc3cb2a6f98195b12821f020087df2a85b,1.1096258470268103,10275.9574439376,0.0,0,recent_seller
0x4280fd97f782a3fc6634fcc1c3285e13bcd029ec,1.078650032243561,10314.28927435753,0.0,0,two_way
0xf134e7f84a2cfc459c46432537a71db31cc50025,1.052315610345926,10094.520775507832,0.0,0,recent_seller
0x76475295f23efe2a7c3edeb8feab5ddeb72783b9,1.0067328246153031,9653.31474974237,0.0,0,two_way
0xf605c7d652a2aa7a0ab843e130a84b2c2afbdb75,0.9077339535431022,8402.0,5000.20187897563,0,recent_seller
0xa08725997a516ed72610a4e31a81521e35a24674,0.841875487582506,8068.804656991853,0.0,0,recent_seller
0xdc97637f36ee0b2eaf196cef46335c4a0eeef02e,0.7238901728336434,6938.114935384599,0.0,0,recent_seller
0x1c24cbbeafcd28d634ed13875b73d0eab59e6de5,0.6660620187741757,6249.999999999999,17569.57047059237,0,recent_seller
0x47b6acc9d98d5e711486bf859913f4c0115af871,0.6590951294885106,7000.000000000001,0.0,0,recent_seller
0xc2c66aec8165f0e94b692b088c5459e8ece2d493,0.6544898478239698,6013.635427680177,81140.50120536586,0,recent_seller
0x399a150a60ebd8ee91461cbc99829cfc0ada9855,0.6501609008193207,6199.706068186129,6199.706068186129,0,recent_seller
0xb814b53358501bdaed5e7286c797e176d43c6920,0.6387531500032217,6124.683946893595,20415.681208582675,0,recent_seller
0xaff726578eb3e36219ba17d8a12578a3160c1fcc,0.618796576379927,5698.694802445412,6540.112826967553,1,charter_owner
0xf829bdab49a80dbcefec333beff4d2aa5db1fcef,0.562498746036671,5386.462486322684,0.0,0,recent_seller
0xb35f51643dd273c2b74290357d425f8fc3c86886,0.5617427724224147,5334.559289150271,0.0,0,recent_seller
0xed9d9777eed4bdde1b337739c0abf5d059aad7b2,0.512050371595721,5434.362037501115,0.0,0,recent_seller
0x9c26bf36c5b53620abc504d3ff16adc824807a1b,0.503775334097483,4827.314438457307,0.0,0,two_way
0x1adbf57c96c0a16ca350d1ffca130f11667ce6a8,0.5016734771719157,4720.64534536978,0.0,0,recent_seller
0x63e0c6b4390dcb1a8c9670d9b843d7a5a2383bee,0.4926060777941503,4525.582643457118,0.0,0,recent_seller
0x7895a0a2d2898401aefdacc8b205e7b6b5804f7a,0.4878932533711692,4499.925971573414,0.0,0,two_way
0xf04707ba30b883d9a7ef5511ab9ddb95125d5d57,0.4800200598171431,4599.332872352234,0.0,0,recent_seller
0xb102d533bd560fbeac85d88646f51218d66a8d49,0.4316955195650088,4581.527291679014,0.0,0,two_way
0xfefc03fbb02f682d87e852a0cccbe393e62494a5,0.4244586039436911,4057.349938374874,0.0,0,two_way
0xe3bd7db2cf3995f50efff974ada6f918ac68692c,0.4045476341062451,3878.558095768903,0.0,0,recent_seller
0xd416c92a9899840ceac62031a4936eb46522a37f,0.3857282844765786,3628.783090777616,0.0,0,recent_seller
0x6f7a08594370b39d23f87913e8527a433e415c7a,0.3581139793824138,3467.82,0.0057364983642664,0,two_way
0x514677b2ffdd0cb98bd5831897ffa986794620ce,0.3450411083043577,3298.134310247892,0.0,0,two_way
0x6d22c8a7fa7018ad176c53cc9ca0df69795622e9,0.3440444506173385,3687.66619305082,0.0,0,recent_seller
0x1e0cf3c380579586d15331c34267ef08864eea27,0.3315849203382139,3176.4318735697952,3176.4318735697952,0,recent_seller
0xfe343dc8a41e57725ef407647f1bc4e0037a9452,0.3300605404149882,3155.490812869392,0.0,0,two_way
0x14d6217818368e45167022c004e20a42b5d5fa20,0.30418362673771826,2908.6236400021194,6346.087941822807,0,recent_seller
0xa802afd896e4574dced437cd179cf49b87bcbaaa,0.2939621337616196,3150.059414798995,0.0,0,recent_seller
0xcf4e890f43b6fdccae192a414aa0b6247e19663e,0.2914876341315268,2760.724279093813,0.0,0,two_way
0xf48bf3857ca5774e9b84f9d9506d1e066e556276,0.2906110489950639,2639.29,0.0070706760657079,0,recent_seller
0x1a5861a1d957e24eafb5d28111e593bd118f06c5,0.2864598317073517,3044.663573682986,469.9185523993638,0,recent_seller
0x3d12cd00dcbbe947552ae408020c475394dc8b6d,0.2520453662976066,2408.846715943497,0.0,0,two_way
0x97cf77c586e6a15d1efc1d9bf75e210ab4891e61,0.249422121619997,2682.885645663469,0.0,0,recent_seller
0xe28f3ed9774960e86f6f594dbbc4c1529ab17a6f,0.2461975569581326,2261.3991734215806,1016.2965978349404,0,recent_seller
0x7c9457a775015eee6e098cb1a4ba6cf9b0fdf3c0,0.2458141489176376,2265.4301765506902,2.155676720988444,0,two_way
0xee7ac1ed8dff95a5f57caec96b4fe05973c94c44,0.2434042245595433,2288.1027180909373,0.0,0,recent_seller
0xb19e4456e26181897aaf08e76f09691a27d8cf47,0.2284807839351502,2072.43,605.2041015555857,0,two_way
0x588295adf8c8a80b055b9fcdf0b73ee863c6e97d,0.2274290897328009,2106.547851250542,0.0,0,two_way
0x7cb4d560c1513676f2a2c3330eec9e3380f82bf8,0.2269413692600632,2132.5037464160846,0.0,0,recent_seller
0x9f0a0d91dcb95314d1fa41fb039d2a6ebbcc18bf,0.22185734517044658,2074.305868037129,0.0,0,recent_seller
0x5f1d998a2681d13e41b16276640535ae1f422bbe,0.2199919309103342,2338.0537525573745,10839.874162042142,0,recent_seller
0x412219470302bbd678d2b9170f807853db4e03e5,0.2154378015129497,2057.929742524294,0.0,0,recent_seller
0x698afb8a3d1fc4867d0db52b5f78fd99bf2476ee,0.2114022092772802,1992.0,4500.2130781044325,0,recent_seller
0x7b31b9753deb642c84c8a2cb769eb2669db6b2b4,0.2022783424179163,1873.9510208077088,0.0,0,recent_seller
0xdc563cd745192b04c207085497431feb1fd41ae7,0.2013768937641912,1895.2552053078523,0.0,0,two_way
0x3f6163f2ac7d93d7928d4647098dbcd85f6435d1,0.19640578033671918,1830.1149533973967,0.0,0,two_way
0x1d69c571f7fff7e37ddca9efc44842b549730cf8,0.1963925222754961,2076.762268345916,0.0,0,recent_seller
0x17c9a6681c3dba9ba03fb5d802a9f6aa3e928ac2,0.1957342940358286,1846.2308131688903,0.0,0,recent_seller
0xf9284c163187ddda551faee849582ccbd6554e49,0.1866901190498643,2000.9352380622915,0.0,0,recent_seller
0x01f470eea950bcc04d964750189993e6a0532dc1,0.1863746303012009,1751.8149587435232,1698.4691930778351,0,recent_seller
0x408a1cf558879f98000f3b83c41d55843a8f063b,0.1847186203184515,1742.5755547885926,0.0,0,recent_seller
0x2955629032534a0294713fc105202427190b51eb,0.1757026729041461,1832.2396434098614,0.0,0,recent_seller
0xc921d2e7f77193c42520aa4248f2769080f3d126,0.170356717133977,1832.643815398204,0.0,0,two_way
0xb16e9fc5153ce4bef10972785d74e990614090e8,0.1680027528679086,1622.8367492962204,0.0,0,recent_seller
0xef4e9abd2df4ebc520422fcace5dc5c000d02ec5,0.159732945215998,1506.790868447162,0.0,0,two_way
0xfdaf72e3cd6ced581cc4735afc6d45410c65c5a8,0.15693758110580291,1489.9666442757693,0.0,0,recent_seller
0xbe493ceac5425c2634e62aa7b284045bcdb1c1dc,0.1400041529863206,1362.5059336395,28914.18178212628,0,recent_seller
0x2ea462f78858e6d784b26ad3ba5a641d642af0ad,0.1399614617496339,1285.8460418804684,0.0,0,recent_seller
0x47174114e71ca12e73a3f9fa1e7d5bd67269b774,0.1390962832326995,1481.0,0.6538568200916868,0,recent_seller
0x3bf0578191116a685e16b9d244652baaf7253917,0.1381473416489644,1470.7845337003764,0.0,0,recent_seller
0x368564edf8ec2d3cbe8ec3ad265a3207e663b93c,0.1377507276323271,1308.77,0.0,1,charter_owner
0x16070de6bc86d011f88fdc5883aa29498bd8a911,0.1319176020928501,1239.7374032294013,0.0,0,recent_seller
0x35db416c1a67d295f46f9c798f28aefa7584696e,0.1277272880046085,1218.4633545228364,0.0,0,recent_seller
0x20e9997cec6bc87e16cd6ec7903a68ab506b3080,0.1132871874735725,1095.0853435474542,0.0,0,recent_seller
0x9a3c72f01e5c2e5e43bef9887155b4931ff0d0ba,0.1104000542757538,1039.7142505421878,7722.781903257984,0,recent_seller
0x8b3c0a57bc85644b0be7a4f889642602cc2c34f4,0.1020810284994766,907.037799399352,0.0,1,charter_owner
0x92f1306c01b13f384617b6583bbf654a9fa9996e,0.0998951548746698,1061.7704027865657,0.0,0,recent_seller
0xb223af6bbb2cc9f6697d73ec5204bba30443d23b,0.0987061540977897,1058.0153537932104,1058.0153537932104,0,recent_seller
0x999ffc38b97d8d6fa21fbd8109d39d6a04ff851c,0.0974761990190963,929.970875279206,0.0,0,recent_seller
0x678ff794230146a64802f8d66895fa451bd1863a,0.0973427532674618,929.0886298152705,0.0,0,recent_seller
0xed1ed6bed9736aeaf55d95686e2e8c05565fe747,0.0934983718478467,1001.6448584308066,0.0,0,two_way
0x4f92999f3746a34efdbac7227a6640ea776745e2,0.0919557910185326,851.9620470067682,0.0,0,recent_seller
0x8908253a36effaf7c284dc044f22d90fc9a3139d,0.0914736121345271,863.1415241057,4007.9463636159817,0,recent_seller
0xe36f225f049f5540988d451b1d0b161a3dd5a2c5,0.0868998766324692,832.572087733855,0.0,0,recent_seller
0x3b5cb055931ab2160e84bf219eddf288b3702a02,0.0862179446599135,927.584934604978,2782.754803814934,0,two_way
0x1e5fbd612b834ee6a7ce6eaa7e6aab8e0ea12a75,0.0830335003062725,881.6734885685596,2645.0204657056784,1,charter_owner
0x036b2e4241e6754f8a36cc1a46bf7505d3078703,0.0816900450700716,780.2694836870501,2240.310955807553,0,recent_seller
0x2589f2c70799487cea39791439869334ade86d88,0.0812360501365374,870.3330108910527,0.0,0,recent_seller
0x05fc1c99bb6f9ed82bf329a73645c9d360c392fc,0.0802189267775545,754.089485285565,4013.346089881716,0,recent_seller
0x4b78e5f2a155fca97c2f1431d0d86c016ed7b0ff,0.0785865750542349,739.5919953409798,0.0,0,recent_seller
0x0ba1c8949eedfba13fad2dc7c5eb90456cc19013,0.0768218252896101,708.0926907627864,0.0,0,recent_seller
0xcef7e025740028a5b0f73b80177e7be8d06de535,0.0756610132829308,721.8111904229555,761.8512768015473,0,two_way
0xbf6cc1f7b3cc58ff1be5211ca2db75c29e8fec7c,0.0722795919588437,692.0825753380875,1131.9801214657668,0,two_way
0xad84ca8f023225df1817b6de8c4f0c606557c167,0.0708556356366903,664.0876129353162,0.0,0,recent_seller
0x885bb38520be02c88d9b14b07e65059430809be7,0.0687648457233246,648.7269000286312,0.0,0,recent_seller
0x0a771437ee59dcd30429dda71a1a011db8957bd1,0.0683421100124095,723.0495413450292,723.0495413450292,0,recent_seller
0x65c55b53c252325649eb8607cb9f6121ea716937,0.0682964410327196,641.989139123445,0.0,0,two_way
0x9fd634393707ad07739d63c81011ba067681a19a,0.0678053223224924,729.3288528912552,0.0,0,recent_seller
0x53426fb8d9f01b8419bdcd92b8266b3d733c490d,0.0670183767063909,632.0971703259108,2230.9311893855674,0,two_way
0x68ac51f7f0ab45044876612e7c82cf1660a7212b,0.0663837048150832,634.0455421357764,0.0,0,recent_seller
0xf0ed62f8877c293221dec1e0198ebf9bbd74a6d2,0.0649206154268195,598.3561060066522,31.492426631929064,0,two_way
0xc5986fbdc94a47a96886b57a00385536aeeddd35,0.0648400798965743,589.1000129768338,0.0,0,recent_seller
0xa721e490507c0fc7cfbf4fcfe3fafd93fdce36bb,0.0613199111323496,565.6794576578725,0.0,0,recent_seller
0x788159b2fc582750cc665bd88482215d3fff1250,0.0606007339627713,646.5085238502046,596.4409743239829,0,recent_seller
0x288a5072eaf6421e93baad9b26d59d242efe9e48,0.0605144577743839,631.0524932402395,0.0,0,recent_seller
0x404367884c995aa010dfef85701fef872614f1ff,0.0573073739478119,540.3273926615057,540.3273926615057,0,recent_seller
0xa1b635a796a798c58d4e04247afa32c0c87220fe,0.0567836736706246,535.4428528730996,611.9353883525577,0,recent_seller
0x32bc88a9922f14c700b5fab047c391e3e08b7d11,0.0561788260598929,537.9314927616307,40.50200097348391,0,recent_seller
0xc069384401929b54abe5a61cc637863ed303fc2d,0.0551489068617954,520.402468529125,0.0,0,recent_seller
0x2ed95f0e63ec4b4a7d33438f04b5bb25ad945915,0.0539754788377872,500.0,70500.79675325667,0,recent_seller
0xf79530f911d8d12b38dab41d1f85d25e2041bacd,0.0530333837517064,506.8543349837559,0.0,0,recent_seller
0xbe7a6e80f19b242c109dc71d1b86238862b5d86d,0.0524036328687427,494.3600812131718,0.0,0,recent_seller
0x8e6b35a59a00f02d58f2947aede22bbca097d9e4,0.0517763890112066,494.85422475005873,0.0,0,two_way
0x83c95b5b7e9c9c4209a8d96df9fe0f2235d8f066,0.0511900526027648,471.81904135258543,1415.457124057756,0,two_way
0x3226c61be894a20aa3e1fde48edc056259751361,0.0503160702601511,472.8392430779024,0.0,0,recent_seller
0x42d69fdf6672a14f9d65f333d7c211ffd13b6e77,0.0493266038916836,469.262034089142,769.7506787412177,0,recent_seller
0x59412ef856ce78786ce1b9fbcb0a92eed13bf341,0.048177324583673,516.6892968003809,0.0,0,recent_seller
0xfefaf388bf9d558b68d9e00e2983c2df93e176d1,0.0476033686498002,512.0,0.9012903925909448,0,recent_seller
0x93c82118ed2cf4ab22f86521b04916f1ca0f5212,0.0474759642413378,455.09370576256816,0.0,0,recent_seller
0xc6d2f12d30f51d4c6feae1b67c68ee5a42e2b342,0.0474097130697062,445.6015272313567,0.0,0,two_way
0x54b788caf38763569b9ddd26314d2ebf31e780fb,0.0460668992540611,439.6696700118653,0.0,0,recent_seller
0x742b278560f91c762ad1f0580b37ec3c91592099,0.0437730692965237,466.3153074214264,0.0,0,recent_seller
0x9b190752b3686b25b7c8ae2085bac073717615dc,0.042940968855556,410.38651356568,619.9392788649674,0,two_way
0x765a7c163a4ff540da0023284eea5bb16cdae373,0.0429256185220644,408.81060989098313,0.0,0,recent_seller
0x904cb088b9a2a81deaffeb463ea2f1b64736a301,0.041717240753785,386.37489428897305,0.0,0,recent_seller
0x90738366a044c13ea0a1393d1761d7625ed3f0a9,0.0406263429958696,423.9161017836739,3574.846335342213,0,two_way
0xb64e6db5defa8668512ae1e54f955fb1c67c8bb1,0.0398244724891135,365.7732694786369,0.0,0,recent_seller
0x547a10b63ab4c784a49da5805610b9ee2d74377c,0.0393690175926584,353.81600027813147,1064.6680127370896,0,recent_seller
0xbb21016a9f51db55e545e75fab5e6088490b5f27,0.0393493434965202,353.7703329049947,1064.5305950076306,0,recent_seller
0xabef5cdfa79287acc6831223bec06e31875019da,0.0392611173039134,353.5877517989062,1063.981190053559,0,recent_seller
0x2aa460bce4bd548fe402c8797de1db122fbcd7b6,0.0392108267973929,353.17746074872997,1062.7465829224752,0,recent_seller
0xab79b5c4a2e88758db7069e71b30635650a2aca9,0.0390147603962854,358.46684841557243,0.0,0,recent_seller
0x7458c2251baf3f97f700b3826541b8d2ffc48160,0.0377434703444122,360.7102983971546,0.0,0,recent_seller
0xd083d2e970004cdc80600c8309c49b36588e1fad,0.037130213264569,355.08561508719004,518.8204821308271,0,recent_seller
0x896ff98445ede107839a46df3cc302ad2ec4c166,0.0371021709333145,341.4048060508192,0.0,0,recent_seller
0xc8307065617249235c2582a649f16f8e7a776f1e,0.0357231737840269,341.62334358766105,0.0,0,recent_seller
0x00000000cf1cd5867be5d90b99a6ebd683bc031c,0.0343313348834019,321.7986,23492.251967034368,0,recent_seller
0xce9df13a38fca853b6c3ef850d5a172e80363864,0.0337207861725571,325.3062882849711,0.0,0,recent_seller
0xdb6cb34ab02fe251806a4ede94889a5352322305,0.0317586133829297,337.236383836695,0.0,0,recent_seller
0x623bd58628b91cb3dad894a8c3956f53b776d3a7,0.0316624391936065,302.58190917221384,0.0,0,recent_seller
0xb9b709ad5cd8fdbb1d7927fc2091ad1debed9642,0.0312950091242333,299.0883517313295,0.0,0,recent_seller
0x4dd69b23ab6f16f3f8219dba636354b67349b0e0,0.0297399580346953,266.9920698396353,1318.9777384550862,0,recent_seller
0x56c69177e88ea8c1c44fe5ae713fe1aabd09b94d,0.0297239146886462,266.85425727202824,1318.2969253175943,0,recent_seller
0xd1836f28f43e3f451120db79f3e40629e3438cd3,0.029723880057532598,266.64773839991705,1317.2766935367436,0,recent_seller
0xa37c7dc1f519c427518b409b423aee0b319e71ec,0.0297048957725538,266.6821415598934,1317.4466499034947,0,recent_seller
0x3c86d511803afb9b7478a15527274f9b464bab89,0.029692797107918202,266.81982080223673,1318.1268043957512,0,recent_seller
0x384ea7b9754386f59894312f0bcf2b2d624b36f2,0.0296855061872122,266.7509678571399,1317.7866613275903,0,recent_seller
0x8004ce0fc1d60da4ebc15c8e0557532f44cdba9b,0.0296758487698427,266.7165513783949,1317.6166391642807,1,charter_owner
0xfb5ea923b63f2dfd2dd609bf56511d0cb28b91c3,0.0296642037333146,266.61334189674795,1317.1067700555404,0,recent_seller
0x7bca08c776a278f49cee431f66ec07013e53709c,0.029660612681911898,266.5789520486688,1316.936879451402,0,recent_seller
0xfcaaae0c322be427d4cff22d1f5318c12e262975,0.0296569001527247,266.5445688539629,1316.7670217158477,0,recent_seller
0xc7ea727095266741e48a949dd14a102d123b4e52,0.029652498764274098,266.510192310914,1316.597196840398,0,recent_seller
0x4883d497b43e981cffa0c15c0008e0c9413af57a,0.029645295874478,266.44145917292553,1316.2576456359163,0,recent_seller
0xec230a7dbc09c9715f2918c36d7f217e178ab4cd,0.0296413747330805,266.4071025745562,1316.0879192899415,0,recent_seller
0xf70d7aacbd551dc76636d7d90369ee12ba20dd5f,0.0296371113282658,266.3727526209847,1315.9182257701866,0,recent_seller
0x9cd71850a7f491e5c46b2cddd11c811a17532dc9,0.0296336174795635,266.3384093104977,1315.7485650681872,0,recent_seller
0x43fecfbb9b06ebe000bf1abdc098b090b80a618e,0.0282571554013487,269.7093277075681,0.0,0,recent_seller
0x56b36af95614bd5ef8e9279da81e9cc65edb177d,0.0255336592332468,270.14931491518365,0.0,0,recent_seller
0x379c27672ee75c574b24aa463a595100b3b99db5,0.0245013981946633,227.7605163672131,0.0,0,recent_seller
0xb179fa373c86fda3beb7adb2524758797c10c574,0.0238505558502728,252.13567889832063,201.0208187520192,0,two_way
0xeaf91dbaee1c9efa2aaf323fe876548a0744ee66,0.0236990104783129,226.58931227663285,0.0,0,recent_seller
0x8adbfae06c613c7e4e356ab385554d9d459f2a86,0.0233369695224425,220.0527344526992,0.0,0,recent_seller
0xcff47b04bddd029c68453b85f373cc2d5366e3e0,0.0198497566911891,190.0674295659924,0.0,0,recent_seller
0xcabe8d7e6c7a96dca2657e63e3d2c8711f9406d1,0.0194205268464213,178.70505132880783,0.0,0,recent_seller
0xe80a9aa3ca442e7ca1e24d76a660c0ee5f683e52,0.0190681189701879,202.43354921979625,0.0,0,two_way
0x57c014e3fca462789060f8b65e9c029d9f0118cf,0.0185888136029648,174.94690912046173,0.0,0,recent_seller
0x2b9433597feb4817426a76c66849052290580539,0.0152491151260024,143.7802263370553,0.0,0,recent_seller
0x1b36374d5a26c45726632162188f7162dcf39639,0.015175525906267,152.65920236893888,33.69529697376085,0,two_way
0xae3e13042a21c7415f3a05016a4221528b35b9f6,0.0151514746065115,144.5566987157866,0.0,0,recent_seller
0x90742a7bd8518c7b8539badb850fec0cffc39612,0.0150396408985508,159.02822750342563,159.02822750342563,0,recent_seller
0xba47a33accb9e013dd6817ea981ef6591aca6a39,0.0135075584181108,127.21523493781774,154.20047168277506,0,recent_seller
0x6c59240e64a85376cd6cf566ba078b179caeedbf,0.0133996052185874,142.31387645591764,0.0,0,recent_seller
0x2b66d53d7b030f64ee6a3df5346755bd1a0d798e,0.012924547681117,121.858,0.0,0,recent_seller
0xb5abc2c12fb9b20a4bc471caf0d49446143bfde1,0.0120065254467455,114.60129727567173,0.0,0,recent_seller
0x0c8048326b825d6089d4bd2bc9e52586ecc310d7,0.0118307664543087,125.7435681815889,0.0,0,recent_seller
0xc7389bb44f734881bc0a6ef34604df22c333ba72,0.0113291223659834,120.32297795102,0.0,0,recent_seller
0xff218cbb3359497cbb7ebf22cda20e47b775ee64,0.0113051290067905,106.36505914668194,0.0,0,recent_seller
0x943277b82c45074d2556917e26eb7540b6287050,0.0108489460703356,103.14259993100872,0.0,0,recent_seller
0x70bb9c7d457866ae8412a53852c95520fa425c5f,0.0106905623581266,100.2072132926467,0.0,0,recent_seller
0x658acef2293988d6a03ac53c9486521c35258b3b,0.0106889149079905,113.50146408821172,0.0,0,recent_seller
0xd81e909874f9afd0ea8fc61ce32f9a2dd2121087,0.0106282979510994,98.45016439975704,0.0,0,two_way
0xcd5dc1fc17cfa54be1a16afb16541b5def29d8df,0.0103001114642583,98.3142794042,66.62438645054856,0,recent_seller
0x539d84b07c598672e3881b8a708c761b596d1cc6,0.0096290569919392,94.93448490136387,0.0,0,two_way
0xad223df983dbb09aec07331978e161a5b7bd6ec6,0.0095182180432682,101.06972649256096,0.0,0,recent_seller
0x507987982fb9da92a7da7751624598b251acc050,0.0081625067072584,86.69246674637793,0.0,0,recent_seller
0x5a2ec8fc323180c33638bc02cbaaf139ecf37d94,0.0081363183368893,87.20932139987782,261.6279641996335,0,two_way
0x7eb103fb3ab84b08c5f58907c7755d95e507b49a,0.0076337558255364,71.61901839821745,0.0,0,recent_seller
0x09d619b19f45f8a5d9c86ee90580887d9424d663,0.0075354710714098,69.33871723263371,0.0,0,recent_seller
0x98a92a5d8363feabe26047824f579b332c32a988,0.0068159020212294,62.82313661803567,62.82313661803567,0,recent_seller
0x4933228adcedc76e1f726d113cf0bef24ba55504,0.0061962064262849,57.015719494042,0.0,0,two_way
0xf7f15c060c53ef137c8edcea795d0e278c93b45c,0.0057703769900702,53.45091098112015,0.0,0,recent_seller
0xab4638b54e1d12eb8e65539d5cba2765811560e6,0.0057467821862978,54.96793640741569,0.0,0,recent_seller
0x0974705dba672386fae3329ffffac129879c5342,0.0056420096507614,52.880510511619136,0.0,0,recent_seller
0x379cc4bb3eda8cf3ca053d779fb835b7422ba4e8,0.0053120029759185,47.876695821420405,144.06580413701062,0,recent_seller
0x8b77af2f1f0153c898148f279e71d3e24c176183,0.0048283859040359,44.71985719123391,856.4673882726912,0,recent_seller
0x09632791d1a1beac212e0a9138a1238abc0eaa69,0.0042052913662421,39.68,10.84738273953775,0,recent_seller
0xdbecff5e4c8417a542f53903412e20beb04eed1b,0.0041629415275246,39.06964918064434,430.63479432607903,0,recent_seller
0xdbf09a3e99117c3131cfbce8ed64068ef1df00e8,0.0027731662873607,26.563379653630264,0.0,0,recent_seller
0xe48797eb4ff223565701006472711d1197b2a342,0.0020984947513783,19.34094120124527,0.0,0,recent_seller
0xbdedc063f61566c3085dd858a1078df09a26aee0,0.0020000935755718,19.174732815445992,0.0,0,two_way
0x0bcb2ff60825998b8eedfdd1434b79dc03ccf327,0.0016572919035546,15.34967440232401,0.0,0,recent_seller
0x2b46cde4e5e175218fdf99a9e7df39f2cbebd286,0.0011645073003922,11.138366276546764,33.41509882964029,0,recent_seller
