hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought
0.0,0.0001849385838709796,3352.87912897183,23460570.301330138,73.53366904231206,1.0,1099.0,999.0,8891.0,887398.7644437979,12072.042428449387,242.94800759541397,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,10000.0,1494489.2208002629,73129971.81921288,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,0.0,0.0,0.0,179853.00925925924,0.0,0.0,121.23062405312744,1.414616466407087,0.0001849385838709796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00017557439695856417,3240.796169325183,24082577.297491055,75.46914108071452,1.0,1097.0,997.0,8873.0,766026.4565390103,162611.01699990348,269.4872857270488,1.0,0.03552576763257077,0.02,0.03,1.0,2066.5390812724318,10042.181389584815,1252139.6174272473,72890072.31365864,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,3.362488789399411,0.0,6282.898951120627,209019.67592592593,0.0,2249.0941933199783,2370.324817373106,1.2018003934215615,0.00017557439695856417,6.063298011819521e-13,-3.508951825400194e-08,-2.9103830456733704e-11,0.0,112.08295964664694,0.0,0.0,42.181389584815385,0.0,0.0,41.76834540443664,24.770735867995523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,150538.9745714541,4498.188386639957,3.362488789399411,0.0,6282.898951120627,0.0
2.0,0.00016428035111849546,3101.478297896785,24902903.617699906,78.0202262581659,1.0,1073.6666666666667,980.0,8726.333333333334,425072.3748212734,532731.765384307,296.07494905126634,1.0,0.18523896803115958,0.02,0.03,1.0,2160.5718249861916,10083.286981156602,1002310.0880242003,72643822.40512468,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,7.542024932251351,0.0,14569.023397674997,238186.34259259258,0.0,21042.96502630941,21164.195650362537,0.9781227082443853,0.00016428035111849546,9.094947017729282e-13,-5.5306979144612946e-08,-2.0857745160659155e-10,0.0,139.31787142839812,0.0,0.0,41.10559157178624,0.0,0.0,40.875690933310544,53.1570527804494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,0.0,370120.74838440353,37587.741665978865,4.179536142851945,0.0,8286.12444655432,0.0
3.0,0.00015747520227638514,3015.183743350117,25439421.661015958,79.68818472746204,1.0,1071.6666666666667,978.0,8708.333333333334,418063.3337002176,568907.4731720295,323.2404465455529,1.0,0.20839542805497466,0.02,0.03,1.0,2204.483316460676,10123.081207592386,744003.3091204511,72389039.38427266,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,10.130861568651392,0.0,19988.397572584934,267353.00925925927,0.0,24707.010052560214,24828.24067661334,0.8187330650649672,0.00015747520227638514,6.063298011819521e-13,-7.900234777480364e-08,-2.522331972916921e-10,0.0,86.29455454666807,0.0,0.0,39.79422643578381,0.0,0.0,39.54418268107302,4.367308793411184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36175.707787722466,7328.090052501604,2.588836636400042,0.0,5419.374174909887,0.0
4.0,0.0001512940256980418,2935.194690786057,25957640.387227062,81.29973526269625,1.0,1071.6666666666667,978.0,8708.333333333334,447230.0003668843,568907.4731720295,350.45664178067983,1.0,0.20839542805497466,0.02,0.03,1.0,2243.1218859605783,10162.032019079621,480709.91286334774,72128879.52173065,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,12.530533145573187,0.0,25222.930160576198,296519.67592592596,0.0,24707.010052560214,24828.24067661334,0.6764311661723453,0.0001512940256980418,9.094947017729282e-13,-1.0756290672967832e-07,-1.358178754647573e-10,0.0,79.98905256405965,0.0,0.0,38.950811487236116,0.0,0.0,38.63856949990174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39967157692179,0.0,5234.5325879912225,0.0
5.0,0.00014534819460437589,2856.7044924102643,26486937.66372643,82.94595267634513,1.0,1071.6666666666667,978.0,8708.333333333334,476396.667033551,568907.4731720295,377.6728370158068,1.0,0.20839542805497466,0.02,0.03,1.0,2281.086546307889,10200.20285115683,211432.57578221933,71863513.14517605,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,14.885239096846988,0.0,30569.367296933502,325686.34259259264,0.0,24707.010052560214,24828.24067661334,0.5454110347757294,0.00014534819460437589,1.5158245029548805e-12,-1.0880467016249895e-07,-5.820766091346741e-11,0.0,78.49019837579313,0.0,0.0,38.170832077208615,0.0,0.0,37.96466034731072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3547059512737936,0.0,5346.437136357258,0.0
6.0,0.00014029687827026108,2788.751517645224,26962798.08933932,84.42596061568092,1.0,1071.6666666666667,978.0,8708.333333333334,505563.3337002176,568907.4731720295,404.8890322509338,1.0,0.20839542805497466,0.02,0.03,1.0,2309.5889432209665,10237.614839765842,1495.9852060062694,71592782.6391735,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,16.923828339798195,0.0,35376.03826272124,354853.0092592593,0.0,24707.010052560214,24828.24067661334,0.43392689318565,0.00014029687827026108,6.063298011819521e-13,-1.982116373255849e-07,-1.7462298274040222e-10,0.0,67.95297476504042,0.0,0.0,37.41198860901168,0.0,0.0,28.50239691307753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0385892429512125,0.0,4806.670965787695,0.0
7.0,0.00013751881394958925,2750.852933729646,27235644.384781886,85.27445562610991,1.0,1071.6666666666667,978.0,8708.333333333334,534730.0003668843,568907.4731720295,432.10522748606076,1.0,0.20839542805497466,0.02,0.03,1.0,2309.5889432209665,10274.376466163953,1495.9852060062694,71317180.32054465,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,18.06078585726554,0.0,38132.06144900968,384019.675925926,0.0,24707.010052560214,24828.24067661334,0.36085333345498727,0.00013751881394958925,6.063298011819521e-13,-1.857940029973785e-07,-9.701276818911235e-11,0.0,37.898583915578115,0.0,0.0,36.76162639811077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1369575174673434,0.0,2756.0231862884316,0.0
8.0,0.0001347957589881059,2713.3387968488855,27511178.50943319,86.1314781531638,1.0,1071.6666666666667,978.0,8708.333333333334,563896.6670335509,568907.4731720295,459.3214227211877,1.0,0.20839542805497466,0.02,0.03,1.0,2309.5889432209665,10310.765178938289,1495.9852060062694,71038863.02291708,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,19.186209963688345,0.0,40915.23442528541,413186.34259259264,0.0,24707.010052560214,24828.24067661334,0.29362241296770897,0.0001347957589881059,1.2126596023639042e-12,-1.7710165896763405e-07,-5.820766091346741e-11,0.0,37.51413688076025,0.0,0.0,36.38871277433744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254241064228074,0.0,2783.17297627572,0.0
9.0,0.00013212662412751856,2676.2037163018917,27789438.717934966,86.99711389980945,1.0,1071.6666666666667,978.0,8708.333333333334,593063.3337002177,568907.4731720295,486.5376179563147,1.0,0.20839542805497466,0.02,0.03,1.0,2309.5889432209665,10346.786207068873,1495.9852060062694,70757792.10523851,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,20.30026238009815,0.0,43725.94360207103,442353.0092592594,0.0,24707.010052560214,24828.24067661334,0.23176698008300048,0.00013212662412751856,1.5158245029548805e-12,-1.8455223956455788e-07,-5.820766091346741e-11,0.0,37.13508054699347,0.0,0.0,36.021028130583666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140524164098042,0.0,2810.7091767856205,0.0
