hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought
0.0,0.0001849385838709796,3352.87912897183,23460570.301330138,73.53366904231206,1.0,1099.0,999.0,8891.0,887398.7644437979,12072.042428449387,242.94800759541397,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,10000.0,0.0,74624461.04001313,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,0.0,0.0,0.0,179853.00925925924,0.0,0.0,121.23062405312744,1.414616466407087,0.0019389903208522658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00020014355324184506,3529.0275187857133,22545004.788391247,70.68532461696873,1.0,1099.0,999.0,8891.0,916565.4311104645,12072.042428449387,269.4872857270488,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,9813.071904797203,0.0,75535381.90372089,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,8.107163722250275,2.672541666666666,4644.649231145032,209019.67592592593,0.0,0.0,121.23062405312744,1.4531266872596793,0.0019375497586094819,4.092726157978177e-12,7.450580596923828e-09,-3.637978807091713e-11,264.58162499999986,88.43323518612037,0.0,272.7083333333333,85.78023813053676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.107163722250275,2.672541666666666,4644.649231145032,0.0
2.0,0.00021538954801952523,3699.1838585230266,21725475.46156213,68.13775183221604,1.0,1099.0,999.0,8891.0,945732.0977771314,12072.042428449387,296.02656385868363,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,9631.956098168681,0.0,76350305.1259036,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,16.394088946797673,5.345083333333332,9250.753877525724,238186.34259259258,0.0,0.0,121.23062405312744,1.4778161855903278,0.0019360121778613803,8.640199666842818e-12,-1.241763432820638e-08,4.3655745685100555e-11,264.58162499999986,94.42528526269064,0.0,272.7083333333333,91.59252670480991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286925224547383,2.672541666666666,4606.10464638069,0.0
3.0,0.0002306508000850141,3863.4350534050086,20988549.545244515,65.84497414593045,1.0,1099.0,999.0,8891.0,974898.764443798,12072.042428449387,322.56584199031846,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,9456.568282049828,0.0,77082663.16228937,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,24.858168517004987,8.017624999999999,13818.63380937138,267353.00925925927,0.0,0.0,121.23062405312744,1.491020293323243,0.0019343791089904635,1.2732925824820995e-11,-8.692344029744467e-09,1.1641532182693481e-10,264.58162499999986,100.33043011802117,0.0,272.7083333333333,97.32051721448052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4640795702073,2.672541666666666,4567.879931845662,0.0
4.0,0.000245750770713152,4020.474416562827,20328944.7104049,63.79000938194806,1.0,1099.0,999.0,8891.0,1004065.4311104644,12072.042428449387,349.10512012195323,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,9288.175942703418,0.0,77737738.02469596,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,33.538603038937254,10.690166666666665,18348.606242401896,296519.67592592596,0.0,0.0,121.23062405312744,1.4934903122280032,0.00193262941894332,1.788672913486759e-11,-1.241763432820638e-09,-2.6193447411060333e-10,264.58162499999986,107.54226184218616,0.0,272.7083333333333,104.31599398692056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68043452193225,2.672541666666666,4529.9724330305235,0.0
5.0,0.00026079772753330113,4172.231871684137,19729498.308908395,61.92246425213754,1.0,1099.0,999.0,8891.0,1033232.0977771311,12072.042428449387,375.6443982535881,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,9124.907054152414,0.0,78332692.046675,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,42.3774948019647,13.36270833333333,22840.985759856743,325686.34259259264,0.0,0.0,121.23062405312744,1.4881142076158946,0.0019307946443507375,2.106996059107284e-11,-2.483526865641276e-08,-5.820766091346741e-11,264.58162499999986,112.82416987869219,0.0,272.7083333333333,109.4394447823314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.838891763027432,2.672541666666666,4492.379517454844,0.0
6.0,0.00027574637632043683,4318.624000819159,19183601.798776913,60.22063567480416,1.0,1099.0,999.0,8891.0,1062398.7644437978,12072.042428449387,402.18367638522295,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8966.842531808104,0.0,78874133.458232,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,51.37734634458052,16.035249999999998,27296.08433434112,354853.0092592593,0.0,0.0,121.23062405312744,1.476084993387505,0.0019288735521216908,1.561299238043527e-11,-2.1109978357950847e-08,-8.731149137020111e-11,264.58162499999986,118.18949586497138,0.0,272.7083333333333,114.64381098902224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99985154261581,2.672541666666666,4455.09857448438,0.0
7.0,0.00029046332806465446,4458.877762730532,18688027.447880022,58.67523176297238,1.0,1099.0,999.0,8891.0,1091565.4311104645,12072.042428449387,428.7229545168578,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8814.732225670734,0.0,79365289.68211375,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,60.56134890390584,18.7077916666667,31714.211349490884,384019.675925926,0.0,0.0,121.23062405312744,1.4578389611466083,0.0019268537169535582,7.275957614183426e-12,-1.7384688059488933e-08,0.0,264.58162499999986,124.32786308862144,0.0,272.7083333333333,120.5980271959628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18400255932531,2.672541666666666,4418.127015149773,0.0
8.0,0.0003050799453698353,4594.411156480061,18232717.17933749,57.252383320094566,1.0,1099.0,999.0,8891.0,1120732.0977771312,12072.042428449387,455.26223264849267,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8667.20067665035,0.0,79816218.48838432,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,69.8869625080864,21.380333333333407,36095.67362145765,413186.34259259264,0.0,0.0,121.23062405312744,1.435489991738324,0.0019247583131566303,3.0316490059097606e-13,9.934107462565104e-09,8.731149137020111e-11,264.58162499999986,129.04823125046278,0.0,272.7083333333333,125.17678431294888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32561360418055,2.672541666666666,4381.462271966768,0.0
9.0,0.0003195014876906053,4724.696551189355,17815411.931762587,55.9453428389288,1.0,1099.0,999.0,8891.0,1149898.7644437978,12072.042428449387,481.80151078012744,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8524.759686698999,0.0,80229178.63416046,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,79.37001608347417,24.052875000000103,40440.77542021557,442353.0092592594,0.0,0.0,121.23062405312744,1.4093465215348175,0.0019225789061937306,-2.8800665556142726e-12,2.483526865641276e-09,-5.820766091346741e-11,264.58162499999986,134.29623029070285,0.0,272.7083333333333,130.26734338198176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.483053575387753,2.672541666666666,4345.101798757912,0.0
10.0,0.00033367887475649127,4849.882655790197,17432004.896852676,54.74392988325382,1.0,1099.0,999.0,8891.0,1179065.4311104645,12072.042428449387,508.3407889117623,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8387.265008152846,0.0,80608276.6259999,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,89.00604836211544,26.725416666666813,44749.81849069129,471519.6759259261,0.0,0.0,121.23062405312744,1.3799763625048298,0.0019203180518464113,-6.518045362705986e-12,-9.934107462565104e-09,0.0,264.58162499999986,139.39552039915307,0.0,272.7083333333333,135.21365478717848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63603227864126,2.672541666666666,4309.0430704757255,0.0
11.0,0.0003476063219767286,4970.198010846168,17078728.19873638,53.63600724720313,1.0,1099.0,999.0,8891.0,1208232.0977771312,12072.042428449387,534.880067043397,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8254.494956665214,0.0,80957280.04053314,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,98.78820312710276,29.39795833333351,49023.102073718655,500686.34259259276,0.0,0.0,121.23062405312744,1.3481079537525813,0.0019179795995007973,-1.2884508275116483e-11,-2.9802322387695312e-08,5.820766091346741e-11,264.58162499999986,144.2662699440219,0.0,272.7083333333333,139.93828184570123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782154764987324,2.672541666666666,4273.283583027368,0.0
12.0,0.0003613842944660099,5086.862035718167,16749566.586852573,52.603619752782556,1.0,1099.0,999.0,8891.0,1237398.764443798,12072.042428449387,561.4193451750318,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8125.266695456036,0.0,81282203.83156388,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,108.67989779760929,32.070500000000216,53260.922926819396,529853.0092592594,0.0,0.0,121.23062405312744,1.3149107702656309,0.0019155834410318781,-1.8038311585163076e-11,-1.241763432820638e-08,1.1641532182693481e-10,264.58162499999986,147.91760012799492,0.0,272.7083333333333,143.48007212415507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.891694670506515,2.672541666666666,4237.820853100728,0.0
13.0,0.00037475548615557586,5197.972492712575,16447641.50275711,51.65664507340478,1.0,1099.0,999.0,8891.0,1266565.431110464,12072.042428449387,587.9586233066666,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,8001.425395088124,0.0,81579926.26324134,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,118.73819950444367,34.74304166666692,57463.5753448114,559019.6759259261,0.0,0.0,121.23062405312744,1.2794951626129407,0.0019130989017543372,-2.0615213240186374e-11,-9.934107462565104e-09,-5.238689482212067e-10,264.58162499999986,153.47116800558933,0.0,272.7083333333333,148.86703296542166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.058301706834348,2.672541666666666,4202.652417991975,0.0
14.0,0.000387902294669871,5305.2823074171,16166187.878522513,50.77372095331009,1.0,1099.0,999.0,8891.0,1295732.097777131,12072.042428449387,614.4979014383014,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7881.270717741398,0.0,81857212.1116405,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,128.91052047997448,37.41558333333362,61631.35118024596,588186.3425925927,0.0,0.0,121.23062405312744,1.243356852540781,0.0019105545067624838,-2.5011104298755527e-11,-1.7384688059488933e-08,-2.3283064365386963e-10,264.58162499999986,157.27181029547145,0.0,272.7083333333333,152.55365598660728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17232097553081,2.672541666666666,4167.77583543454,0.0
15.0,0.0004008557703083428,5409.135335287942,15902820.541458776,49.94662555854203,1.0,1099.0,999.0,8891.0,1324898.7644437973,12072.042428449387,641.0371795699361,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7764.469123623342,0.0,82116446.2600208,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,139.18654506051575,40.088125000000325,65764.53986367544,617353.0092592593,0.0,0.0,121.23062405312744,1.2069767233984492,0.0019079559362813487,-2.9103830456733704e-11,-6.20881716410319e-09,-6.402842700481415e-10,264.58162499999986,160.72859712915292,0.0,272.7083333333333,155.90673921527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.276024580541256,2.672541666666666,4133.188683429505,0.0
16.0,0.0004134540869112909,5508.540504117198,15658644.431401351,49.17977523470484,1.0,1099.0,999.0,8891.0,1354065.431110464,12072.042428449387,667.5764577015709,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7651.981952775626,0.0,82356523.48151815,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,149.5960054123046,42.76066666666703,69863.42842375289,646519.675925926,0.0,0.0,121.23062405312744,1.1698534185561886,0.0019052872975483814,-3.440921621707579e-11,-1.7384688059488933e-08,-5.820766091346741e-10,264.58162499999986,165.1764561707395,0.0,272.7083333333333,160.22116248561733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.409460351788853,2.672541666666666,4098.888560077413,0.0
17.0,0.0004256758067901248,5603.536363787877,15432206.091479003,48.46862962390089,1.0,1099.0,999.0,8891.0,1383232.097777131,12072.042428449387,694.1157358332057,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7543.771811811729,0.0,82578896.94835709,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,160.13774503885074,45.43320833333373,73928.30150716435,675686.3425925926,0.0,0.0,121.23062405312744,1.1322184191912035,0.0019025493639654462,-3.9714601977417864e-11,-2.483526865641276e-08,-2.9103830456733704e-10,264.58162499999986,169.58576532931497,0.0,272.7083333333333,164.4981923694355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.541739626546116,2.672541666666666,4064.873083411472,0.0
18.0,0.00043767899167875533,5695.515305762777,15219112.285700599,47.799393465745034,1.0,1110.0,999.0,8880.0,1253418.1915605306,12072.042428449387,720.6550139648404,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7438.488081012736,0.0,82787959.61424424,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,170.76999219627024,48.105750000000434,77959.4413983965,704853.0092592592,0.0,158980.5728832666,121.23062405312744,1.0950523185383587,0.001899764744181064,-4.6232647340123854e-11,-2.9802322387695312e-08,-8.149072527885437e-10,264.58162499999986,172.60268302509448,0.0,272.7083333333333,167.42460253434163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,158980.5728832666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.632247157419501,2.672541666666666,4031.1398912321297,11.0
19.0,0.0004494784088122816,5784.710748175232,15018016.097564882,47.167836673767304,1.0,1122.0,999.0,8868.0,1134313.2173367683,12072.042428449387,746.9312902411167,1.0,0.020099109410085685,0.02,0.03,1.0,0.0,7335.904344789316,0.0,82985058.11573902,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,181.48574434056312,50.77829166666714,81957.12803933954,734019.6759259258,0.0,307252.21377369587,121.23062405312744,1.0585435742815792,0.001896937307078833,-5.0780120848988495e-11,-2.2351741790771484e-08,-4.656612873077393e-10,264.58162499999986,175.38618258753937,0.0,272.7083333333333,170.1245971099132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,148271.64089042917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71575214429285,2.672541666666666,3997.6866409430418,12.0
