hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth,elapsed_days,timestamp_utc
25.0,license,993,1,5191.993979289569,wallet/cash,1.996750494325249,1495.985206006269,,,,1.0416666666666667,2026-09-16 11:09:19 UTC
25.0,license,846,1,5191.993979289569,wallet/cash,1.9978122038151798,1495.985206006269,,,,1.0416666666666667,2026-09-16 11:09:19 UTC
25.0,license,302,1,5191.993979289569,wallet/cash,1.9988747603229071,1495.985206006269,,,,1.0416666666666667,2026-09-16 11:09:19 UTC
25.0,license,253,1,5191.993979289569,wallet/cash,1.999938164756801,1495.985206006269,,,,1.0416666666666667,2026-09-16 11:09:19 UTC
25.0,license,284,1,5191.993979289569,wallet/cash,2.001002418013982,1495.985206006269,,,,1.0416666666666667,2026-09-16 11:09:19 UTC
26.0,license,867,1,4568.608850994913,wallet/cash,1.696981761566524,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,137,1,4568.608850994913,wallet/cash,1.6977401580878388,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,262,1,4568.608850994913,wallet/cash,1.6984990631303087,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,630,1,4568.608850994913,wallet/cash,1.6992584771392127,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,866,1,4568.608850994913,wallet/cash,1.7000184005738919,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,743,1,4568.608850994913,wallet/cash,1.7007788338871244,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,871,1,4568.608850994913,wallet/cash,1.7015397775410634,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,257,1,4568.608850994913,wallet/cash,1.7023012319875508,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,656,1,4568.608850994913,wallet/cash,1.7030631976849893,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,798,1,4568.608850994913,wallet/cash,1.7038256750908451,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,784,1,4568.608850994913,wallet/cash,1.704588664662584,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,857,1,4568.608850994913,wallet/cash,1.7053521668632965,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,598,1,4568.608850994913,wallet/cash,1.7061161821457613,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,674,1,4568.608850994913,wallet/cash,1.706880710976819,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,937,1,4568.608850994913,wallet/cash,1.7076457538092475,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,94,1,4568.608850994913,wallet/cash,1.7084113111136374,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,416,1,4568.608850994913,wallet/cash,1.709177383339955,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,184,1,4568.608850994913,wallet/cash,1.7099439709587902,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,349,1,4568.608850994913,wallet/cash,1.7107110744285465,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,71,1,4568.608850994913,wallet/cash,1.7114786942151263,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,147,1,4568.608850994913,wallet/cash,1.7122468307788081,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,512,1,4568.608850994913,wallet/cash,1.7130154845845569,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,138,1,4568.608850994913,wallet/cash,1.713784656096401,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,367,1,4568.608850994913,wallet/cash,1.7145543457821177,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,86,1,4568.608850994913,wallet/cash,1.715324554104798,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,323,1,4568.608850994913,wallet/cash,1.7160952815284691,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,471,1,4568.608850994913,wallet/cash,1.7168665285274711,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,166,1,4568.608850994913,wallet/cash,1.7176382955583323,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,905,1,4568.608850994913,wallet/cash,1.7184105830982048,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,628,1,4568.608850994913,wallet/cash,1.719183391608304,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,312,1,4568.608850994913,wallet/cash,1.7199567215610947,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,939,1,4568.608850994913,wallet/cash,1.720730573424355,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,163,1,4568.608850994913,wallet/cash,1.7215049476696114,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,521,1,4568.608850994913,wallet/cash,1.7222798447646424,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,586,1,4568.608850994913,wallet/cash,1.723055265181912,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,662,1,4568.608850994913,wallet/cash,1.7238312093920107,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,193,1,4568.608850994913,wallet/cash,1.7246076778664656,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,538,1,4568.608850994913,wallet/cash,1.725384671080554,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,154,1,4568.608850994913,wallet/cash,1.7261621895029906,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,311,1,4568.608850994913,wallet/cash,1.7269402336109276,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,134,1,4568.608850994913,wallet/cash,1.7277188038730797,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,118,1,4568.608850994913,wallet/cash,1.728497900772224,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,961,1,4568.608850994913,wallet/cash,1.7292775247752004,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,450,1,4568.608850994913,wallet/cash,1.7300576763610354,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,187,1,4568.608850994913,wallet/cash,1.7308383560087561,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,265,1,4568.608850994913,wallet/cash,1.7316195641898902,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,317,1,4568.608850994913,wallet/cash,1.7324013013862758,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
39.0,license,841,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,160,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,160,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,,1.625,2026-09-17 01:09:19 UTC
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,,1.6666666666666667,2026-09-17 02:09:19 UTC
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,,1.6666666666666667,2026-09-17 02:09:19 UTC
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,,1.6666666666666667,2026-09-17 02:09:19 UTC
42.0,license,627,1,5835.069532330027,wallet/cash,1.8917049978035052,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,691,1,5835.069532330027,wallet/cash,1.8927569269537607,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,900,1,5835.069532330027,wallet/cash,1.893809733775778,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,399,1,5835.069532330027,wallet/cash,1.8948634192435465,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,116,1,5835.069532330027,wallet/cash,1.895917984338556,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,927,1,5835.069532330027,wallet/cash,1.8969734300357333,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,462,1,5835.069532330027,wallet/cash,1.8980297573193803,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,666,1,5835.069532330027,wallet/cash,1.8990869671709862,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,976,1,5835.069532330027,wallet/cash,1.9001450605720407,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,178,1,5835.069532330027,wallet/cash,1.9012040385134075,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,567,1,5835.069532330027,wallet/cash,1.9022639019690757,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,303,1,5835.069532330027,wallet/cash,1.9033246519411586,1568.1723744870974,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,275,1,5835.069532330027,wallet/cash,1.904386289409271,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,675,1,5835.069532330027,wallet/cash,1.9054488153652132,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,159,1,5835.069532330027,wallet/cash,1.906512230805474,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,379,1,5835.069532330027,wallet/cash,1.9075765367162298,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,28,1,5835.069532330027,wallet/cash,1.9086417340949062,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,92,1,5835.069532330027,wallet/cash,1.909707823938929,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,843,1,5835.069532330027,wallet/cash,1.910774807244786,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,813,1,5835.069532330027,wallet/cash,1.911842685009903,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,987,1,5835.069532330027,wallet/cash,1.9129114582354558,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,559,1,5835.069532330027,wallet/cash,1.9139811279235566,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,601,1,5835.069532330027,wallet/cash,1.9150516950735061,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,713,1,5835.069532330027,wallet/cash,1.916123160693042,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,636,1,5835.069532330027,wallet/cash,1.9171955257870887,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,809,1,5835.069532330027,wallet/cash,1.9182687913615097,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,612,1,5835.069532330027,wallet/cash,1.919342958425916,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,282,1,5835.069532330027,wallet/cash,1.920418027991796,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,146,1,5835.069532330027,wallet/cash,1.9214940010678236,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,27,1,5835.069532330027,wallet/cash,1.9225708786673612,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,197,1,5835.069532330027,wallet/cash,1.9236486618037705,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,418,1,5835.069532330027,wallet/cash,1.9247273514951007,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,977,1,5835.069532330027,wallet/cash,1.9258069487575262,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,886,1,5835.069532330027,wallet/cash,1.926887454609096,1568.1723744796468,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,106,1,5835.069532330027,wallet/cash,1.9279688700659843,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,204,1,5835.069532330027,wallet/cash,1.9290511961556143,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,799,1,5835.069532330027,wallet/cash,1.930134433895098,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,818,1,5835.069532330027,wallet/cash,1.9312185843156087,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,576,1,5835.069532330027,wallet/cash,1.932303648435195,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,236,1,5835.069532330027,wallet/cash,1.9333896272850304,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,286,1,5835.069532330027,wallet/cash,1.934476521894413,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,304,1,5835.069532330027,wallet/cash,1.9355643332907664,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,479,1,5835.069532330027,wallet/cash,1.936653062504326,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,746,1,5835.069532330027,wallet/cash,1.9377427105728273,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,967,1,5835.069532330027,wallet/cash,1.9388332785255682,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,69,1,5835.069532330027,wallet/cash,1.9399247674021591,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,696,1,5835.069532330027,wallet/cash,1.9410171782365848,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,129,1,5835.069532330027,wallet/cash,1.9421105120665814,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,683,1,5835.069532330027,wallet/cash,1.9432047699392574,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,148,1,5835.069532330027,wallet/cash,1.9442999528885987,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,414,1,5835.069532330027,wallet/cash,1.9453960619617148,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,766,1,5835.069532330027,wallet/cash,1.9464930981982154,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,510,1,5835.069532330027,wallet/cash,1.9475910626527098,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,155,1,5835.069532330027,wallet/cash,1.9486899563629323,1568.1723744852347,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,131,1,5835.069532330027,wallet/cash,1.9497897803863053,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,213,1,5835.069532330027,wallet/cash,1.9508905357699373,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,121,1,5835.069532330027,wallet/cash,1.9519922235609382,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,588,1,5835.069532330027,wallet/cash,1.9530948448223535,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,19,1,5835.069532330027,wallet/cash,1.954198400599418,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,82,1,5835.069532330027,wallet/cash,1.9553028919542397,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,547,1,5835.069532330027,wallet/cash,1.9564083199451774,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,449,1,5835.069532330027,wallet/cash,1.957514685625903,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,646,1,5835.069532330027,wallet/cash,1.9586219900641486,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,343,1,5835.069532330027,wallet/cash,1.9597302343192107,1568.1723744796468,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,122,1,5835.069532330027,wallet/cash,1.9608394194513226,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,388,1,5835.069532330027,wallet/cash,1.9619495465319672,1568.1723744815095,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,463,1,5835.069532330027,wallet/cash,1.9630606166241897,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,896,1,5835.069532330027,wallet/cash,1.9641726307985359,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,802,1,5835.069532330027,wallet/cash,1.9652855901236759,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,91,1,5835.069532330027,wallet/cash,1.966399495670155,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,276,1,5835.069532330027,wallet/cash,1.9675143485141426,1568.172374483372,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,841,1,5835.069532330027,ledger,0.0,0.0,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,160,1,5835.069532330027,ledger,0.0,0.0,,,,1.75,2026-09-17 04:09:19 UTC
43.0,license,474,1,5092.464714414757,wallet/cash,1.5912673998268596,1568.1723744815095,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,271,1,5092.464714414757,wallet/cash,1.5920049148082251,1568.1723744852347,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,526,1,5092.464714414757,wallet/cash,1.5927429426426105,1568.1723744852347,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,350,1,5092.464714414757,wallet/cash,1.593481483803417,1568.1723744852347,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,953,1,5092.464714414757,wallet/cash,1.5942205387668598,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,625,1,5092.464714414757,wallet/cash,1.5949601080072784,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,833,1,5092.464714414757,wallet/cash,1.5957001920036995,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,235,1,5092.464714414757,wallet/cash,1.596440791233275,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,776,1,5092.464714414757,wallet/cash,1.5971819061759696,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,790,1,5092.464714414757,wallet/cash,1.5979235373089344,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,910,1,5092.464714414757,wallet/cash,1.598665685114009,1568.1723744796468,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,40,1,5092.464714414757,wallet/cash,1.5994083500664704,1568.172374483372,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,990,1,5092.464714414757,wallet/cash,1.6001515326519076,1568.1723744815095,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,270,1,5092.464714414757,wallet/cash,1.6008952333484094,1568.1723744852347,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,720,1,5092.464714414757,wallet/cash,1.6016394526387527,1568.1723744852347,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
48.0,charter,1001,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1002,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1003,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1004,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1005,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1006,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1007,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1008,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1009,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
48.0,charter,1010,1,,,0.45000000000000007,,,,,2.0,2026-09-17 10:09:19 UTC
55.0,retire,497,2,,,,,25322.601728113248,0.020811048458725646,9.410610809086238,2.2916666666666665,2026-09-17 17:09:19 UTC
55.0,retire,501,2,,,,,25322.601728113248,0.02228140270018816,9.367765753638977,2.2916666666666665,2026-09-17 17:09:19 UTC
56.0,retire,885,1,,,,,3629.621741739313,0.022553105969425495,1.2645763001906742,2.3333333333333335,2026-09-17 18:09:19 UTC
