hour,event,charter,count,gross_tokens,resolution_fee,net_eth,price_tokens,funding,eth,inventory_tokens
236.0,license,502,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,39,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,889,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,416,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,183,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,809,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,706,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,222,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,601,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,696,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,19,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,984,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,583,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,486,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,333,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,390,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,910,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,111,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,271,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,952,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,757,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,641,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,275,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,536,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,877,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,230,1,,,,7106.258532441159,ledger,0.0,0.0
236.0,license,103,1,,,,7106.258532441159,ledger,0.0,0.0
259.0,license,885,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,338,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,128,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,941,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,253,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,227,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,169,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,399,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,208,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,655,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,43,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,209,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,573,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,855,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,358,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,94,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,4,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,38,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,361,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,750,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,905,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,190,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,933,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,787,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,448,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,177,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,286,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,588,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,282,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,101,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,975,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,22,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,808,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,465,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,805,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,356,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,906,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,385,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,595,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,850,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,174,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,940,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,278,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,114,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,401,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,674,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,207,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,953,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,629,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,354,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,446,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,462,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,125,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,119,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,936,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,596,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,455,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,608,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,80,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,613,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,688,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,378,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,642,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,460,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,903,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,199,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,481,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,957,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,669,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,41,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,579,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,916,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,542,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,90,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,524,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,990,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,374,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,376,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,308,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,25,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,712,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,988,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,815,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,645,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,517,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,858,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,86,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,868,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,676,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,503,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,914,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,581,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,543,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,937,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,617,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,219,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,387,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,243,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,288,1,,,,7325.254896981974,ledger,0.0,0.0
259.0,license,558,1,,,,7325.254896981974,ledger,0.0,0.0
284.0,license,13,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,359,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,85,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,644,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,657,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,419,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,566,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,528,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,67,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,493,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,352,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,730,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,464,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,954,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,523,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,612,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,965,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,56,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,351,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,324,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,283,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,350,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,233,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,544,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,458,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,250,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,772,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,304,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,345,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,724,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,799,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,146,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,325,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,220,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,309,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,943,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,672,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,240,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,760,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,405,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,461,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,188,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,396,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,433,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,450,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,117,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,994,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,21,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,367,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,430,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,646,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,972,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,285,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,339,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,945,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,429,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,506,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,432,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,606,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,276,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,983,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,74,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,590,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,812,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,848,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,15,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,12,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,482,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,256,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,213,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,409,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,210,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,886,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,60,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,789,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,161,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,834,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,896,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,377,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,993,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,647,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,187,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,652,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,135,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,992,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,552,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,687,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,577,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,999,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,551,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,364,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,742,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,267,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,427,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,260,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,403,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,908,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,562,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,570,1,,,,6369.336610028398,ledger,0.0,0.0
284.0,license,861,1,,,,6369.336610028398,ledger,0.0,0.0
308.0,license,232,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,473,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,939,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,561,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,890,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,194,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,792,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,202,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,918,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,105,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,513,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,244,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,527,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,705,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,625,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,425,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,52,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,843,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,3,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,386,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,788,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,711,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,738,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,649,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,842,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,598,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,182,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,127,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,413,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,616,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,651,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,946,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,763,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,865,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,782,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,667,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,204,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,153,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,45,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,710,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,158,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,744,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,919,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,480,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,76,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,166,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,330,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,84,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,305,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,434,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,976,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,34,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,762,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,254,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,969,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,147,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,740,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,488,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,529,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,312,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,811,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,973,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,942,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,803,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,964,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,743,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,265,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,186,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,989,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,223,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,691,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,635,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,366,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,995,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,379,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,142,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,70,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,699,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,838,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,498,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,866,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,344,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,89,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,346,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,923,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,229,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,622,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,476,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,565,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,247,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,495,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,849,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,436,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,602,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,426,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,14,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,181,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,368,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,947,1,,,,5564.295430074006,ledger,0.0,0.0
308.0,license,679,1,,,,5564.295430074006,ledger,0.0,0.0
331.0,license,546,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,817,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,715,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,684,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,35,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,335,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,511,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,664,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,970,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,968,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,870,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,927,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,563,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,586,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,632,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,904,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,981,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,195,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,633,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,264,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,106,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,980,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,42,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,822,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,593,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,381,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,451,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,302,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,597,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,279,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,795,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,121,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,798,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,249,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,369,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,57,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,266,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,535,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,280,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,294,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,987,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,277,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,313,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,112,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,553,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,574,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,54,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,75,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,145,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,516,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,61,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,365,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,10,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,695,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,604,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,332,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,113,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,237,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,764,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,242,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,398,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,900,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,496,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,293,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,930,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,599,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,31,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,423,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,609,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,628,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,29,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,749,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,857,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,734,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,224,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,934,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,714,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,355,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,753,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,58,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,296,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,845,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,701,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,380,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,648,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,118,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,185,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,819,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,575,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,692,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,739,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,668,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,796,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,677,1,,,,5720.304142378052,ledger,0.0,0.0
331.0,license,343,1,,,,5720.304142378052,ledger,0.0,0.0
