hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,phase,elapsed_days,timestamp_utc
10.0,0.0003157883611171568,4691.441179934783,17920096.818985507,56.2732425161475,1.0,1099,999,8891,1179065.4311104645,12072.04242844939,508.3407889117623,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,8255.058945800021,1494489.2208002629,78626591.6787705,1000,111.7189937774005,111.7189937774005,0.0,0.0,381.8352532370376,24.543750000000045,43853.62278709692,471519.6759259261,0.0,0.0,121.23062405312744,1.310327606905707,0.0021584074469059886,1.0913936421275139e-11,8.940696716308594e-08,0.0,242.9831250000001,130.41119873395564,0.0,272.7083333333333,117.37007886056007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.311953206728894,2.454375,4222.746722990723,0.0,after_actions,0.4166666666666667,2026-09-15 20:09:19 UTC
11.0,0.00032814746679871577,4801.395868875821,17578525.681017864,55.2033548861564,1.0,1099,999,8891,1208232.0977771312,12072.04242844939,534.880067043397,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,8102.076204919758,1494489.2208002629,78963975.11335443,1000,111.7189937774005,111.7189937774005,0.0,0.0,422.408930176267,26.99812500000005,48041.3261707734,500686.34259259276,0.0,0.0,121.23062405312744,1.2792291155407596,0.0021507239569761344,1.4551915228366852e-11,4.470348358154297e-08,5.820766091346741e-11,242.9831250000001,133.02843605896578,0.0,272.7083333333333,119.7255924530692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57367693922992,2.454375,4187.703383676477,0.0,after_actions,0.4583333333333333,2026-09-15 21:09:19 UTC
12.0,0.0003401019455055372,4905.677009977654,17266372.83282358,54.224485736577535,1.0,1099,999,8891,1237398.764443798,12072.04242844939,561.4193451750318,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7954.199657094778,1494489.2208002629,79271975.01068994,1000,111.7189937774005,111.7189937774005,0.0,0.0,463.54996189941653,29.452500000000057,52194.27702955355,529853.0092592594,0.0,0.0,121.23062405312744,1.2456114979865531,0.0021427273619784,1.4551915228366852e-11,5.960464477539063e-08,1.1641532182693481e-10,242.9831250000001,138.70198389816778,0.0,272.7083333333333,124.831785508351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14103172315012,2.454375,4152.950858780158,0.0,after_actions,0.5,2026-09-15 22:09:19 UTC
13.0,0.00035209379703762675,5008.447459223005,16969387.742134884,53.29307908892073,1.0,1099,999,8891,1266565.431110464,12072.04242844939,587.9586233066666,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7807.682731940632,1494489.2208002629,79564841.6146437,1000,111.7189937774005,111.7189937774005,0.0,0.0,504.8420628082147,31.906875000000063,56312.7637644716,559019.6759259261,0.0,0.0,121.23062405312744,1.2125131813859724,0.002134658808917945,1.8189894035458565e-11,2.9802322387695312e-08,-5.238689482212067e-10,242.9831250000001,140.2126757546539,0.0,272.7083333333333,126.19140817918851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29210090879874,2.454375,4118.486734918011,0.0,after_actions,0.5416666666666666,2026-09-15 23:09:19 UTC
14.0,0.00036375640228648593,5106.722841744718,16694781.608801102,52.43178909094657,1.0,1099,999,8891,1295732.097777131,12072.04242844939,614.4979014383014,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7665.211366837761,1494489.2208002629,79835363.43935874,1000,111.7189937774005,111.7189937774005,0.0,0.0,546.5836703893766,34.36125000000007,60397.072383205894,588186.3425925927,0.0,0.0,121.23062405312744,1.1780979197594021,0.002126347546448436,2.546585164964199e-11,2.9802322387695312e-08,-2.3283064365386963e-10,242.9831250000001,144.70774247829104,0.0,272.7083333333333,130.23696823046194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74160758116245,2.454375,4084.308618734257,0.0,after_actions,0.5833333333333334,2026-09-16 00:09:19 UTC
15.0,0.00037525677402275895,5202.100085277481,16436629.79928815,51.622107352257295,1.0,1099,999,8891,1324898.7644437973,12072.04242844939,641.0371795699361,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7525.348326824942,1494489.2208002629,80089464.83473498,1000,111.7189937774005,111.7189937774005,0.0,0.0,588.6150918694333,36.815625000000075,64447.486519940765,617353.0092592593,0.0,0.0,121.23062405312744,1.1436313503127624,0.0021178865316294963,2.546585164964199e-11,4.470348358154297e-08,-6.402842700481415e-10,242.9831250000001,147.60588146723876,0.0,272.7083333333333,132.8452933205149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03142148005722,2.454375,4050.414136734862,0.0,after_actions,0.625,2026-09-16 01:09:19 UTC
16.0,0.00038642534444904207,5293.332362045746,16197049.160730053,50.8706396658696,1.0,1099,999,8891,1354065.431110464,12072.04242844939,667.5764577015709,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7389.215756900174,1494489.2208002629,80325028.67235795,1000,111.7189937774005,111.7189937774005,0.0,0.0,631.0610100259399,39.27000000000008,68464.28745506346,646519.675925926,0.0,0.0,121.23062405312744,1.1084704584031781,0.0021092055048685643,2.546585164964199e-11,4.470348358154297e-08,-5.820766091346741e-10,242.9831250000001,151.75084823173984,0.0,272.7083333333333,136.57576340856588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.445918156507325,2.454375,4016.80093512274,0.0,after_actions,0.6666666666666666,2026-09-16 02:09:19 UTC
17.0,0.0003975729637295661,5382.977527549576,15968338.89927839,50.1523835694451,1.0,1099,999,8891,1383232.097777131,12072.04242844939,694.1157358332057,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7254.511587113399,1494489.2208002629,80549755.46712998,1000,111.7189937774005,111.7189937774005,0.0,0.0,673.6656393088903,41.72437500000009,72447.75413469778,675686.3425925926,0.0,0.0,121.23062405312744,1.0744161208082206,0.0021004517947486273,3.2741809263825417e-11,4.470348358154297e-08,-2.9103830456733704e-10,242.9831250000001,153.33795949617615,0.0,272.7083333333333,138.00416354655854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60462928295096,2.454375,3983.4666796342676,0.0,after_actions,0.7083333333333334,2026-09-16 03:09:19 UTC
18.0,0.00040810629041176895,5466.533239984512,15760904.333141133,49.50092968367505,1.0,1110,999,8880,1253418.1915605306,12072.04242844939,720.6550139648405,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,7125.287925088627,1494489.2208002629,80753239.62421185,1000,111.7189937774005,111.7189937774005,0.0,0.0,716.8792138987296,44.17875000000009,76398.16319007495,704853.0092592592,0.0,158980.5728832666,121.23062405312744,1.038689107373674,0.0020913697532794085,3.637978807091713e-11,4.470348358154297e-08,-8.149072527885437e-10,242.9831250000001,159.42741256506815,0.0,272.7083333333333,143.48467130856133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,158980.5728832666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.21357458984015,2.454375,3950.409055377193,11.0,after_actions,0.75,2026-09-16 04:09:19 UTC
19.0,0.0004184685274412487,5547.684898497144,15564532.427249894,48.884209833990354,1.0,1122,999,8868,1134313.2173367683,12072.04242844939,746.9312902411167,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6998.227911593929,1494489.2208002629,80945693.90433642,1000,111.7189937774005,111.7189937774005,0.0,0.0,760.3331938807999,46.6331250000001,80315.78895674486,734019.6759259258,0.0,307252.21377369587,121.23062405312744,1.0037555172027883,0.002082170885553257,4.001776687800884e-11,4.470348358154297e-08,-4.656612873077393e-10,242.9831250000001,161.83146648737238,0.0,272.7083333333333,145.64831983863516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,148271.64089042917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.453979982070585,2.454375,3917.6257666698843,12.0,after_actions,0.7916666666666666,2026-09-16 05:09:19 UTC
20.0,0.00042880516837632524,5627.641086315074,15375780.81344803,48.29142205020167,1.0,1125,999,8865,1131701.5719989233,12072.04242844939,772.9265368245985,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6872.243821724465,1494489.2208002629,81130560.4036014,1000,111.7189937774005,111.7189937774005,0.0,0.0,803.9067209323405,49.087500000000105,84200.9034936268,763186.3425925925,0.0,339030.5257782071,121.23062405312744,0.9703235265806704,0.002072924564952652,5.093170329928398e-11,2.9802322387695312e-08,-8.149072527885437e-10,242.9831250000001,163.02693718207684,0.0,272.7083333333333,146.72424346386916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31778.312004511332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.57352705154104,2.454375,3885.114536881892,3.0,after_actions,0.8333333333333334,2026-09-16 06:09:19 UTC
21.0,0.000438762320589893,5703.755532794681,15200302.914657824,47.740321306570756,1.0,1129,999,8861,1124427.8282325477,12072.04242844939,798.8524627505244,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6749.717299059497,1494489.2208002629,81302185.42928332,1000,111.7189937774005,111.7189937774005,0.0,0.0,847.8644221177138,51.54187500000011,88053.77660190265,792353.0092592591,0.0,375470.9362112497,121.23062405312744,0.9367902418887956,0.0020634816630037993,5.820766091346741e-11,1.4901161193847656e-08,-4.656612873077393e-10,242.9831250000001,166.86867852040632,0.0,272.7083333333333,150.1818106683657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36440.41043304266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95770118537396,2.454375,3852.8731082758604,4.0,after_actions,0.875,2026-09-16 07:09:19 UTC
22.0,0.0004480416030880161,5773.91446461652,15042065.516047174,47.243365572283054,1.0,1131,999,8859,1137867.8301958716,12072.04242844939,824.6865342001848,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6633.224356448027,1494489.2208002629,81456601.92865214,1000,111.7189937774005,111.7189937774005,0.0,0.0,891.7746613992912,53.96564650805856,91874.67584375333,821519.6759259257,0.0,391197.6009145924,121.23062405312744,0.9020485355946833,0.0020538953225008785,6.184563972055912e-11,4.470348358154297e-08,-4.656612873077393e-10,239.95337929778606,169.79444747595153,0.0,269.30794533982714,152.8150027283564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15726.66470334271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91023928157789,2.4237715080584445,3820.8992418507332,2.0,after_actions,0.9166666666666666,2026-09-16 08:09:19 UTC
23.0,0.00045664007524579795,5838.279501619606,14899765.85475806,46.79645861529995,1.0,1134,999,8856,1146589.7137257562,12072.04242844939,850.4749220575382,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6523.844850923033,1494489.2208002629,81595112.39922407,1000,111.7189937774005,111.7189937774005,0.0,0.0,934.451629921205,56.30314650805857,95663.86656093957,850686.3425925924,0.0,411642.38405137375,121.23062405312744,0.8664025151072139,0.0020444858534761053,7.275957614183426e-11,4.470348358154297e-08,-1.2223608791828156e-09,231.41250000000008,167.04746299692124,0.0,259.72222222222223,150.34271669722912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20444.783136781352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67696852191437,2.3375000000000004,3789.190717186275,3.0,after_actions,0.9583333333333334,2026-09-16 09:09:19 UTC
24.0,0.0004648702419529416,5899.321416233324,14767278.245776592,46.380361237307554,1.0,1134,999,8856,1175756.3803924234,12072.04242844939,876.1950866665917,1,0.020099109410085685,0.1,0.1,1.0,1999.9999999999995,6417.45615554847,1494489.2208002629,81723842.26287325,1000,111.7189937774005,111.7189937774005,0.0,0.0,977.4609106820556,58.64064650805857,99421.61189322846,879853.009259259,0.0,411642.38405137375,121.23062405312744,0.831406364538259,0.0020349114513564305,7.639755494892597e-11,4.470348358154297e-08,-6.402842700481415e-10,231.41250000000008,170.37058538628753,0.0,259.72222222222223,153.33352684765882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.009280760851,2.3375000000000004,3757.7453322888587,0.0,after_actions,1.0,2026-09-16 10:09:19 UTC
25.0,0.00048253958844065784,6028.5729526319965,14494378.35218642,45.52327783871472,1.0,1175,999,8815,1204923.0470590899,12072.04242844939,901.9152512756452,1,0.020099109410085685,0.1,0.1,1.0,1918.7814305797733,6314.807971385524,1433153.827354006,81841479.23585533,1000,111.7189937774005,111.7189937774005,0.0,0.0,1029.0076607417748,61.709113632840605,103148.17279666702,909019.6759259256,212871.75315087248,411642.38405137375,121.23062405312744,0.8365159429613931,0.0020251267856937812,8.003553375601768e-11,7.043126970529556e-09,-7.566995918750763e-10,303.7782453534216,174.5267089547524,0.0,259.72222222222223,157.07403805927714,81.21856942022617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,61335.39344625704,151536.3597046154,0.0,0.0,0.0,0.0,0.0,51.54675005972009,3.0684671247820368,3726.5609034385643,41.0,after_actions,1.0416666666666667,2026-09-16 11:09:19 UTC
26.0,0.0004950250921243373,6118.482840825259,14310416.668292368,44.94551834174857,1.0,1199,999,8791,1234089.7137257564,12072.04242844939,926.7379463111063,1,0.020099109410085685,0.1,0.1,1.0,1878.021073697938,6215.123829972917,1397250.1824098553,81948002.31700459,1000,111.7189937774005,111.7189937774005,0.0,0.0,1076.8379276310254,64.41345684477713,106843.80806170446,938186.3425925922,322518.3655747502,411642.38405137375,121.23062405312744,0.8186519248131908,0.002015181732609608,8.36735125631094e-11,-1.2048985809087753e-08,-8.731149137020111e-10,267.72997798171554,177.8200897884608,0.0,259.72222222222223,160.0380808096147,40.76035688183551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,35903.64494415046,73742.96747972745,0.0,0.0,0.0,0.0,0.0,47.83026688925186,2.7043432119365196,3695.635265037521,24.0,after_actions,1.0833333333333333,2026-09-16 12:09:19 UTC
27.0,0.0005020728927650946,6168.734764242849,14209617.79085888,44.62894421887706,1.0,1199,999,8791,1263256.3803924234,12072.04242844939,951.063773389227,1,0.020099109410085685,0.1,0.1,1.0,1878.021073697938,6118.446126674868,1397250.1824098553,82045136.22816862,1000,111.7189937774005,111.7189937774005,0.0,0.0,1120.9262075114887,66.750956844777,110508.77433116405,967353.0092592589,322518.3655747502,411642.38405137375,121.23062405312744,0.7803238356688253,0.0020050750275653634,9.094947017729282e-11,-1.2048985809087753e-08,-5.238689482212067e-10,231.41250000000008,181.16057658241607,0.0,259.72222222222223,163.04451892417447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.088279880463844,2.3375000000000004,3664.9662694595245,0.0,after_actions,1.125,2026-09-16 13:09:19 UTC
28.0,0.0005090877725584858,6218.402921570442,14111375.534618106,44.32039955161266,1.0,1199,999,8791,1292423.0470590903,12072.04242844939,975.3896004673477,1,0.020099109410085685,0.1,0.1,1.0,1878.021073697938,6022.293812857819,1397250.1824098553,82139743.93262249,1000,111.7189937774005,111.7189937774005,0.0,0.0,1165.0728640009518,69.08845684477686,114143.3261180649,996519.6759259255,322518.3655747502,411642.38405137375,121.23062405312744,0.7445580440766484,0.001994961285679669,9.458744898438454e-11,-1.2048985809087753e-08,-1.7462298274040222e-10,231.41250000000008,181.74434267241304,0.0,259.72222222222223,163.56990840517176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14665648946355,2.3375000000000004,3634.5517869008886,0.0,after_actions,1.1666666666666667,2026-09-16 14:09:19 UTC
29.0,0.0005160704505250267,6267.50437725041,14015580.38100865,44.01954038034594,1.0,1199,999,8791,1321589.7137257569,12072.04242844939,999.7154275454684,1,0.020099109410085685,0.1,0.1,1.0,1878.021073697938,5926.651530523632,1397250.1824098553,82231934.6965267,1000,111.7189937774005,111.7189937774005,0.0,0.0,1209.2761906551773,71.42595684477672,117747.7158232975,1025686.3425925921,322518.3655747502,411642.38405137375,121.23062405312744,0.7111678115610738,0.0019848416993593744,1.0186340659856796e-10,-2.695014700293541e-08,-2.9103830456733704e-10,231.41250000000008,182.3110443200394,0.0,259.72222222222223,164.07993988803543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.20332665422618,2.3375000000000004,3604.389705232548,0.0,after_actions,1.2083333333333333,2026-09-16 15:09:19 UTC
