hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought
10.0,0.00033572836128866997,4867.7440564687795,17378633.731145,54.57655082056658,1.0,1099.0,999.0,8891.0,1179065.4311104645,12072.042428449387,508.3407889117623,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,8369.939449494623,1494489.2208002629,79168054.76661097,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,88.47020634175801,26.725416666666813,43853.62278709692,471519.6759259261,0.0,0.0,121.23062405312744,1.3880125254266569,0.00249128440597966,-4.547473508864641e-12,4.594524701436361e-08,0.0,264.58162499999986,137.95734446409514,0.0,272.7083333333333,133.81862413017228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59288700058952,2.672541666666666,4222.746722990723,0.0
11.0,0.00034997186988708064,4990.392184808429,17020826.53948235,53.45441460289974,1.0,1099.0,999.0,8891.0,1208232.0977771312,12072.042428449387,534.880067043397,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,8234.906607921821,1494489.2208002629,79521674.25488992,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,98.18237790823497,29.39795833333351,48041.3261707734,500686.34259259276,0.0,0.0,121.23062405312744,1.3567653670852688,0.002488663825700767,-1.0610771520684162e-11,1.4901161193847656e-08,5.820766091346741e-11,264.58162499999986,141.9334966603425,0.0,272.7083333333333,137.67549176053225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.712171566476945,2.672541666666666,4187.703383676477,0.0
12.0,0.0003638975381760796,5107.901600169384,16691546.138782829,52.42164118226131,1.0,1099.0,999.0,8891.0,1237398.764443798,12072.042428449387,561.4193451750318,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,8104.8583179383595,1494489.2208002629,79846801.70473064,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,108.04871086407292,32.070500000000216,52194.27702955355,529853.0092592594,0.0,0.0,121.23062405312744,1.3231602104822011,0.0024859498218914016,-1.4248750327775875e-11,1.6142924626668293e-08,1.1641532182693481e-10,264.58162499999986,147.07220963904237,0.0,272.7083333333333,142.66004334987107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866332955837938,2.672541666666666,4152.950858780158,0.0
13.0,0.00037759189176504797,5221.285991532828,16385665.164182603,51.462259027189276,1.0,1099.0,999.0,8891.0,1266565.431110464,12072.042428449387,587.9586233066666,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7978.81130123248,1494489.2208002629,80148564.19259596,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,118.03879453983615,34.74304166666692,56312.7637644716,559019.6759259261,0.0,0.0,121.23062405312744,1.288254672183001,0.0024831612402782988,-1.9099388737231493e-11,1.3659397761027018e-08,-5.238689482212067e-10,264.58162499999986,151.19723363655166,0.0,272.7083333333333,146.6613166274551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.990083675763218,2.672541666666666,4118.486734918011,0.0
14.0,0.0003910529211634654,5330.6994648155405,16100929.456122175,50.5687792972839,1.0,1099.0,999.0,8891.0,1295732.097777131,12072.042428449387,614.4979014383014,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7856.6160750649115,1494489.2208002629,80429215.59203765,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,128.14800575802133,37.41558333333362,60397.072383205894,588186.3425925927,0.0,0.0,121.23062405312744,1.2524693786376455,0.0024803010488940566,-2.3646862246096134e-11,1.4901161193847656e-08,-2.3283064365386963e-10,264.58162499999986,155.168151717283,0.0,272.7083333333333,150.5131071657645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.109211218185157,2.672541666666666,4084.3086187342574,0.0
15.0,0.00040419595911763974,5435.641006309768,15836972.112395464,49.73982592076489,1.0,1099.0,999.0,8891.0,1324898.7644437973,12072.042428449387,641.0371795699361,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7738.758622732173,1494489.2208002629,80689122.52162763,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,138.39137492986103,40.088125000000325,64447.48651994076,617353.0092592593,0.0,0.0,121.23062405312744,1.2157614404253863,0.0024773601470668553,-2.7284841053187847e-11,1.9868214925130207e-08,-6.402842700481415e-10,264.58162499999986,159.64008350576705,0.0,272.7083333333333,154.85088100059403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24336917183968,2.672541666666666,4050.414136734862,0.0
16.0,0.0004171285573604617,5537.246688475977,15589522.387230484,48.96269256955738,1.0,1099.0,999.0,8891.0,1354065.431110464,12072.042428449387,667.5764577015709,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7624.136953947612,1494489.2208002629,80932555.44585748,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,148.73481988154128,42.76066666666703,68464.28745506346,646519.675925926,0.0,0.0,121.23062405312744,1.1789906366906273,0.00247435959140515,-3.2135479462643467e-11,1.1175870895385742e-08,-5.820766091346741e-10,264.58162499999986,162.9759428337869,0.0,272.7083333333333,158.08666454877326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.343444951680274,2.672541666666666,4016.8009351227397,0.0
17.0,0.00042976573571854227,5635.020966719846,15358595.013158709,48.237448829729836,1.0,1099.0,999.0,8891.0,1383232.097777131,12072.042428449387,694.1157358332057,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7513.231746967721,1494489.2208002629,81159499.35324962,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,159.19320695089175,45.43320833333373,72447.75413469778,675686.3425925926,0.0,0.0,121.23062405312744,1.1419960370408941,0.002471290378387447,-4.244308608273665e-11,1.7384688059488933e-08,-2.9103830456733704e-10,264.58162499999986,166.80734675612567,0.0,272.7083333333333,161.8031263534419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458387069350438,2.672541666666666,3983.4666796342676,0.0
18.0,0.0004420915761936381,5729.010622730614,15142966.3834778,47.56025187795111,1.0,1110.0,999.0,8880.0,1253418.1915605306,12072.042428449387,720.6550139648404,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7405.997623553936,1494489.2208002629,81371177.57387517,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,169.7651326872352,48.105750000000434,76398.16319007495,704853.0092592592,0.0,158980.5728832666,121.23062405312744,1.1049481210784986,0.0024681534994732833,-4.790005429337422e-11,2.8560558954874676e-08,-8.149072527885437e-10,264.58162499999986,170.59196898922565,0.0,272.7083333333333,165.47420991954888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,158980.5728832666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571925736343438,2.672541666666666,3950.409055377193,11.0
19.0,0.0004541867819317556,5819.975963932931,14939964.059948249,46.92270715965987,1.0,1122.0,999.0,8868.0,1134313.2173367683,12072.042428449387,746.9312902411167,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7301.69708550435,1494489.2208002629,81570262.27163805,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,180.4277878678322,50.77829166666714,80315.78895674486,734019.6759259258,0.0,307252.21377369587,121.23062405312744,1.0683959830526464,0.002464963054277404,-5.335702250401179e-11,2.483526865641276e-08,-4.656612873077393e-10,264.58162499999986,173.61628379767754,0.0,272.7083333333333,168.40779528374722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,148271.64089042917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.662655180596994,2.672541666666666,3917.6257666698843,12.0
20.0,0.0004659500130277427,5907.287907458336,14750168.730609484,46.326626216693285,1.0,1125.0,999.0,8865.0,1131701.5719989233,12072.042428449387,772.9265368245984,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7200.9403432013705,1494489.2208002629,81756172.48643993,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,191.2000449787366,53.45083333333384,84200.9034936268,763186.3425925925,0.0,339030.5257782071,121.23062405312744,1.0320383929295212,0.002461707601680763,-5.69950013111035e-11,2.1109978357950847e-08,-8.149072527885437e-10,264.58162499999986,177.26968147459078,0.0,272.7083333333333,171.95159103035303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31778.312004511332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.772257110904391,2.672541666666666,3885.114536881892,3.0
21.0,0.0004775049393172196,5991.987648400282,14570601.041182555,45.762666724050085,1.0,1129.0,999.0,8861.0,1124427.8282325477,12072.042428449387,798.8524627505244,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7102.717437404345,1494489.2208002629,81931887.30275859,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,202.05066816714478,56.12337500000054,88053.77660190263,792353.009259259,0.0,375470.9362112496,121.23062405312744,0.9965281104372306,0.002458406376177095,-6.093614501878619e-11,1.6142924626668293e-08,-4.656612873077393e-10,264.58162499999986,179.88188405805008,0.0,272.7083333333333,174.48542753630855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36440.41043304266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.850623188408171,2.672541666666666,3852.8731082758604,4.0
22.0,0.0004887918008380207,6073.737900386456,14401387.267662318,45.23122527059448,1.0,1131.0,999.0,8859.0,1137867.8301958716,12072.042428449387,824.6865342001848,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,7007.355535894419,1494489.2208002629,82097280.17703699,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,212.9897760242261,58.795916666667246,91874.67584375333,821519.6759259257,0.0,391197.6009145924,121.23062405312744,0.9616802112647799,0.0024550532912226935,-6.548361852765083e-11,3.9736429850260414e-08,-4.656612873077393e-10,264.58162499999986,182.83137301382158,0.0,272.7083333333333,177.3464318234069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15726.664703342709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.939107857081316,2.672541666666666,3820.8992418507332,2.0
23.0,0.000499781195796432,6152.432292109649,14242167.435275748,44.731171301096786,1.0,1134.0,999.0,8856.0,1146589.7137257562,12072.042428449387,850.4749220575382,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,6914.9578188395835,1494489.2208002629,82252710.81870638,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,224.02055968919692,61.46845833333395,95663.86656093957,850686.3425925924,0.0,411642.38405137375,121.23062405312744,0.927454112021274,0.0024516465080797497,-6.97279271359245e-11,3.9736429850260414e-08,-1.2223608791828156e-09,264.58162499999986,185.88723327680296,0.0,272.7083333333333,180.31061627849886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20444.783136781352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030783664970757,2.672541666666666,3789.190717186275,3.0
24.0,0.0005106991189556891,6229.762705395827,14089099.792873614,44.25043921491419,1.0,1134.25,999.0,8855.75,1174273.0483901121,12072.042428449387,876.1950866665917,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,6823.883160868653,1494489.2208002629,82402020.71577622,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,235.0922627072781,64.14100000000064,99421.61189322844,879853.009259259,0.0,413125.7160536849,121.23062405312744,0.8947680602923492,0.0024482171185509116,-7.336590594301622e-11,3.2285849253336586e-08,-6.354336316386858e-10,264.58162499999986,187.25121171381747,0.0,272.7083333333333,181.63367536240295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1483.3320023111146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.071703018081193,2.672541666666666,3757.745332288859,0.25
25.0,0.0005255555608038409,6333.67362438777,13888525.240457946,43.62050449125386,1.0,1150.3333333333333,999.0,8839.666666666666,1201709.0503970154,12072.042428449387,901.909596006382,1.0,0.020099109410085685,0.02,0.03,1.0,1968.6006172738255,6736.575183050437,1470927.4538056643,82540656.56910922,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,246.90844864233782,67.12125561738385,103148.17279666702,909019.6759259257,81773.90517381071,414856.3807134481,121.23062405312744,0.8782531902180101,0.002444719086902651,-7.791337945188086e-11,1.6038635900865e-08,-7.712515071034431e-10,295.0453061209341,191.13438712898528,0.0,272.7083333333333,185.40035551511573,31.399382726174164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,15.75,1730.6646597631898,23561.76699459874,58212.13817921197,0.0,0.0,0.0,0.0,0.0,11.816185935059709,2.980255617383173,3726.5609034385648,16.083333333333332
26.0,0.0005475811446333747,6485.059491099947,13606332.081944374,42.73423418833584,1.0,1199.0,999.0,8791.0,1230875.7170636824,12072.042428449387,927.264652848787,1.0,0.020099109410085685,0.02,0.03,1.0,1885.1190919973178,6652.2306978048555,1398122.8404466927,82669619.74163495,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,259.85793183786717,70.61191623176033,106843.80806170446,938186.3425925922,304112.8692555629,414856.3807134481,121.23062405312744,0.8868123119397847,0.002441167702580779,-8.427984236429135e-11,-4.7051192571719485e-09,-5.966285243630409e-10,345.5754008232678,194.18953411108592,0.0,272.7083333333333,188.36384808775335,83.48152527650787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.666666666666664,0.0,72804.61335897176,149534.3507227807,0.0,0.0,0.0,0.0,0.0,12.949483195529403,3.490660614376443,3695.635265037521,48.666666666666664
27.0,0.0005570777762283715,6549.391183546789,13489854.182217995,42.36841772411852,1.0,1199.0,999.0,8791.0,1260042.383730349,12072.042428449387,951.5904799269077,1.0,0.020099109410085685,0.02,0.03,1.0,1885.1190919973178,6573.764799048081,1398122.8404466927,82782432.67509188,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,271.3195964811278,73.28445789842704,110508.77433116404,967353.0092592589,304112.8692555629,414856.3807134481,121.23062405312744,0.8489012958015859,0.0024375081877539124,-9.00399754755199e-11,3.987224772572517e-09,-5.772259707252184e-10,264.58162499999986,200.24993255315363,0.0,272.7083333333333,194.24243457655902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461664643261278,2.672541666666666,3664.9662694595245,0.0
28.0,0.0005663473973573012,6611.658106130442,13378999.14999313,42.02026072588571,1.0,1199.0,999.0,8791.0,1289209.0503970159,12072.042428449387,975.9163070050284,1.0,0.020099109410085685,0.02,0.03,1.0,1885.1190919973178,6497.301727058599,1398122.8404466927,82889653.15552983,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,282.8432042202841,75.95699956509374,114143.32611806488,996519.6759259255,304112.8692555629,414856.3807134481,121.23062405312744,0.8126944758283136,0.0024338137275351887,-9.549694368615746e-11,-7.188646122813225e-09,-4.6081064889828366e-10,264.58162499999986,202.31470241634133,0.0,272.7083333333333,196.2452613438511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52360773915691,2.672541666666666,3634.5517869008886,0.0
29.0,0.0005754747201415732,6672.4735570764415,13272471.657103613,41.68569501958158,1.0,1199.0,999.0,8791.0,1318375.7170636824,12072.042428449387,1000.2421340831492,1.0,0.020099109410085685,0.02,0.03,1.0,1885.1190919973178,6422.246582557639,1398122.8404466927,82992576.2587141,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,294.41035610857006,78.62954123176044,117747.7158232975,1025686.342592592,304112.8692555629,414856.3807134481,121.23062405312744,0.778394377999363,0.002430095598070701,-1.0428872580329578e-10,-2.3331570749481518e-08,-4.0260298798481625e-10,264.58162499999986,203.76617405399338,0.0,272.7083333333333,197.65318883237356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56715188828647,2.672541666666666,3604.389705232548,0.0
30.0,0.0005843973674785891,6731.46056089847,13170756.008990226,41.3662416397059,1.0,1199.0,999.0,8791.0,1347542.3837303494,12072.042428449387,1024.5679611612697,1.0,0.020099109410085685,0.02,0.03,1.0,1885.1190919973178,6348.965031766932,1398122.8404466927,83090717.42889763,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,306.03236141057505,81.30208289842714,121322.19375315092,1054853.0092592589,304112.8692555629,414856.3807134481,121.23062405312744,0.7456817728647768,0.0024263470313867744,-1.1126151851688822e-10,-1.8364517018198967e-08,-1.8917489796876907e-10,264.58162499999986,205.5946211779642,0.0,272.7083333333333,199.42678254262526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.622005302005595,2.672541666666666,3574.477929853376,0.0
