charter,branches,balance,cash,wallet_tokens,withdrawal_cash,external_spend
1,1,6225.383595668343,2.002002002002002,1495.985206006269,0.0,0.0
2,3,3214.144131953045,0.10251334061166428,0.0,7.141267161645591,9.04075582303593
3,3,4949.3072300799595,0.09997334375551703,0.0,4.063844554081897,5.965873212328383
4,3,6286.799464793562,0.06430672293578432,0.0,2.4639510411573067,4.401646320223524
5,0,0.0,2.8143615365887995,0.0,7.323642312690489,6.511282778103693
6,4,339.7925495826359,0.04225031294991749,0.0,1.5825038675297491,3.5422555565818334
7,0,0.0,3.191921638901298,0.0,5.301184476616636,4.11126483971734
8,1,2688.605270397884,2.969363814626942,0.0,5.03511710497196,4.0677552923470195
9,6,698.5706328095242,0.02522733069982075,0.0,4.012712094214693,5.989486765516875
10,0,0.0,2.853144744887353,0.0,7.453516549863853,6.602373806978502
11,3,1582.2865595655671,0.1581020404143103,0.0,7.303759695082698,9.147659656670392
12,0,0.0,2.478719738234293,0.0,6.972789926345213,6.496072190112923
13,3,4214.144131953056,0.17386884192344088,0.0,5.721331375195613,7.549464535274176
14,3,1596.8906790046335,0.10561523656719207,0.0,6.930775853621608,8.827162619056418
15,2,696.2327535909008,1.59003007055881,0.0,6.992606244234884,7.404578175678077
16,1,6225.383595668343,1.69629602326569,0.0,4.877706172933176,5.183412151669488
17,0,0.0,2.9841078897666833,0.0,5.096683206133503,4.114577318368822
18,3,4949.3072300799595,0.09783749194248981,0.0,4.081773660485596,5.985938170545109
19,4,3293.374934083689,0.013701078548695289,0.0,0.0,1.988300923453307
20,0,0.0,2.1891881633513672,0.0,6.467828529567096,6.280642368217731
21,2,696.2327535909008,1.6676081640289666,0.0,7.108668528114039,7.443062366087076
22,1,6225.383595668343,1.8342362361542985,0.0,5.423518599864027,5.591284365711732
23,2,696.2327535909008,1.7288707113451045,0.0,5.481107909262282,5.754239199919181
24,0,0.0,2.9053556308147823,0.0,7.097593926704449,6.1942402978916675
25,3,6265.254112255209,0.06927025917197316,0.0,1.4775639054898055,3.4102956483198343
26,1,6225.383595668343,1.866711092334117,0.0,7.4311786404022495,7.566469550070135
27,4,3797.6715345566954,0.045326283033506165,0.0,0.0,1.956675718968496
28,4,3797.6715345566954,0.05925509651970429,0.0,0.0,1.942746905482298
29,1,6225.383595668343,1.7069852272463706,0.0,7.116095098251189,7.4111118730068215
30,1,6225.383595668343,1.7332051124286698,0.0,6.524161090287125,6.792957979860457
31,3,3575.5671774722096,0.01818772850702377,0.0,7.124416455563042,9.10823072905802
32,1,6225.383595668343,1.8662834195114528,0.0,5.046297548697075,5.182016131187624
33,4,339.7925495826359,0.03357129894386879,0.0,2.275512954658561,4.243943657716695
34,0,0.0,1.2172821040457718,0.0,3.6060392628558655,4.390759160812096
35,3,1582.2865595655671,0.2038122294551319,0.0,4.863297761286531,6.661487533833402
36,4,339.7925495826359,0.05291343304905599,0.0,2.296742644742253,4.245831213695199
37,1,6225.383595668343,1.7928343110461764,0.0,7.3389859657602114,7.548153656716036
38,1,6225.383595668343,1.742194141062982,0.0,7.1988669080602445,7.458674768999265
39,3,4949.3072300799595,0.07919730201592512,0.0,4.098344313214539,6.021149013200616
40,4,3171.0907561566323,0.36848483831246304,0.0,0.0,1.6335171636895391
41,3,3214.144131953045,0.13322648096331768,0.0,5.700973846190336,7.569749367229021
42,0,0.0,2.5122210171906363,0.0,5.674545093731717,5.164326078543083
43,1,6225.383595668343,1.7052698733760576,0.0,6.753517267506268,7.050249396132212
44,4,6740.910276726567,1.7499965397620805,0.0,6.631989186530418,6.883994648770338
45,2,696.2327535909008,1.7617424979288943,0.0,6.253967249701191,6.494226753774299
46,2,696.2327535909008,1.6277644176666328,0.0,7.094389454657849,7.468627038993217
47,0,0.0,2.151090903184843,0.0,2.136321977956213,1.9872330767733724
48,3,4282.170728555214,0.060966790401772726,0.0,3.8968587724925414,5.837893984092771
49,3,2630.807022532764,0.08167413423447878,0.0,2.4727649137124628,4.393092781479986
50,0,0.0,3.1168295596760647,0.0,7.320285569751285,6.205458012077223
51,7,1613.6357034141902,1.7900307064290537,0.0,6.9996228929665545,7.211594188539503
52,0,0.0,0.786974602619154,0.0,3.1800882148392566,4.395115614222105
53,1,6225.383595668343,1.8359067010838817,0.0,5.184317429045631,5.350412729963753
54,0,0.0,2.76361802127895,0.0,6.102444815946609,5.340828796669662
55,3,1596.8906790046335,0.03902387837614629,0.0,4.928927533541501,6.8919056571673565
56,3,1831.2067677212829,0.00726426147583159,0.0,6.862058939802363,8.856796680328534
57,0,0.0,1.7310830516890812,0.0,1.7121059917093497,1.9830249420222708
58,1,6225.383595668343,1.7342601440616419,0.0,6.919174557439738,7.186916415380098
59,1,6225.383595668343,1.7938471519146877,0.0,5.691946268451538,5.900101118538852
60,0,0.0,3.2536353503168334,0.0,7.697651047055196,6.446017698740366
61,0,0.0,2.454830225841799,0.0,7.890034010612408,7.437205786772612
62,1,6225.383595668343,1.8420193094351613,0.0,6.956869940914229,7.11685263348107
63,4,2341.126302343025,0.15696980303699548,0.0,2.014921945210617,3.8599541441756235
64,0,0.0,2.860019069970309,0.0,7.405913719180562,6.547896651212255
65,0,0.0,2.51297907049499,0.0,7.1474257636513405,6.636448695158352
66,3,1596.8906790046335,0.03021841956413973,0.0,4.899288531605789,6.871072114043652
67,3,6286.799464793562,0.06727062048348875,0.0,2.487473163787126,4.4222045453056396
68,0,0.0,3.2774180642997397,0.0,7.197955400470565,5.922539338172826
69,4,3797.6715345566954,0.027961465997107693,0.0,0.0,1.9740405360048945
70,0,0.0,2.941508404360073,0.0,5.070585344571537,4.131078942213465
71,0,0.0,0.8156142956940636,0.0,0.5250909879071878,1.7114786942151263
72,0,0.0,4.305014787584993,0.0,6.098506665061677,3.7954938794786863
73,7,721.1533491070892,0.020198189466976657,0.0,2.273878415907193,4.255682228442218
74,0,0.0,3.158351498383294,0.0,7.084803902245757,5.928454405864466
75,3,4949.3072300799595,0.1410677939419589,0.0,2.020630096347504,3.881564304407547
76,0,0.0,2.4417482416783853,0.0,7.064446180595842,6.624699940919458
77,3,6590.503908625548,1.8600751056726,0.0,7.4373743027584265,7.579301199087828
78,2,796.2327535909035,1.7843777046508553,0.0,6.508322569971733,6.72594686732288
79,4,2633.6622476060916,1.915312203389675,0.0,5.26741331842206,5.354103117034386
80,3,3214.144131953045,0.041097316918416116,0.0,6.217778578037805,8.17868326312139
81,4,339.7925495826359,0.09136899345584687,0.0,1.6537490978452478,3.564382106391403
82,4,3293.374934083689,0.012580360085397535,0.0,0.0,1.9894216419166046
83,3,1596.8906790046335,0.04355686495200972,0.0,5.074961549866575,7.0334066869165675
84,3,1815.4181007610298,0.21164258411227932,0.0,7.050762903748236,8.84112232163796
85,0,0.0,4.350882685232884,0.0,3.821534860341944,1.4726541771110624
86,4,1098.904943438675,0.2866774478972043,0.0,0.0,1.715324554104798
87,1,6226.383595668343,1.8716835056752827,0.0,7.096705862547615,7.227024358874335
88,0,0.0,2.8458417002127616,0.0,5.372643609638153,4.528803911427394
89,1,6225.383595668343,1.6957363952192948,0.0,6.9208754927176415,7.227141099500347
90,3,1596.8906790046335,0.015119881810613522,0.0,5.014237628944393,7.001119749135782
91,4,3293.374934083689,0.00148176858266158,0.0,0.0,2.0005202334193406
92,4,3797.6715345566954,0.058173108997023215,0.0,0.0,1.943828893004979
93,9,1236.9828575682168,2.099617527303825,0.0,6.033511928014651,5.935896402712827
94,0,0.0,1.332904700876603,0.0,1.0393140099882383,1.7084113111136374
95,6,911.2117752558261,1.803083696371758,0.0,5.3416196549754105,5.540537960605654
96,3,3214.144131953045,0.080489498159523,0.0,5.405801514341256,7.327314018183735
97,4,318.24719704428315,0.104335532226981,0.0,1.5519064408118175,3.4495729105868387
98,3,2630.807022532764,0.04373129726028696,0.0,2.4531292441309684,4.411399948872683
99,1,6225.383595668343,1.8587318928632213,0.0,5.3644186059825,5.507688715121281
100,0,0.0,2.9721709927391085,0.0,6.910678413746054,5.940509423008948
101,3,4282.170728555214,0.07521544743780739,0.0,3.7966030321031488,5.723389586667343
102,4,318.24719704428315,0.025575012319880575,0.0,1.4937289738910384,3.4701559635731596
103,0,0.0,3.119797548459729,0.0,5.2589533270938595,4.141157780636132
104,0,0.0,2.983649189275238,0.0,7.4561772473982355,6.474530060125
105,1,6225.383595668343,1.8817465660478718,0.0,5.349113500947369,5.469368936901499
106,4,3797.6715345566954,0.03990941217475119,0.0,0.0,1.962092589827251
107,1,4804.951482745039,0.533821579589205,0.0,2.8905206812939603,4.358701103706758
108,1,6225.383595668343,1.7648977334749605,0.0,6.561152640731297,6.798256909258339
109,0,0.0,2.232919344590119,0.0,6.914790851137271,6.683873508549155
110,3,2630.807022532764,0.005383494957767354,0.0,2.4552027004156933,4.451821207459928
111,1,6225.383595668343,1.712786474744583,0.0,7.1834377288785625,7.47265325613598
112,0,0.0,2.909803140125402,0.0,5.054968022886232,4.147166884762832
113,1,6225.383595668343,1.5550343950489072,0.0,7.028525136541911,7.475492743495006
114,1,6225.383595668343,1.7946802521722862,0.0,4.989434980860505,5.196756730690222
115,0,0.0,2.335864887906497,0.0,6.445345334434996,6.111482448530501
116,4,3797.6715345566954,0.07195731550575202,0.0,0.0,1.9300446864962502
117,3,1815.4181007610298,0.17066984177049482,0.0,6.579810963297986,8.411143123529493
118,4,1098.904943438675,0.2735041012297781,0.0,0.0,1.728497900772224
119,1,6225.383595668343,1.7779777762767446,0.0,5.644135148627092,5.868159374352349
120,1,6225.383595668343,1.8169333371530703,0.0,5.040303921462828,5.225372586311759
121,4,3293.374934083689,0.015881750644689552,0.0,0.0,1.9861202513573126
122,4,3293.374934083689,0.007034223335260714,0.0,0.0,1.9949677786667415
123,1,6225.383595668343,1.7394455670862081,0.0,6.477636579593599,6.740193014509394
124,3,4949.3072300799595,0.1304687637434052,0.0,2.0182698437357156,3.8898030819943124
125,3,4949.3072300799595,0.11391640668405656,0.0,2.02943109589487,3.917516691212816
126,1,6225.383595668343,1.700525465419344,0.0,6.930155205052733,7.2316317416353915
127,3,1582.2865595655671,0.19338536519277105,0.0,7.589022904003286,9.397639540812516
128,3,4282.170728555214,0.09582389141909348,0.0,3.9967064984339413,5.90288460901685
129,4,3797.6715345566954,0.02576081063389024,0.0,0.0,1.976241191368112
130,4,339.7925495826359,0.018439589410422397,0.0,2.28770451142952,4.271266924021099
131,4,3293.374934083689,0.01808087939170866,0.0,0.0,1.9839211226102935
132,9,2101.1437812520185,1.7224843977427355,0.0,6.911982143159748,7.191499747419015
133,2,7094.4461937359,2.573396681448763,0.0,7.159267214861666,6.587872535414905
134,4,1098.904943438675,0.27428319812892243,0.0,0.0,1.7277188038730797
135,1,6225.383595668343,1.6974271591407661,0.0,6.635526780264373,6.940101623125608
136,3,4949.3072300799595,0.035772648274747576,0.0,3.387511185936064,5.353740539663319
137,0,0.0,1.7134506915846295,0.0,1.4091888476704661,1.6977401580878388
138,0,0.0,0.8541922724775495,0.0,0.5659749265719483,1.713784656096401
139,3,4949.3072300799595,0.04748070311690977,0.0,2.5797576795925123,4.534278978477604
140,0,0.0,2.5608078096101856,0.0,6.120161632931758,5.561355825323575
141,0,0.0,2.780432490324262,0.0,8.037031531765505,7.258601043443246
142,0,0.0,3.3003586812638126,0.0,5.4525716282671235,4.154214949005313
143,0,0.0,2.352642021424888,0.0,7.523139211922734,7.172499192499848
144,2,696.2327535909008,1.7017882694686495,0.0,5.38948801286675,5.689701745400103
145,2,696.2327535909008,1.6647048400965627,0.0,6.890624327723899,7.227921489629338
146,4,3797.6715345566954,0.04637334379792524,0.0,0.0,1.955628658204077
147,0,0.0,1.1271798944444686,0.0,0.8374247232212746,1.7122468307788081
148,4,3797.6715345566954,0.023567060458738354,0.0,0.0,1.9784349415432638
149,1,6225.383595668343,1.7693104123806864,0.0,5.7558072368811,5.988498826502417
150,6,889.0852324471401,0.11321034016975484,0.0,6.524240872406553,8.4130325342388
151,3,6286.799464793562,0.017138014280189573,0.0,2.4550940909130805,4.439958078634893
152,3,2630.807022532764,0.0717243737180579,0.0,2.4980519763813938,4.428329604665338
153,3,2630.807022532764,0.002366716302148464,0.0,2.3730610303059074,4.372696316005761
154,1,2692.666962131995,0.7289238662055275,0.0,0.453084053706516,1.7261621895029906
155,4,3293.374934083689,0.01917539932297485,0.0,0.0,1.9828266026790273
156,1,6225.383595668343,1.7659372337744887,0.0,5.257630359312088,5.493695127539601
157,3,6286.799464793562,0.013003815094907889,0.0,1.7176202133097103,3.7066184002168048
158,3,1596.8906790046335,0.0414690448472268,0.0,6.737942814279849,8.698475771434625
159,4,3797.6715345566954,0.061351798664295965,0.0,0.0,1.9406502033377062
160,10,34520.10570657933,0.049971701019820625,0.0,1.7515325262518127,3.703562827233994
161,2,696.2327535909008,1.6254225070591968,0.0,7.159507683275323,7.536087178218129
162,1,6225.383595668343,1.7235044520035057,0.0,6.902523222319141,7.181020772317638
163,1,2692.666962131995,0.9704668489695087,0.0,0.6899697946371179,1.7215049476696114
164,3,4949.3072300799595,0.1321550965701448,0.0,2.0348789491455954,3.904725854577453
165,0,0.0,0.8517538609709868,0.0,3.1903806139956856,4.3406287550267
166,1,2692.666962131995,0.6728967984893834,0.0,0.38853309204571357,1.7176382955583323
167,0,0.0,2.0033587762121705,0.0,1.9938688828121849,1.9925121086020168
168,0,0.0,3.005856687573044,0.0,6.672566031351081,5.6687113457800375
169,2,696.2327535909008,1.7160884651732657,0.0,5.118001673018416,5.403915209847153
170,3,4282.170728555214,0.09180076690112934,0.0,3.959849514853686,5.870050749954559
171,4,5951.891358256185,1.718975433874656,0.0,6.2769728215879415,6.559999389715289
172,0,0.0,2.811963604806122,0.0,4.970939406546277,4.160977803742156
173,3,4949.3072300799595,0.01776393641710916,0.0,3.3778305648867173,5.36206863047161
174,1,6225.383595668343,1.7271774239286009,0.0,6.865363889812442,7.140188467885844
175,2,696.2327535909008,1.7450641165123117,0.0,6.306852603397092,6.563790488886783
176,0,0.0,1.3712969797002068,0.0,3.8042772377211302,4.434982260022926
177,0,0.0,2.5147402931514797,-2.2737367544323206e-13,5.808225552615804,5.2954872614663255
178,4,3797.6715345566954,0.06665601184486003,0.0,0.0,1.9353459901571421
179,3,4949.3072300799595,0.057018350164125264,0.0,3.589947308278788,5.5349309601166645
180,3,1596.8906790046335,0.05025164890925793,0.0,6.719641192666331,8.671391545759077
181,0,0.0,3.1042380989262384,0.0,7.709774811152228,6.607538714227992
182,0,0.0,2.47212268161669,0.0,6.094016282130323,5.623895602515636
183,3,4282.170728555214,0.0662923040840831,0.0,3.94104027824198,5.8767499761599
184,0,0.0,1.0371697088799696,0.0,0.7451116778367578,1.7099439709587902
185,0,0.0,2.7832266603567968,0.0,4.856556507701898,4.075331849347103
186,3,1815.4181007610298,0.10679709244329394,0.0,6.718372582800921,8.613577492359628
187,1,2692.666962131995,0.865124588385378,0.0,0.5939609423921319,1.7308383560087561
188,0,0.0,2.4019600152273393,0.0,7.675230121166661,7.275272107941323
189,1,6225.383595668343,1.9061988472216418,0.0,5.458260536330227,5.554063691110587
190,3,3214.144131953045,0.13352329771152105,0.0,5.774879267851137,7.643357972141619
191,2,7109.977909611643,0.8905205294138279,0.0,3.329521558152078,4.441003030740252
192,0,0.0,1.0209570070894967,0.0,3.4610710625063033,4.442116057418809
193,0,0.0,0.8412324438991228,0.0,0.5638381197635862,1.7246076778664656
194,0,0.0,2.511537654163206,0.0,6.137748814672718,5.628213162511514
195,1,6225.383595668343,1.7456562667071647,0.0,6.393699873155255,6.650045608450093
196,0,0.0,3.081346352556522,0.0,6.758507275202874,5.679162924648353
197,4,3797.6715345566954,0.044207740424259345,0.0,0.0,1.9577942615777428
198,0,0.0,3.281780801529276,0.0,5.451591448389999,4.171812648862725
199,3,1582.2865595655671,0.20422393024240182,0.0,4.931343685772845,6.729121757532445
200,0,0.0,3.1485674612835375,0.0,5.319587728024471,4.173022268742935
201,0,0.0,2.8768128955374017,0.0,6.857801304289834,5.982990410754433
202,3,3214.144131953045,0.07768271373863644,0.0,5.431761323608116,7.356080611871482
203,0,0.0,2.5344638896720073,0.0,7.186057185072814,6.653595297402808
204,4,3797.6715345566954,0.03880387933319218,0.0,0.0,1.96319812266881
205,1,6225.383595668343,1.7715188107540503,0.0,5.518586334723632,5.749069525971584
206,1,6225.383595668343,1.716598795896445,0.0,6.755568019313888,7.040971225419444
207,0,0.0,1.052763498441713,0.0,3.499481420294323,4.448719923854612
208,3,6265.254112255209,0.20115783920796426,0.0,1.6546142614944164,3.4554584242884543
209,3,4949.3072300799595,0.028983675021766686,0.0,4.084772003442185,6.05779033042242
210,1,6225.383595668343,1.8100698414648095,0.0,5.446707829990501,5.638639990527693
211,0,0.0,2.476617986447504,0.0,7.023687345431275,6.549071360985774
212,3,4969.482732975239,0.037968144101736545,0.0,1.4702966932823256,3.4343305511825912
213,4,3293.374934083689,0.016961886012627048,0.0,0.0,1.9850401159893751
214,0,0.0,2.327391394966229,0.0,5.318290473774873,4.992901080810645
215,1,6225.383595668343,1.8722316319107286,0.0,6.1643532039564155,6.294123574047688
216,0,0.0,2.643598544441428,0.0,5.815057041062095,5.173460498622671
217,0,0.0,3.166071739406652,0.0,5.440774459054519,4.276704721649869
218,0,0.0,3.0042080474933543,0.0,5.183720054596769,4.181514009105418
219,3,6265.254112255209,0.03554918166503995,0.0,1.4814906273274664,3.4479434476644286
220,3,4949.3072300799595,0.008421288707857855,0.0,4.070895642203632,6.064476355497776
221,2,696.2327535909008,1.8383673192655186,0.0,5.515213542277697,5.678848225014181
222,0,0.0,2.688926629906803,0.0,7.981591416453653,7.294666788548851
223,0,0.0,2.5770664327896897,0.0,5.573924991793933,4.9988605610062455
224,2,696.2327535909008,1.6863715123915264,0.0,7.20846603455554,7.524096524166016
225,3,4282.170728555214,0.07976599775276627,0.0,4.00983944318522,5.932075447434455
226,0,0.0,2.81751230799606,0.0,6.808804617532023,5.993294311537965
227,3,4282.170728555214,0.06156524109476854,0.0,3.9513306005400954,5.89176736144733
228,3,3214.144131953045,0.09408058548970022,0.0,5.465583175115453,7.373504591627755
229,3,2630.807022532764,0.0124985684799514,0.0,2.0912505222919573,4.080753955814007
230,2,696.2327535909008,1.6146035073287692,0.0,7.109410451081776,7.49680894575501
231,0,0.0,2.5462475237413824,0.0,6.777137526630344,6.232892004890964
232,2,696.2327535909008,1.7495710437679897,0.0,5.434358239088997,5.68678919732301
233,2,696.2327535909008,1.7231105555191402,0.0,5.297342335877438,5.576233782360299
234,0,0.0,2.9456284016460264,0.0,6.9060947072070755,5.962468307563051
235,4,3398.8853740460104,0.3714056585757197,0.0,0.0,1.6305963434262825
236,4,3797.6715345566954,0.03445649070088752,0.0,0.0,1.9675455113011147
237,3,4949.3072300799595,0.15438242127618484,0.0,2.0424369966891938,3.8900565774150113
238,3,3214.144131953045,0.1228293736609376,0.0,4.974538896851,6.853711525192065
239,0,0.0,2.125671092706967,0.0,6.8737301788947205,6.7500610881897565
240,0,0.0,2.971430807062692,0.0,6.665362140763836,5.695933335703146
241,3,3214.144131953045,0.037821679786457896,0.0,6.76261318695083,8.726793509166374
242,3,3214.144131953045,0.07844690051832459,0.0,4.93348238286184,6.8570374843455175
243,3,1596.8906790046335,0.007041994763496318,0.0,5.836724327598549,7.831684334837054
244,0,0.0,2.9624279061285264,0.0,5.24674440984526,4.286318505718734
245,0,0.0,2.3323755762193428,0.0,6.147170510166715,5.816796935949375
246,2,696.2327535909008,1.7001430446788863,0.0,6.984443544246624,7.28630250156974
247,0,0.0,2.3139924521087014,0.0,5.260060498297062,4.948070048190363
248,1,6225.383595668343,1.706865860554276,0.0,6.4821405190954104,6.777276660543136
249,3,4282.170728555214,0.05892455275824453,0.0,3.830506531825204,5.7735839810689615
250,1,6225.383595668343,1.8345255425812383,0.0,4.808348717055878,4.975825176476642
251,0,0.0,3.069101243615618,0.0,7.072231620048606,6.00513237843499
252,1,6225.383595668343,1.782005197249585,0.0,4.545726000868271,4.765722805620689
253,0,0.0,1.663546890211979,0.0,1.661483052966778,1.999938164756801
254,3,4949.3072300799595,0.1240911817563306,0.0,2.023366258996466,3.901277079242137
255,2,696.2327535909008,1.5774360562529015,0.0,5.770571425149065,6.195137370898165
256,3,4969.482732975239,0.023323207481114494,0.0,1.4688496856172697,3.447528480138158
257,0,0.0,1.3994217281393049,0.0,1.0997209581248535,1.7023012319875508
258,0,0.0,2.1594673087208323,0.0,7.471222508861465,7.313757202142634
259,3,3214.144131953045,0.06196088128536181,0.0,6.831905269682675,8.771946390399316
260,0,0.0,1.7594231332754502,0.0,1.742548468071891,1.985127336798443
261,0,0.0,1.0480971016836422,0.0,3.1017136368114,4.05561853712976
262,0,0.0,1.3908376015133856,0.0,1.0873346626416924,1.6984990631303087
263,1,6225.383595668343,1.7795149562910972,0.0,6.025141941023585,6.247628986734489
264,3,1582.2865595655671,0.17581394844257137,0.0,5.489255918035578,7.315443971595009
265,1,2692.666962131995,0.6900880359965489,0.0,0.41970559818443687,1.7316195641898902
266,3,4949.3072300799595,0.11243912388371147,0.0,2.034826023551641,3.924388901669931
267,3,4949.3072300799595,0.1201161921452647,0.0,2.013561727935712,3.8954475377924487
268,10,17075.039726136045,0.0362046200999413,0.0,1.4800270674151579,3.445824449317219
269,0,0.0,3.0828656112966186,0.0,6.786332302538867,5.70546869324425
270,4,3398.8853740460104,0.3669429194531477,0.0,0.0,1.6350590825488545
271,4,3398.8853740460104,0.3758329060502641,0.0,0.0,1.626169095951738
272,0,0.0,3.1008687084352684,0.0,5.295795063929836,4.19692835749657
273,3,1952.843429276621,0.12178984585815233,0.0,4.940081570880784,6.820293727024634
274,1,6225.383595668343,1.95008766654623,0.0,4.988698172604126,5.0406125080598985
275,4,3797.6715345566954,0.06345053559095448,0.0,0.0,1.9385514664110477
