hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought
0.0,0.0001849385838709796,3352.87912897183,23460570.301330138,73.53366904231206,1.0,1099.0,999.0,8891.0,887398.7644437979,12072.042428449387,242.94800759541397,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,10000.0,1494489.2208002629,73129971.81921288,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,0.0,0.0,0.0,179853.00925925924,0.0,0.0,121.23062405312744,1.414616466407087,0.0025290590792117697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.00020051684457752595,3533.2697566661645,22523828.5035636,70.61949824247262,1.0,1099.0,999.0,8891.0,916565.4311104645,12072.042428449387,269.4872857270488,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9933.801903125424,1494489.2208002629,74062161.98521347,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,8.109135521383356,2.698333658854167,4551.631765911715,209019.67592592593,0.0,0.0,121.23062405312744,1.456702399567378,0.0029516826688233424,-4.850638409455617e-12,-2.483526865641276e-08,-3.637978807091713e-11,267.1350322265626,86.74440453222307,0.0,275.3401692708335,84.14207239625638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109135521383356,2.698333658854167,4551.631765911715,0.0
2.0,0.00021590258653159393,3704.8030738085727,21699416.85890385,68.05674288671148,1.0,1099.0,999.0,8891.0,945732.0977771314,12072.042428449387,296.02656385868363,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9876.350428413958,1494489.2208002629,74882059.77076738,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,16.35475142377793,5.370875325520832,9065.490871782535,238186.34259259258,0.0,0.0,121.23062405312744,1.482095754757425,0.0033225876280911083,9.094947017729282e-13,-2.483526865641276e-09,4.3655745685100555e-11,264.58162499999986,93.04830785759653,0.0,272.7083333333333,90.25685862186863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24561590239456,2.672541666666666,4513.859105870815,0.0
3.0,0.0002312828843119664,3870.110215884446,20959646.934747517,65.75492955707767,1.0,1099.0,999.0,8891.0,974898.764443798,12072.042428449387,322.56584199031846,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9824.938343517033,1494489.2208002629,75617353.29501365,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,24.787152578168516,8.043416992187499,13541.890781864384,267353.00925925927,0.0,0.0,121.23062405312744,1.4956440415848276,0.00364467192547779,5.153803310046594e-12,1.4901161193847656e-08,1.1641532182693481e-10,264.58162499999986,99.27448292413014,0.0,272.7083333333333,96.29624843640623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43240115439057,2.672541666666666,4476.39991008185,0.0
4.0,0.0002466645662713975,4029.8210073933874,20290981.47118856,63.67173687271883,1.0,1099.0,999.0,8891.0,1004065.4311104644,12072.042428449387,349.10512012195323,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9778.954718670031,1494489.2208002629,76281579.50699542,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,33.3874442495671,10.715958658854165,17981.14235906111,296519.67592592596,0.0,0.0,121.23062405312744,1.4996148192235526,0.0039141716718179885,1.000444171950221e-11,3.2285849253336586e-08,-2.6193447411060333e-10,264.58162499999986,104.87083349106354,0.0,272.7083333333333,101.72470848633162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60029167139857,2.672541666666666,4439.251577196718,0.0
5.0,0.00026190298187194085,4183.204464287278,19687511.956872787,61.79165748195808,1.0,1099.0,999.0,8891.0,1033232.0977771311,12072.042428449387,375.6443982535881,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9739.108608399625,1494489.2208002629,76880646.60978375,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,42.17755595941708,13.38850032552083,22383.55388651624,325686.34259259264,0.0,0.0,121.23062405312744,1.4947423523538734,0.004120691058984701,1.000444171950221e-11,3.725290298461914e-08,-5.820766091346741e-11,264.58162499999986,111.19816810610969,0.0,272.7083333333333,107.86222306292639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.790111709849958,2.672541666666666,4402.411527455156,0.0
6.0,0.00027703015981691897,4331.006335106995,19138797.52117009,60.080922691625396,1.0,1099.0,999.0,8891.0,1062398.7644437978,12072.042428449387,402.18367638522295,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9704.67663662116,1494489.2208002629,77424995.16828394,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,51.13511525149204,16.061041992187498,26749.43108902183,354853.0092592593,0.0,0.0,121.23062405312744,1.482981488192647,0.004269915396035197,3.941143707682689e-12,3.849466641743978e-08,-8.731149137020111e-11,264.58162499999986,116.77975418027586,0.0,272.7083333333333,113.27636155486759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957559292074942,2.672541666666666,4365.877202505565,0.0
7.0,0.00029205696498477883,4473.85085829127,18636609.39389432,58.514883302688226,1.0,1099.0,999.0,8891.0,1091565.4311104645,12072.042428449387,428.7229545168578,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9675.053292049075,1494489.2208002629,77922853.64949448,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,60.241394972630296,18.7335836588542,31079.07715424921,384019.675925926,0.0,0.0,121.23062405312744,1.4657716645863517,0.0043679728543504015,-9.094947017729282e-13,3.104408582051595e-08,0.0,264.58162499999986,121.73710181571944,0.0,272.7083333333333,118.08498876124786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10627972113825,2.672541666666666,4329.64606522737,0.0
8.0,0.0003068979167580603,4611.005009962609,18178478.046789158,57.082518050857146,1.0,1099.0,999.0,8891.0,1120732.0977771312,12072.042428449387,455.26223264849267,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9650.949607844535,1494489.2208002629,78376691.28100006,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,69.51838583915661,21.406125325520904,35372.79275380401,413186.34259259264,0.0,0.0,121.23062405312744,1.4436897048443773,0.004415939186778398,-6.063298011819522e-12,8.692344029744467e-09,8.731149137020111e-11,264.58162499999986,127.42747332865406,0.0,272.7083333333333,123.60464912879443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276990866526289,2.672541666666666,4293.7155995548055,0.0
9.0,0.000321541409308974,4742.886473766574,17758652.100255996,55.767556618551374,1.0,1099.0,999.0,8891.0,1149898.7644437978,12072.042428449387,481.80151078012744,1.0,0.020099109410085685,0.02,0.03,1.0,1999.9999999999993,9631.960430871353,1494489.2208002629,78792259.14422296,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,78.95355734170421,24.078666992187607,39630.87606410619,442353.0092592594,0.0,0.0,121.23062405312744,1.4177025164769814,0.004420942725561796,-9.094947017729282e-12,3.104408582051595e-08,-5.820766091346741e-11,264.58162499999986,132.70016119603096,0.0,272.7083333333333,128.71915636015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.435171502547595,2.672541666666666,4258.083310302208,0.0
