hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth
25.0,license,260,1,5191.993979289569,wallet/cash,1.9629212141038588,1495.985206006269,,,
25.0,license,570,1,5191.993979289569,wallet/cash,1.9639128994284243,1495.985206006269,,,
25.0,license,47,1,5191.993979289569,wallet/cash,1.9649053364569955,1495.985206006269,,,
25.0,license,519,1,5191.993979289569,wallet/cash,1.9658985259449333,1495.985206006269,,,
25.0,license,838,1,5191.993979289569,wallet/cash,1.966892468657805,1495.985206006269,,,
25.0,license,452,1,5191.993979289569,wallet/cash,1.9678871653550547,1495.985206006269,,,
25.0,license,313,1,5191.993979289569,wallet/cash,1.9688826168012292,1495.985206006269,,,
25.0,license,167,1,5191.993979289569,wallet/cash,1.969878823757813,1495.985206006269,,,
25.0,license,353,1,5191.993979289569,wallet/cash,1.9708757869903748,1495.985206006269,,,
25.0,license,695,1,5191.993979289569,wallet/cash,1.9718735072655027,1495.985206006269,,,
25.0,license,978,1,5191.993979289569,wallet/cash,1.9728719853487648,1495.985206006269,,,
25.0,license,993,1,5191.993979289569,wallet/cash,1.9738712220098122,1495.985206006269,,,
25.0,license,846,1,5191.993979289569,wallet/cash,1.9748712180111505,1495.985206006269,,,
25.0,license,302,1,5191.993979289569,wallet/cash,1.9758719741316175,1495.985206006269,,,
25.0,license,253,1,5191.993979289569,wallet/cash,1.9768734911367807,1495.985206006269,,,
25.0,license,284,1,5191.993979289569,wallet/cash,1.977875769799354,1495.985206006269,,,
25.0,license,137,1,5191.993979289569,wallet/cash,1.9788788108869464,1495.985206006269,,,
25.0,license,262,1,5191.993979289569,wallet/cash,1.9798826151804374,1495.985206006269,,,
25.0,license,630,1,5191.993979289569,wallet/cash,1.9808871834515196,1495.985206006269,,,
25.0,license,866,1,5191.993979289569,wallet/cash,1.9818925164708643,1495.985206006269,,,
25.0,license,743,1,5191.993979289569,wallet/cash,1.9828986150224133,1495.985206006269,,,
25.0,license,871,1,5191.993979289569,wallet/cash,1.9839054798809213,1495.985206006269,,,
25.0,license,257,1,5191.993979289569,wallet/cash,1.984913111822164,1495.985206006269,,,
25.0,license,656,1,5191.993979289569,wallet/cash,1.9859215116290618,1495.985206006269,,,
25.0,license,798,1,5191.993979289569,wallet/cash,1.9869306800784112,1495.985206006269,,,
25.0,license,784,1,5191.993979289569,wallet/cash,1.9879406179582368,1495.985206006269,,,
25.0,license,857,1,5191.993979289569,wallet/cash,1.9889513260432934,1495.985206006269,,,
25.0,license,598,1,5191.993979289569,wallet/cash,1.9899628051205849,1495.985206006269,,,
25.0,license,674,1,5191.993979289569,wallet/cash,1.990975055972011,1495.985206006269,,,
25.0,license,937,1,5191.993979289569,wallet/cash,1.9919880793896796,1495.985206006269,,,
25.0,license,867,1,5191.993979289569,wallet/cash,1.993001876151408,1495.985206006269,,,
25.0,license,94,1,5191.993979289569,wallet/cash,1.9940164470503237,1495.985206006269,,,
25.0,license,416,1,5191.993979289569,wallet/cash,1.995031792870369,1495.985206006269,,,
25.0,license,184,1,5191.993979289569,wallet/cash,1.9960479144067134,1495.985206006269,,,
25.0,license,349,1,5191.993979289569,wallet/cash,1.9970648124443198,1495.985206006269,,,
25.0,license,71,1,5191.993979289569,wallet/cash,1.9980824877783572,1495.985206006269,,,
25.0,license,147,1,5191.993979289569,wallet/cash,1.9991009411978717,1495.985206006269,,,
25.0,license,512,1,5191.993979289569,wallet/cash,2.0001201734980327,1495.985206006269,,,
25.0,license,138,1,5191.993979289569,wallet/cash,2.0011401854750313,1495.985206006269,,,
26.0,license,367,1,4568.608850994913,wallet/cash,1.690002596986255,1495.985206006269,,,
26.0,license,86,1,4568.608850994913,wallet/cash,1.6907248901291858,1495.985206006269,,,
26.0,license,323,1,4568.608850994913,wallet/cash,1.6914476464264245,1495.985206006269,,,
26.0,license,471,1,4568.608850994913,wallet/cash,1.6921708662678996,1495.985206006269,,,
26.0,license,166,1,4568.608850994913,wallet/cash,1.6928945500568107,1495.985206006269,,,
26.0,license,905,1,4568.608850994913,wallet/cash,1.6936186981871701,1495.985206006269,,,
26.0,license,628,1,4568.608850994913,wallet/cash,1.694343311056052,1495.985206006269,,,
26.0,license,312,1,4568.608850994913,wallet/cash,1.695068389061552,1495.985206006269,,,
26.0,license,939,1,4568.608850994913,wallet/cash,1.6957939326038074,1495.985206006269,,,
26.0,license,163,1,4568.608850994913,wallet/cash,1.6965199420758086,1495.985206006269,,,
26.0,license,521,1,4568.608850994913,wallet/cash,1.6972464178827973,1495.985206006269,,,
26.0,license,586,1,4568.608850994913,wallet/cash,1.6979733604218477,1495.985206006269,,,
26.0,license,786,1,4568.608850994913,wallet/cash,1.698700770091055,1495.985206006269,,,
26.0,license,662,1,4568.608850994913,wallet/cash,1.6994286472966804,1495.985206006269,,,
26.0,license,193,1,4568.608850994913,wallet/cash,1.7001569924296744,1495.985206006269,,,
26.0,license,538,1,4568.608850994913,wallet/cash,1.7008858059014018,1495.985206006269,,,
26.0,license,154,1,4568.608850994913,wallet/cash,1.701615088106896,1495.985206006269,,,
26.0,license,311,1,4568.608850994913,wallet/cash,1.7023448394503766,1495.985206006269,,,
26.0,license,134,1,4568.608850994913,wallet/cash,1.7030750603340221,1495.985206006269,,,
26.0,license,118,1,4568.608850994913,wallet/cash,1.7038057511620521,1495.985206006269,,,
26.0,license,961,1,4568.608850994913,wallet/cash,1.7045369123335832,1495.985206006269,,,
26.0,license,450,1,4568.608850994913,wallet/cash,1.7052685442589592,1495.985206006269,,,
26.0,license,187,1,4568.608850994913,wallet/cash,1.706000647339338,1495.985206006269,,,
26.0,license,265,1,4568.608850994913,wallet/cash,1.7067332219758773,1495.985206006269,,,
39.0,license,456,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,456,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,456,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,retire,501,1,,,,,76242.97369832666,0.024523734402614173,25.13753465354139
40.0,license,841,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,retire,497,2,,,,,24644.00186794684,0.027400649052872636,7.54014005089457
41.0,retire,497,1,,,,,12346.245877170983,0.029106817309322873,3.5227951669704454
41.0,retire,85,1,,,,,4890.233447725792,0.029831503162935792,1.3929903476426262
42.0,license,414,1,5835.069532330027,wallet/cash,1.5295489558695416,1681.6965095719202,,,
42.0,license,148,1,5835.069532330027,wallet/cash,1.5302701047436051,1681.6965095681949,,,
42.0,license,683,1,5835.069532330027,wallet/cash,1.5309917637462038,1681.6965095663322,,,
42.0,license,510,1,5835.069532330027,wallet/cash,1.5317139333601557,1681.6965095663322,,,
42.0,license,129,1,5835.069532330027,wallet/cash,1.532436614063175,1681.6965095663322,,,
42.0,retire,456,2,,,,,13893.497389923434,0.0320417502699159,3.8673561053465164
42.0,retire,885,1,,,,,3315.728765516521,0.03260232845160009,0.9215672827048366
42.0,retire,497,1,,,,,12370.531194961712,0.03480631656282469,3.427517190951949
43.0,license,736,1,5092.464714414757,ledger,0.0,0.0,,,
43.0,retire,456,1,,,,,6971.013808661107,0.0361265044699076,1.9162131270313694
44.0,license,696,1,4468.010985079668,wallet/cash,0.9978900981293941,1681.6965095681949,,,
44.0,license,69,1,4468.010985079668,wallet/cash,0.9982013174527977,1681.6965095700575,,,
44.0,license,967,1,4468.010985079668,wallet/cash,0.9985126823943672,1681.6965095663322,,,
44.0,license,746,1,4468.010985079668,wallet/cash,1.601821223336417,0.0,,,
44.0,retire,456,1,,,,,6995.278922360497,0.037507952670119124,1.9160374207574933
45.0,license,479,1,3942.9100825899786,wallet/cash,1.4012457050514024,0.0,,,
45.0,license,304,1,3942.9100825899786,wallet/cash,1.4018618017926752,0.0,,,
45.0,license,286,1,3942.9100825899786,wallet/cash,1.4024783049484433,0.0,,,
45.0,license,236,1,3942.9100825899786,wallet/cash,1.4030952148780138,0.0,,,
45.0,license,621,1,3942.9100825899786,ledger,0.0,0.0,,,
45.0,license,576,1,3942.9100825899786,wallet/cash,1.4037125319396717,0.0,,,
45.0,license,818,1,3942.9100825899786,wallet/cash,1.404330256489662,0.0,,,
45.0,license,716,1,3942.9100825899786,ledger,0.0,0.0,,,
45.0,license,799,1,3942.9100825899786,wallet/cash,1.4049483888862702,0.0,,,
45.0,license,950,1,3942.9100825899786,ledger,0.0,0.0,,,
45.0,license,643,1,3942.9100825899786,ledger,0.0,0.0,,,
45.0,license,204,1,3942.9100825899786,wallet/cash,1.4055669294939068,0.0,,,
45.0,license,106,1,3942.9100825899786,wallet/cash,1.4061858786626913,0.0,,,
45.0,license,886,1,3942.9100825899786,wallet/cash,1.4068052367641792,0.0,,,
45.0,license,977,1,3942.9100825899786,wallet/cash,1.4074250041484908,0.0,,,
46.0,license,418,1,3501.354616039909,wallet/cash,1.2349059436476462,0.0,,,
46.0,license,197,1,3501.354616039909,wallet/cash,1.2353862533760491,0.0,,,
46.0,license,27,1,3501.354616039909,wallet/cash,1.2358668433819338,0.0,,,
46.0,license,146,1,3501.354616039909,wallet/cash,1.2363477138806802,0.0,,,
46.0,license,282,1,3501.354616039909,wallet/cash,1.2368288650907302,0.0,,,
46.0,license,612,1,3501.354616039909,wallet/cash,1.2373102972315464,0.0,,,
47.0,license,418,1,3130.052207082274,wallet/cash,1.0927901741042894,0.0,,,
47.0,license,197,1,3130.052207082274,wallet/cash,1.0931681981847576,0.0,,,
47.0,license,27,1,3130.052207082274,wallet/cash,1.0935464184568087,0.0,,,
47.0,license,146,1,3130.052207082274,wallet/cash,1.093924835048038,0.0,,,
47.0,license,282,1,3130.052207082274,wallet/cash,1.094303448096247,0.0,,,
47.0,license,612,1,3130.052207082274,wallet/cash,1.0946822577402593,0.0,,,
47.0,license,809,1,3130.052207082274,wallet/cash,1.0950612641137942,0.0,,,
47.0,license,766,1,3130.052207082274,wallet/cash,1.0954404673536327,0.0,,,
47.0,license,636,1,3130.052207082274,wallet/cash,1.0958198675965563,0.0,,,
47.0,license,713,1,3130.052207082274,wallet/cash,1.0961994649783258,0.0,,,
47.0,license,601,1,3130.052207082274,wallet/cash,1.0965792596347024,0.0,,,
47.0,license,559,1,3130.052207082274,wallet/cash,1.0969592517045081,0.0,,,
47.0,license,987,1,3130.052207082274,wallet/cash,1.0973394413255462,0.0,,,
47.0,license,813,1,3130.052207082274,wallet/cash,1.0977198286305143,0.0,,,
47.0,license,843,1,3130.052207082274,wallet/cash,1.098100413758236,0.0,,,
47.0,license,92,1,3130.052207082274,wallet/cash,1.0984811968485546,0.0,,,
47.0,license,28,1,3130.052207082274,wallet/cash,1.0988621780351893,0.0,,,
47.0,license,379,1,3130.052207082274,wallet/cash,1.099243357459005,0.0,,,
47.0,license,159,1,3130.052207082274,wallet/cash,1.0996247352547412,0.0,,,
47.0,license,675,1,3130.052207082274,wallet/cash,1.1000063115602003,0.0,,,
47.0,license,275,1,3130.052207082274,wallet/cash,1.1003880865142057,0.0,,,
47.0,license,303,1,3130.052207082274,wallet/cash,1.100770060254559,0.0,,,
47.0,license,268,1,3130.052207082274,ledger,0.0,0.0,,,
47.0,license,567,1,3130.052207082274,wallet/cash,1.1011522329200836,0.0,,,
47.0,license,178,1,3130.052207082274,wallet/cash,1.1015346046475605,0.0,,,
47.0,license,976,1,3130.052207082274,wallet/cash,1.1019171755737716,0.0,,,
47.0,license,666,1,3130.052207082274,wallet/cash,1.1022999458406022,0.0,,,
47.0,license,462,1,3130.052207082274,wallet/cash,1.102682915586875,0.0,,,
47.0,license,927,1,3130.052207082274,wallet/cash,1.1030660849483507,0.0,,,
47.0,license,116,1,3130.052207082274,wallet/cash,1.103449454062832,0.0,,,
47.0,license,399,1,3130.052207082274,wallet/cash,1.1038330230722033,0.0,,,
47.0,license,900,1,3130.052207082274,wallet/cash,1.1042167921152886,0.0,,,
47.0,license,691,1,3130.052207082274,wallet/cash,1.1046007613309101,0.0,,,
47.0,license,627,1,3130.052207082274,wallet/cash,1.1049849308548287,0.0,,,
47.0,license,160,1,3130.052207082274,ledger,0.0,0.0,,,
47.0,license,155,1,3130.052207082274,wallet/cash,1.1053693008319925,0.0,,,
47.0,license,131,1,3130.052207082274,wallet/cash,1.105753871399182,0.0,,,
47.0,license,213,1,3130.052207082274,wallet/cash,1.1061386426942001,0.0,,,
47.0,license,121,1,3130.052207082274,wallet/cash,1.1065236148609734,0.0,,,
47.0,license,588,1,3130.052207082274,wallet/cash,1.1069087880342419,0.0,,,
47.0,license,19,1,3130.052207082274,wallet/cash,1.107294162358953,0.0,,,
47.0,license,809,1,3130.052207082274,wallet/cash,1.1076797379698469,0.0,,,
47.0,license,766,1,3130.052207082274,wallet/cash,1.1080655150118708,0.0,,,
47.0,license,636,1,3130.052207082274,wallet/cash,1.10845149362691,0.0,,,
47.0,license,713,1,3130.052207082274,wallet/cash,1.108837673948684,0.0,,,
47.0,license,601,1,3130.052207082274,wallet/cash,1.1092240561221403,0.0,,,
47.0,license,559,1,3130.052207082274,wallet/cash,1.1096106402861012,0.0,,,
47.0,license,987,1,3130.052207082274,wallet/cash,1.1099974265834738,0.0,,,
47.0,license,813,1,3130.052207082274,wallet/cash,1.1103844151530802,0.0,,,
47.0,license,843,1,3130.052207082274,wallet/cash,1.1107716061378268,0.0,,,
47.0,license,92,1,3130.052207082274,wallet/cash,1.1111589996785782,0.0,,,
47.0,license,28,1,3130.052207082274,wallet/cash,1.1115465959172193,0.0,,,
47.0,license,379,1,3130.052207082274,wallet/cash,1.1119343949915528,0.0,,,
47.0,license,159,1,3130.052207082274,wallet/cash,1.1123223970475464,0.0,,,
47.0,license,675,1,3130.052207082274,wallet/cash,1.1127106022240236,0.0,,,
47.0,license,275,1,3130.052207082274,wallet/cash,1.1130990106618488,0.0,,,
47.0,license,303,1,3130.052207082274,wallet/cash,1.1134876225090313,0.0,,,
47.0,license,567,1,3130.052207082274,wallet/cash,1.1138764379003117,0.0,,,
47.0,license,178,1,3130.052207082274,wallet/cash,1.1142654569826789,0.0,,,
47.0,license,976,1,3130.052207082274,wallet/cash,1.114654679898018,0.0,,,
47.0,license,666,1,3130.052207082274,wallet/cash,1.1150441067851518,0.0,,,
47.0,license,462,1,3130.052207082274,wallet/cash,1.1154337377890282,0.0,,,
63.0,license,82,1,6182.257740209116,wallet/cash,1.7381312475446014,0.0,,,
63.0,license,547,1,6182.257740209116,wallet/cash,1.7391914417544156,0.0,,,
63.0,license,449,1,6182.257740209116,wallet/cash,1.7402526062771793,0.0,,,
63.0,license,646,1,6182.257740209116,wallet/cash,1.741314742298502,0.0,,,
63.0,license,343,1,6182.257740209116,wallet/cash,1.742377851003993,0.0,,,
64.0,license,122,1,5371.577050988424,wallet/cash,1.4939878798464514,0.0,,,
64.0,license,388,1,5371.577050988424,wallet/cash,1.4947753472031204,0.0,,,
64.0,license,463,1,5371.577050988424,wallet/cash,1.4955634373248028,0.0,,,
64.0,license,896,1,5371.577050988424,wallet/cash,1.4963521508663147,0.0,,,
64.0,license,802,1,5371.577050988424,wallet/cash,1.4971414884891063,0.0,,,
64.0,license,91,1,5371.577050988424,wallet/cash,1.4979314508474835,0.0,,,
64.0,license,276,1,5371.577050988424,wallet/cash,1.4987220386028965,0.0,,,
64.0,license,186,1,5371.577050988424,wallet/cash,1.4995132524167964,0.0,,,
64.0,license,396,1,5371.577050988424,wallet/cash,1.5003050929501234,0.0,,,
64.0,license,647,1,5371.577050988424,wallet/cash,1.5010975608617765,0.0,,,
64.0,license,890,1,5371.577050988424,wallet/cash,1.5018906568172887,0.0,,,
64.0,license,63,1,5371.577050988424,wallet/cash,1.5026843814821946,0.0,,,
64.0,license,673,1,5371.577050988424,wallet/cash,1.503478735517434,0.0,,,
64.0,license,878,1,5371.577050988424,ledger,0.0,0.0,,,
64.0,license,604,1,5371.577050988424,wallet/cash,1.5042737195895615,0.0,,,
64.0,license,739,1,5371.577050988424,wallet/cash,1.505069334367173,0.0,,,
64.0,license,898,1,5371.577050988424,wallet/cash,1.505865580516823,0.0,,,
65.0,license,927,1,4689.878565507335,wallet/cash,1.2954607335488595,0.0,,,
65.0,license,116,1,4689.878565507335,wallet/cash,1.2960548285828417,0.0,,,
65.0,license,399,1,4689.878565507335,wallet/cash,1.2966493323872275,0.0,,,
65.0,license,900,1,4689.878565507335,wallet/cash,1.297244245335103,0.0,,,
65.0,license,691,1,4689.878565507335,wallet/cash,1.2978395678036385,0.0,,,
65.0,license,155,1,4689.878565507335,wallet/cash,1.2984353001679618,0.0,,,
65.0,license,213,1,4689.878565507335,wallet/cash,1.2990314428062641,0.0,,,
65.0,license,726,1,4689.878565507335,wallet/cash,1.299627996092142,0.0,,,
65.0,license,319,1,4689.878565507335,wallet/cash,1.300224960406338,0.0,,,
65.0,license,309,1,4689.878565507335,wallet/cash,1.3008223361219393,0.0,,,
65.0,license,807,1,4689.878565507335,wallet/cash,1.3014201236212193,0.0,,,
65.0,license,860,1,4689.878565507335,wallet/cash,1.3020183232818576,0.0,,,
65.0,license,237,1,4689.878565507335,wallet/cash,1.3026169354815353,0.0,,,
65.0,license,267,1,4689.878565507335,wallet/cash,1.303215960600484,0.0,,,
65.0,license,736,1,4689.878565507335,wallet/cash,1.303815399019446,0.0,,,
65.0,license,750,1,4689.878565507335,wallet/cash,1.3044152511176332,0.0,,,
65.0,license,670,1,4689.878565507335,wallet/cash,1.3050155172742561,0.0,,,
66.0,license,766,1,4116.640752782401,ledger,0.0,0.0,,,
66.0,license,627,1,4116.640752782401,wallet/cash,1.1287109187214688,0.0,,,
66.0,license,131,1,4116.640752782401,wallet/cash,1.1291635719000692,0.0,,,
66.0,license,121,1,4116.640752782401,wallet/cash,1.1296164974289509,0.0,,,
66.0,license,588,1,4116.640752782401,wallet/cash,1.1300696955255347,0.0,,,
66.0,license,19,1,4116.640752782401,wallet/cash,1.1305231664103046,0.0,,,
66.0,license,298,1,4116.640752782401,ledger,0.0,0.0,,,
66.0,license,841,1,4116.640752782401,ledger,0.0,0.0,,,
66.0,license,377,1,4116.640752782401,wallet/cash,1.1309769102986398,0.0,,,
66.0,license,668,1,4116.640752782401,wallet/cash,1.1314309274130658,0.0,,,
66.0,license,101,1,4116.640752782401,wallet/cash,1.131885217971004,0.0,,,
66.0,license,991,1,4116.640752782401,wallet/cash,1.1323397821954895,0.0,,,
66.0,license,48,1,4116.640752782401,wallet/cash,1.1327946203013919,0.0,,,
66.0,license,391,1,4116.640752782401,wallet/cash,1.1332497325117465,0.0,,,
66.0,license,3,1,4116.640752782401,wallet/cash,1.1337051190490788,0.0,,,
66.0,license,377,1,4116.640752782401,wallet/cash,1.1341607801282576,0.0,,,
66.0,license,668,1,4116.640752782401,wallet/cash,1.134616715975381,0.0,,,
66.0,license,101,1,4116.640752782401,wallet/cash,1.1350729268058288,0.0,,,
66.0,license,991,1,4116.640752782401,wallet/cash,1.1355294128462088,0.0,,,
66.0,license,48,1,4116.640752782401,wallet/cash,1.1359861743159843,0.0,,,
66.0,license,391,1,4116.640752782401,wallet/cash,1.1364432114341072,0.0,,,
66.0,license,3,1,4116.640752782401,wallet/cash,1.1369005244276962,0.0,,,
67.0,license,479,1,3634.607130974123,wallet/cash,0.986305412974959,0.0,,,
67.0,license,304,1,3634.607130974123,wallet/cash,0.986652829101918,0.0,,,
67.0,license,286,1,3634.607130974123,wallet/cash,0.9870004288222742,0.0,,,
67.0,license,236,1,3634.607130974123,wallet/cash,0.9873482122646433,0.0,,,
67.0,license,576,1,3634.607130974123,wallet/cash,0.9876961795576406,0.0,,,
67.0,license,818,1,3634.607130974123,wallet/cash,0.988044330834475,0.0,,,
67.0,license,799,1,3634.607130974123,wallet/cash,0.9883926662206994,0.0,,,
67.0,license,204,1,3634.607130974123,wallet/cash,0.9887411858495229,0.0,,,
67.0,license,106,1,3634.607130974123,wallet/cash,0.9890898898464984,0.0,,,
67.0,license,886,1,3634.607130974123,wallet/cash,0.9894387783489179,0.0,,,
67.0,license,977,1,3634.607130974123,wallet/cash,0.989787851480293,0.0,,,
67.0,license,807,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,73,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,726,1,3634.607130974123,wallet/cash,0.9901371093733222,0.0,,,
67.0,license,319,1,3634.607130974123,wallet/cash,0.9904865521591727,0.0,,,
67.0,license,309,1,3634.607130974123,wallet/cash,0.9908361799669704,0.0,,,
67.0,license,860,1,3634.607130974123,wallet/cash,0.991185992927372,0.0,,,
67.0,license,237,1,3634.607130974123,wallet/cash,0.9915359911730762,0.0,,,
67.0,license,267,1,3634.607130974123,wallet/cash,0.9918861748326984,0.0,,,
67.0,license,736,1,3634.607130974123,wallet/cash,0.9922365440384264,0.0,,,
67.0,license,643,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,750,1,3634.607130974123,wallet/cash,0.9925870989219382,0.0,,,
67.0,license,670,1,3634.607130974123,wallet/cash,0.9929378396123595,0.0,,,
67.0,license,150,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,725,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,752,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,950,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,637,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,128,1,3634.607130974123,wallet/cash,0.9932887662423885,0.0,,,
67.0,license,438,1,3634.607130974123,wallet/cash,0.993639878944724,0.0,,,
67.0,license,254,1,3634.607130974123,wallet/cash,0.9939911778464501,0.0,,,
67.0,license,686,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,815,1,3634.607130974123,wallet/cash,0.9943426630858793,0.0,,,
67.0,license,183,1,3634.607130974123,wallet/cash,0.9946943347911168,0.0,,,
67.0,license,171,1,3634.607130974123,ledger,0.0,0.0,,,
67.0,license,807,1,3634.607130974123,wallet/cash,0.9950461930917988,0.0,,,
67.0,license,128,1,3634.607130974123,wallet/cash,0.995398238125217,0.0,,,
67.0,license,438,1,3634.607130974123,wallet/cash,0.9957504700184556,0.0,,,
67.0,license,254,1,3634.607130974123,wallet/cash,0.996102888906255,0.0,,,
89.0,license,736,1,5368.919306209252,ledger,0.0,0.0,,,
89.0,license,268,1,5368.919306209252,ledger,0.0,0.0,,,
89.0,license,815,1,5368.919306209252,wallet/cash,1.0948190949862666,0.0,,,
89.0,license,183,1,5368.919306209252,wallet/cash,1.0953123480221345,0.0,,,
89.0,license,596,1,5368.919306209252,wallet/cash,1.0958059344750855,0.0,,,
89.0,license,634,1,5368.919306209252,ledger,0.0,0.0,,,
89.0,license,930,1,5368.919306209252,wallet/cash,1.0962998546452218,0.0,,,
89.0,license,740,1,5368.919306209252,wallet/cash,1.0967941088326465,0.0,,,
89.0,license,894,1,5368.919306209252,wallet/cash,1.0972886973364413,0.0,,,
89.0,license,949,1,5368.919306209252,wallet/cash,1.0977836204628333,0.0,,,
89.0,license,1000,1,5368.919306209252,ledger,0.0,0.0,,,
89.0,license,870,1,5368.919306209252,wallet/cash,1.0982788785103939,0.0,,,
89.0,license,596,1,5368.919306209252,wallet/cash,1.0987744717817778,0.0,,,
89.0,license,930,1,5368.919306209252,wallet/cash,1.0992704005806604,0.0,,,
89.0,license,740,1,5368.919306209252,wallet/cash,1.0997666652107168,0.0,,,
89.0,license,894,1,5368.919306209252,wallet/cash,1.1002632659720495,0.0,,,
89.0,license,949,1,5368.919306209252,wallet/cash,1.100760203170886,0.0,,,
90.0,license,621,1,4675.184118438914,ledger,0.0,0.0,,,
90.0,license,160,1,4675.184118438914,ledger,0.0,0.0,,,
90.0,license,870,1,4675.184118438914,wallet/cash,0.9483050794907508,0.0,,,
90.0,license,366,1,4675.184118438914,wallet/cash,0.9486761145596935,0.0,,,
90.0,license,75,1,4675.184118438914,wallet/cash,0.9490473674286294,0.0,,,
90.0,license,366,1,4675.184118438914,wallet/cash,0.9494188382685352,0.0,,,
91.0,license,510,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,696,1,4091.8246859074748,wallet/cash,0.8204142124605291,0.0,,,
91.0,license,69,1,4091.8246859074748,wallet/cash,0.8206935160086861,0.0,,,
91.0,license,967,1,4091.8246859074748,wallet/cash,0.8209729622097091,0.0,,,
91.0,license,418,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,197,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,27,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,146,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,282,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,612,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,809,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,636,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,713,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,601,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,559,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,987,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,813,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,843,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,92,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,28,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,379,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,159,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,675,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,275,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,303,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,567,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,178,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,976,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,666,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,462,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,122,1,4091.8246859074748,wallet/cash,0.821252551163632,0.0,,,
91.0,license,388,1,4091.8246859074748,wallet/cash,0.8215322829658961,0.0,,,
91.0,license,463,1,4091.8246859074748,wallet/cash,0.8218121577144938,0.0,,,
91.0,license,896,1,4091.8246859074748,wallet/cash,0.8220921755053763,0.0,,,
91.0,license,802,1,4091.8246859074748,wallet/cash,0.8223723364375571,0.0,,,
91.0,license,91,1,4091.8246859074748,wallet/cash,0.8226526406100497,0.0,,,
91.0,license,276,1,4091.8246859074748,wallet/cash,0.8229330881167636,0.0,,,
91.0,license,186,1,4091.8246859074748,wallet/cash,0.8232136790582436,0.0,,,
91.0,license,396,1,4091.8246859074748,wallet/cash,0.8234944135304408,0.0,,,
91.0,license,647,1,4091.8246859074748,wallet/cash,0.8237752916354308,0.0,,,
91.0,license,890,1,4091.8246859074748,wallet/cash,0.8240563134645715,0.0,,,
91.0,license,63,1,4091.8246859074748,wallet/cash,0.8243374791214698,0.0,,,
91.0,license,673,1,4091.8246859074748,wallet/cash,0.8246187887020768,0.0,,,
91.0,license,604,1,4091.8246859074748,wallet/cash,0.8249002423033643,0.0,,,
91.0,license,739,1,4091.8246859074748,wallet/cash,0.8251818400263876,0.0,,,
91.0,license,898,1,4091.8246859074748,wallet/cash,0.825463581967608,0.0,,,
91.0,license,841,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,716,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,950,1,4091.8246859074748,ledger,0.0,0.0,,,
91.0,license,75,1,4091.8246859074748,wallet/cash,0.8257454682280806,0.0,,,
