hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth,elapsed_days,timestamp_utc
26.0,license,349,1,4568.608850994913,wallet/cash,1.7117036211510865,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,71,1,4568.608850994913,wallet/cash,1.7124719091641034,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,147,1,4568.608850994913,wallet/cash,1.7132407145523028,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,512,1,4568.608850994913,wallet/cash,1.7140100377862744,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,138,1,4568.608850994913,wallet/cash,1.7147798793262958,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,367,1,4568.608850994913,wallet/cash,1.7155502396420208,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,86,1,4568.608850994913,wallet/cash,1.7163211191956014,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,323,1,4568.608850994913,wallet/cash,1.717092518457628,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,471,1,4568.608850994913,wallet/cash,1.7178644378949406,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,166,1,4568.608850994913,wallet/cash,1.7186368779725048,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,905,1,4568.608850994913,wallet/cash,1.7194098391609098,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,628,1,4568.608850994913,wallet/cash,1.720183321926997,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,312,1,4568.608850994913,wallet/cash,1.720957326745105,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,939,1,4568.608850994913,wallet/cash,1.7217318540764497,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,163,1,4568.608850994913,wallet/cash,1.7225069044028705,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,521,1,4568.608850994913,wallet/cash,1.7232824781827702,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,586,1,4568.608850994913,wallet/cash,1.7240585758979885,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,662,1,4568.608850994913,wallet/cash,1.7248351980144276,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,193,1,4568.608850994913,wallet/cash,1.7256123450092398,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,538,1,4568.608850994913,wallet/cash,1.7263900173492652,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,154,1,4568.608850994913,wallet/cash,1.7271682155163428,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,311,1,4568.608850994913,wallet/cash,1.7279469399754381,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,134,1,4568.608850994913,wallet/cash,1.7287261912083898,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,118,1,4568.608850994913,wallet/cash,1.7295059696876631,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,961,1,4568.608850994913,wallet/cash,1.7302862758904098,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,450,1,4568.608850994913,wallet/cash,1.7310671102900321,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,187,1,4568.608850994913,wallet/cash,1.731848473365557,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,265,1,4568.608850994913,wallet/cash,1.732630365594136,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,867,1,4568.608850994913,wallet/cash,1.7334127874538587,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,317,1,4568.608850994913,wallet/cash,1.734195739421877,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,74,1,4568.608850994913,wallet/cash,1.7349792219800297,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,710,1,4568.608850994913,wallet/cash,1.7357632356035948,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,772,1,4568.608850994913,wallet/cash,1.7365477807772225,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,407,1,4568.608850994913,wallet/cash,1.7373328579761906,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,919,1,4568.608850994913,wallet/cash,1.7381184676879626,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,563,1,4568.608850994913,wallet/cash,1.7389046103896904,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,358,1,4568.608850994913,wallet/cash,1.7396912865641503,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,699,1,4568.608850994913,wallet/cash,1.740478496697869,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,541,1,4568.608850994913,wallet/cash,1.741266241266123,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,845,1,4568.608850994913,wallet/cash,1.742054520762001,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,863,1,4568.608850994913,wallet/cash,1.7428433356654676,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,885,1,4568.608850994913,wallet/cash,1.7436326864621103,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,753,1,4568.608850994913,wallet/cash,1.7444225736347068,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,290,1,4568.608850994913,wallet/cash,1.7452129976754074,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,371,1,4568.608850994913,wallet/cash,1.7460039590641763,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,201,1,4568.608850994913,wallet/cash,1.7467954582931646,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,528,1,4568.608850994913,wallet/cash,1.747587495847961,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,520,1,4568.608850994913,wallet/cash,1.748380072217904,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,965,1,4568.608850994913,wallet/cash,1.7491731878876446,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,499,1,4568.608850994913,wallet/cash,1.7499668433540212,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,904,1,4568.608850994913,wallet/cash,1.7507610391026227,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,334,1,4568.608850994913,wallet/cash,1.751555775622787,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,468,1,4568.608850994913,wallet/cash,1.752351053409478,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,436,1,4568.608850994913,wallet/cash,1.7531468729473465,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,840,1,4568.608850994913,wallet/cash,1.7539432347397927,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,294,1,4568.608850994913,wallet/cash,1.7547401392658435,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,834,1,4568.608850994913,wallet/cash,1.7555375870326484,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,100,1,4568.608850994913,wallet/cash,1.7563355785220465,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,882,1,4568.608850994913,wallet/cash,1.7571341142383752,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,68,1,4568.608850994913,wallet/cash,1.7579331946672234,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,226,1,4568.608850994913,wallet/cash,1.7587328203129284,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,980,1,4568.608850994913,wallet/cash,1.7595329916648288,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,946,1,4568.608850994913,wallet/cash,1.7603337092244498,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,782,1,4568.608850994913,wallet/cash,1.761134973486754,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
26.0,license,301,1,4568.608850994913,wallet/cash,1.76193678494858,1495.985206006269,,,,1.0833333333333333,2026-09-16 12:09:19 UTC
38.0,retire,786,1,,,,,13116.871812813564,0.020367999212379147,5.683541186569073,1.5833333333333333,2026-09-17 00:09:19 UTC
39.0,retire,297,1,,,,,14348.867945256525,0.020906677007732622,6.071329355426433,1.625,2026-09-17 01:09:19 UTC
40.0,retire,501,1,,,,,76273.2344169914,0.027779071108708427,31.17902438806156,1.6666666666666667,2026-09-17 02:09:19 UTC
40.0,retire,733,1,,,,,12773.234416991418,0.02958966757409205,5.182475483180351,1.6666666666666667,2026-09-17 02:09:19 UTC
41.0,retire,444,1,,,,,12297.641669432141,0.031511670458980956,5.210799181820939,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,1000,1,,,,,22547.64166943207,0.03549134336653322,9.49349167466994,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,77,1,,,,,7390.261669432143,0.036924053574885804,3.1010462542046935,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,725,1,,,,,24821.34166943207,0.04219976376071767,10.337137051471563,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,549,1,,,,,12825.32231356929,0.045205793670913805,5.311823432618066,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,160,1,,,,,40782.641669432116,0.05603256651956268,16.643456995716353,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,747,1,,,,,13184.131669432143,0.059945297140792816,5.340210454635371,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,95,1,,,,,24297.641669432072,0.06768446492007824,9.73820881724926,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,920,2,,,,,10514.30236101999,0.07124572337627214,4.188971978974742,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,133,1,,,,,7239.453910246526,0.07377231660172953,2.873292122073935,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,791,1,,,,,13184.591669432142,0.07852996642557881,5.199559275958463,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,814,1,,,,,13186.541669432143,0.08349001145365029,5.164118355941318,1.7083333333333333,2026-09-17 03:09:19 UTC
41.0,retire,497,1,,,,,76297.64166943212,0.11614885983162088,28.66541839194888,1.7083333333333333,2026-09-17 03:09:19 UTC
42.0,license,254,1,5835.473375986419,wallet/cash,1.0222224259106705,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,128,1,5835.473375986419,wallet/cash,1.022524997174264,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,3,1,5835.473375986419,wallet/cash,1.022827702795967,3597.329803934495,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,48,1,5835.473375986419,wallet/cash,1.0231305428563982,3597.329803934495,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,101,1,5835.473375986419,wallet/cash,1.0234335174380513,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,267,1,5835.473375986419,wallet/cash,1.023736626611234,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,237,1,5835.473375986419,wallet/cash,1.0240398704659393,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,309,1,5835.473375986419,wallet/cash,1.0243432490762245,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,319,1,5835.473375986419,wallet/cash,1.0246467625217706,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,63,1,5835.473375986419,wallet/cash,1.0249504108878842,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,186,1,5835.473375986419,wallet/cash,1.0252541942476847,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,276,1,5835.473375986419,wallet/cash,1.0255581126846034,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,91,1,5835.473375986419,wallet/cash,1.0258621662801966,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,122,1,5835.473375986419,wallet/cash,1.0261663551103961,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,82,1,5835.473375986419,wallet/cash,1.026470679259571,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,19,1,5835.473375986419,wallet/cash,1.026775138805528,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,121,1,5835.473375986419,wallet/cash,1.0270797338288855,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,213,1,5835.473375986419,wallet/cash,1.0273844644121375,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,131,1,5835.473375986419,wallet/cash,1.0276893306330912,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,155,1,5835.473375986419,wallet/cash,1.0279943325723653,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,116,1,5835.473375986419,wallet/cash,1.028299470315266,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,178,1,5835.473375986419,wallet/cash,1.0286047439321002,3597.329803934495,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,159,1,5835.473375986419,wallet/cash,1.0289101535137992,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,28,1,5835.473375986419,wallet/cash,1.0292156991381691,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,92,1,5835.473375986419,wallet/cash,1.029521380883017,3597.3298039363576,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,183,1,5835.473375986419,wallet/cash,1.0298271988317744,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,146,1,5835.473375986419,wallet/cash,1.0301331530669344,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,27,1,5835.473375986419,wallet/cash,1.0304392436681795,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,197,1,5835.473375986419,wallet/cash,1.030745470712378,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,106,1,5835.473375986419,wallet/cash,1.0310518342857742,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,204,1,5835.473375986419,wallet/cash,1.0313583344689867,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,69,1,5835.473375986419,wallet/cash,1.0316649713398223,3597.329803934495,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,129,1,5835.473375986419,wallet/cash,1.0319717449845247,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,148,1,5835.473375986419,wallet/cash,1.032278655479963,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,75,1,5835.473375986419,wallet/cash,1.032585702910506,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,170,1,5835.473375986419,wallet/cash,1.0328928873577101,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,124,1,5835.473375986419,wallet/cash,1.0332002088993821,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,84,1,5835.473375986419,wallet/cash,1.0335076676217654,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,18,1,5835.473375986419,wallet/cash,1.0338152636036042,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,40,1,5835.473375986419,wallet/cash,1.0341229969283297,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,73,1,5835.473375986419,wallet/cash,1.0344308676746863,3597.329803934495,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,33,1,5835.473375986419,wallet/cash,1.0347388759279796,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,56,1,5835.473375986419,wallet/cash,1.0350470217707042,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,117,1,5835.473375986419,wallet/cash,1.0353553052797289,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,9,1,5835.473375986419,wallet/cash,1.0356637265422348,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,130,1,5835.473375986419,wallet/cash,1.0359722856397782,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,31,1,5835.473375986419,wallet/cash,1.0362809826492283,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,2,1,5835.473375986419,wallet/cash,1.0365898176587038,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,96,1,5835.473375986419,wallet/cash,1.036898790749761,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,36,1,5835.473375986419,wallet/cash,1.037207902000207,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,125,1,5835.473375986419,wallet/cash,1.0375171514990966,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,39,1,5835.473375986419,wallet/cash,1.0378265393233002,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,6,1,5835.473375986419,wallet/cash,1.0381360655581233,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,81,1,5835.473375986419,wallet/cash,1.0384457302851229,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,102,1,5835.473375986419,wallet/cash,1.0387555335877294,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,97,1,5835.473375986419,wallet/cash,1.0390654755475002,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,25,1,5835.473375986419,wallet/cash,1.0393755562441158,3597.3298039363576,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,41,1,5835.473375986419,wallet/cash,1.039685775773195,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,13,1,5835.473375986419,wallet/cash,1.0399961341994202,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,80,1,5835.473375986419,wallet/cash,1.0403066316202838,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,55,1,5835.473375986419,wallet/cash,1.0406172681117178,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,83,1,5835.473375986419,wallet/cash,1.0409280437599662,3597.3298039307697,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,35,1,5835.473375986419,wallet/cash,1.0412389586437725,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,11,1,5835.473375986419,wallet/cash,1.0415500128493809,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,14,1,5835.473375986419,wallet/cash,1.0418612064620971,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,license,66,1,5835.473375986419,wallet/cash,1.0421725395616026,3597.3298039326323,,,,1.75,2026-09-17 04:09:19 UTC
42.0,retire,133,1,,,,,7264.1504950616545,0.11961030860022924,2.7607570523203777,1.75,2026-09-17 04:09:19 UTC
42.0,retire,920,1,,,,,5281.847765325123,0.1221656023090731,2.0000971803686842,1.75,2026-09-17 04:09:19 UTC
42.0,retire,654,2,,,,,3441.754674509475,0.12384809557025073,1.3001485381424844,1.75,2026-09-17 04:09:19 UTC
42.0,retire,57,1,,,,,869.1232738041236,0.12427513741023491,0.32807614970574833,1.75,2026-09-17 04:09:19 UTC
42.0,retire,549,1,,,,,12850.018898384418,0.13069121530821085,4.8112975542229925,1.75,2026-09-17 04:09:19 UTC
42.0,retire,885,1,,,,,1856.032310309213,0.131633772452677,0.6935971889468419,1.75,2026-09-17 04:09:19 UTC
42.0,retire,85,1,,,,,4921.128254247272,0.13415223464531548,1.8329779758998757,1.75,2026-09-17 04:09:19 UTC
43.0,license,826,1,5092.959376601848,wallet/cash,0.6821690567814566,3597.329803934495,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,474,1,5092.959376601848,wallet/cash,0.6823038858790672,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,271,1,5092.959376601848,wallet/cash,0.682438754950573,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,526,1,5092.959376601848,wallet/cash,0.6825736640175349,3597.3298039307697,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,350,1,5092.959376601848,wallet/cash,0.682708613089327,3597.329803934495,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,953,1,5092.959376601848,wallet/cash,0.6828436021875104,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,625,1,5092.959376601848,wallet/cash,0.6829786313252092,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,833,1,5092.959376601848,wallet/cash,0.6831137005183593,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,235,1,5092.959376601848,wallet/cash,0.6832488097866473,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,776,1,5092.959376601848,wallet/cash,0.6833839591394469,3597.329803934495,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
43.0,license,790,1,5092.959376601848,wallet/cash,0.6835191485964446,3597.3298039326323,,,,1.7916666666666667,2026-09-17 05:09:19 UTC
