hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth
25.0,license,260,1,5191.993979289569,wallet/cash,1.9857419415549562,1495.985206006269,,,
25.0,license,570,1,5191.993979289569,wallet/cash,1.9867948818192134,1495.985206006269,,,
25.0,license,47,1,5191.993979289569,wallet/cash,1.9878486597869616,1495.985206006269,,,
25.0,license,519,1,5191.993979289569,wallet/cash,1.9889032763496968,1495.985206006269,,,
25.0,license,838,1,5191.993979289569,wallet/cash,1.989958732395165,1495.985206006269,,,
25.0,license,452,1,5191.993979289569,wallet/cash,1.9910150288158004,1495.985206006269,,,
25.0,license,313,1,5191.993979289569,wallet/cash,1.992072166504036,1495.985206006269,,,
25.0,license,167,1,5191.993979289569,wallet/cash,1.9931301463532427,1495.985206006269,,,
25.0,license,353,1,5191.993979289569,wallet/cash,1.9941889692567913,1495.985206006269,,,
25.0,license,695,1,5191.993979289569,wallet/cash,1.9952486361155526,1495.985206006269,,,
25.0,license,978,1,5191.993979289569,wallet/cash,1.9963091478200847,1495.985206006269,,,
25.0,license,993,1,5191.993979289569,wallet/cash,1.997370505273133,1495.985206006269,,,
25.0,license,846,1,5191.993979289569,wallet/cash,1.9984327093736933,1495.985206006269,,,
25.0,license,302,1,5191.993979289569,wallet/cash,1.9994957610207604,1495.985206006269,,,
25.0,license,253,1,5191.993979289569,wallet/cash,2.00055966111708,1495.985206006269,,,
25.0,license,284,1,5191.993979289569,wallet/cash,2.0016244105663348,1495.985206006269,,,
26.0,license,867,1,4568.608850994913,wallet/cash,1.6974773890309423,1495.985206006269,,,
26.0,license,137,1,4568.608850994913,wallet/cash,1.69823611786936,1495.985206006269,,,
26.0,license,262,1,4568.608850994913,wallet/cash,1.6989953555157857,1495.985206006269,,,
26.0,license,630,1,4568.608850994913,wallet/cash,1.6997551024333106,1495.985206006269,,,
26.0,license,866,1,4568.608850994913,wallet/cash,1.7005153590719009,1495.985206006269,,,
26.0,license,743,1,4568.608850994913,wallet/cash,1.70127612588996,1495.985206006269,,,
26.0,license,871,1,4568.608850994913,wallet/cash,1.702037403344016,1495.985206006269,,,
26.0,license,257,1,4568.608850994913,wallet/cash,1.7027991918887226,1495.985206006269,,,
26.0,license,656,1,4568.608850994913,wallet/cash,1.7035614919862334,1495.985206006269,,,
26.0,license,798,1,4568.608850994913,wallet/cash,1.704324304089327,1495.985206006269,,,
26.0,license,784,1,4568.608850994913,wallet/cash,1.7050876286620307,1495.985206006269,,,
26.0,license,857,1,4568.608850994913,wallet/cash,1.705851466159936,1495.985206006269,,,
26.0,license,598,1,4568.608850994913,wallet/cash,1.7066158170423835,1495.985206006269,,,
26.0,license,674,1,4568.608850994913,wallet/cash,1.707380681770589,1495.985206006269,,,
26.0,license,937,1,4568.608850994913,wallet/cash,1.7081460608076429,1495.985206006269,,,
26.0,license,94,1,4568.608850994913,wallet/cash,1.7089119546100735,1495.985206006269,,,
26.0,license,416,1,4568.608850994913,wallet/cash,1.709678363643784,1495.985206006269,,,
26.0,license,184,1,4568.608850994913,wallet/cash,1.7104452883681147,1495.985206006269,,,
26.0,license,349,1,4568.608850994913,wallet/cash,1.711212729248031,1495.985206006269,,,
26.0,license,71,1,4568.608850994913,wallet/cash,1.7119806867466236,1495.985206006269,,,
26.0,license,147,1,4568.608850994913,wallet/cash,1.712749161323233,1495.985206006269,,,
26.0,license,512,1,4568.608850994913,wallet/cash,1.7135181534475121,1495.985206006269,,,
26.0,license,138,1,4568.608850994913,wallet/cash,1.7142876635834885,1495.985206006269,,,
26.0,license,367,1,4568.608850994913,wallet/cash,1.7150576921951903,1495.985206006269,,,
26.0,license,86,1,4568.608850994913,wallet/cash,1.7158282397485198,1495.985206006269,,,
26.0,license,323,1,4568.608850994913,wallet/cash,1.716599306711255,1495.985206006269,,,
26.0,license,471,1,4568.608850994913,wallet/cash,1.717370893547424,1495.985206006269,,,
26.0,license,166,1,4568.608850994913,wallet/cash,1.718143000729491,1495.985206006269,,,
26.0,license,905,1,4568.608850994913,wallet/cash,1.7189156287177347,1495.985206006269,,,
26.0,license,628,1,4568.608850994913,wallet/cash,1.7196887779902446,1495.985206006269,,,
26.0,license,312,1,4568.608850994913,wallet/cash,1.7204624490072982,1495.985206006269,,,
26.0,license,939,1,4568.608850994913,wallet/cash,1.7212366422451104,1495.985206006269,,,
26.0,license,163,1,4568.608850994913,wallet/cash,1.722011358168647,1495.985206006269,,,
26.0,license,521,1,4568.608850994913,wallet/cash,1.722786597253184,1495.985206006269,,,
26.0,license,586,1,4568.608850994913,wallet/cash,1.723562359964625,1495.985206006269,,,
26.0,license,662,1,4568.608850994913,wallet/cash,1.7243386467782469,1495.985206006269,,,
26.0,license,193,1,4568.608850994913,wallet/cash,1.725115458168389,1495.985206006269,,,
26.0,license,538,1,4568.608850994913,wallet/cash,1.725892794601892,1495.985206006269,,,
26.0,license,154,1,4568.608850994913,wallet/cash,1.7266706565559078,1495.985206006269,,,
26.0,license,311,1,4568.608850994913,wallet/cash,1.727449044503838,1495.985206006269,,,
26.0,license,134,1,4568.608850994913,wallet/cash,1.7282279589209604,1495.985206006269,,,
26.0,license,118,1,4568.608850994913,wallet/cash,1.7290074002759896,1495.985206006269,,,
26.0,license,961,1,4568.608850994913,wallet/cash,1.7297873690535772,1495.985206006269,,,
26.0,license,450,1,4568.608850994913,wallet/cash,1.7305678657252503,1495.985206006269,,,
26.0,license,187,1,4568.608850994913,wallet/cash,1.7313488907662864,1495.985206006269,,,
26.0,license,265,1,4568.608850994913,wallet/cash,1.7321304446547743,1495.985206006269,,,
26.0,license,317,1,4568.608850994913,wallet/cash,1.732912527866929,1495.985206006269,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,841,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
42.0,license,675,1,5835.069532330027,wallet/cash,1.8737603333583592,1552.1887375974907,,,
42.0,license,159,1,5835.069532330027,wallet/cash,1.8747992694103097,1552.188737595628,,,
42.0,license,379,1,5835.069532330027,wallet/cash,1.8758390697822045,1552.188737595628,,,
42.0,license,28,1,5835.069532330027,wallet/cash,1.8768797354349092,1552.1887375974907,,,
42.0,license,92,1,5835.069532330027,wallet/cash,1.87792126732929,1552.188737595628,,,
42.0,license,843,1,5835.069532330027,wallet/cash,1.8789636664234006,1552.1887375974907,,,
42.0,license,813,1,5835.069532330027,wallet/cash,1.880006933686544,1552.1887375974907,,,
42.0,license,987,1,5835.069532330027,wallet/cash,1.8810510700767726,1552.1887375974907,,,
42.0,license,559,1,5835.069532330027,wallet/cash,1.882096076564328,1552.188737595628,,,
42.0,license,601,1,5835.069532330027,wallet/cash,1.8831419541138248,1552.1887375974907,,,
42.0,license,713,1,5835.069532330027,wallet/cash,1.8841887036917537,1552.1887375993533,,,
42.0,license,636,1,5835.069532330027,wallet/cash,1.8852363262730423,1552.1887375993533,,,
42.0,license,809,1,5835.069532330027,wallet/cash,1.8862848228251183,1552.1887375993533,,,
42.0,license,612,1,5835.069532330027,wallet/cash,1.8873341943219715,1552.188737595628,,,
42.0,license,282,1,5835.069532330027,wallet/cash,1.8883844417357172,1552.1887375993533,,,
42.0,license,146,1,5835.069532330027,wallet/cash,1.88943556604222,1552.1887375974907,,,
42.0,license,27,1,5835.069532330027,wallet/cash,1.8904875682182818,1552.1887375993533,,,
42.0,license,197,1,5835.069532330027,wallet/cash,1.8915404492435175,1552.188737595628,,,
42.0,license,418,1,5835.069532330027,wallet/cash,1.8925942100909794,1552.1887375974907,,,
42.0,license,977,1,5835.069532330027,wallet/cash,1.8936488517487189,1552.1887375974907,,,
42.0,license,886,1,5835.069532330027,wallet/cash,1.8947043751944754,1552.1887375974907,,,
42.0,license,106,1,5835.069532330027,wallet/cash,1.8957607814116135,1552.1887375974907,,,
42.0,license,204,1,5835.069532330027,wallet/cash,1.8968180713872467,1552.188737595628,,,
42.0,license,799,1,5835.069532330027,wallet/cash,1.8978762461047394,1552.188737595628,,,
42.0,license,818,1,5835.069532330027,wallet/cash,1.8989353065512056,1552.188737595628,,,
42.0,license,576,1,5835.069532330027,wallet/cash,1.8999952537184461,1552.188737595628,,,
42.0,license,236,1,5835.069532330027,wallet/cash,1.9010560885945125,1552.1887375974907,,,
42.0,license,286,1,5835.069532330027,wallet/cash,1.9021178121702682,1552.1887375974907,,,
42.0,license,304,1,5835.069532330027,wallet/cash,1.9031804254440767,1552.188737595628,,,
42.0,license,479,1,5835.069532330027,wallet/cash,1.9042439294002391,1552.1887375974907,,,
42.0,license,746,1,5835.069532330027,wallet/cash,1.905308325041806,1552.1887375993533,,,
42.0,license,967,1,5835.069532330027,wallet/cash,1.9063736133680775,1552.188737595628,,,
42.0,license,69,1,5835.069532330027,wallet/cash,1.9074397953699178,1552.1887375974907,,,
42.0,license,696,1,5835.069532330027,wallet/cash,1.908506872053189,1552.188737595628,,,
42.0,license,129,1,5835.069532330027,wallet/cash,1.9095748444153169,1552.1887375974907,,,
42.0,license,683,1,5835.069532330027,wallet/cash,1.9106437134612266,1552.188737595628,,,
42.0,license,148,1,5835.069532330027,wallet/cash,1.911713480195843,1552.188737595628,,,
42.0,license,414,1,5835.069532330027,wallet/cash,1.9127841456194046,1552.1887375993533,,,
42.0,license,766,1,5835.069532330027,wallet/cash,1.9138557107471474,1552.188737595628,,,
42.0,license,510,1,5835.069532330027,wallet/cash,1.9149281765830595,1552.1887375937654,,,
42.0,license,275,1,5835.069532330027,wallet/cash,1.9160015441358158,1552.188737595628,,,
42.0,license,303,1,5835.069532330027,wallet/cash,1.917075814414091,1552.188737595628,,,
42.0,license,567,1,5835.069532330027,wallet/cash,1.9181509884387462,1552.1887375974907,,,
42.0,license,178,1,5835.069532330027,wallet/cash,1.9192270672175193,1552.1887375974907,,,
42.0,license,976,1,5835.069532330027,wallet/cash,1.9203040517675218,1552.1887375974907,,,
42.0,license,666,1,5835.069532330027,wallet/cash,1.9213819431030528,1552.1887375993533,,,
42.0,license,462,1,5835.069532330027,wallet/cash,1.9224607422487239,1552.1887375974907,,,
42.0,license,927,1,5835.069532330027,wallet/cash,1.923540450218834,1552.1887375974907,,,
42.0,license,116,1,5835.069532330027,wallet/cash,1.9246210680342448,1552.1887375993533,,,
42.0,license,399,1,5835.069532330027,wallet/cash,1.9257025967214425,1552.188737595628,,,
42.0,license,900,1,5835.069532330027,wallet/cash,1.9267850373003503,1552.1887375993533,,,
42.0,license,691,1,5835.069532330027,wallet/cash,1.9278683908012049,1552.1887375974907,,,
42.0,license,627,1,5835.069532330027,wallet/cash,1.9289526582458043,1552.188737595628,,,
42.0,license,155,1,5835.069532330027,wallet/cash,1.9300378406643846,1552.188737595628,,,
42.0,license,131,1,5835.069532330027,wallet/cash,1.9311239390871815,1552.1887375974907,,,
42.0,license,213,1,5835.069532330027,wallet/cash,1.9322109545453678,1552.1887375974907,,,
42.0,license,121,1,5835.069532330027,wallet/cash,1.933298888071992,1552.188737595628,,,
42.0,license,588,1,5835.069532330027,wallet/cash,1.9343877407001016,1552.1887375974907,,,
42.0,license,19,1,5835.069532330027,wallet/cash,1.9354775134646198,1552.1887375974907,,,
42.0,license,82,1,5835.069532330027,wallet/cash,1.9365682074060941,1552.1887375974907,,,
42.0,license,547,1,5835.069532330027,wallet/cash,1.937659823559447,1552.188737595628,,,
42.0,license,449,1,5835.069532330027,wallet/cash,1.9387523629652264,1552.1887375974907,,,
42.0,license,646,1,5835.069532330027,wallet/cash,1.9398458266677288,1552.188737595628,,,
42.0,license,343,1,5835.069532330027,wallet/cash,1.9409402157065645,1552.188737595628,,,
42.0,license,122,1,5835.069532330027,wallet/cash,1.9420355311269684,1552.188737595628,,,
42.0,license,388,1,5835.069532330027,wallet/cash,1.9431317739741747,1552.1887375974907,,,
42.0,license,463,1,5835.069532330027,wallet/cash,1.944228945297168,1552.1887375974907,,,
42.0,license,896,1,5835.069532330027,wallet/cash,1.9453270461458696,1552.188737595628,,,
42.0,license,802,1,5835.069532330027,wallet/cash,1.9464260775655144,1552.188737595628,,,
42.0,license,91,1,5835.069532330027,wallet/cash,1.9475260406135235,1552.188737595628,,,
42.0,license,276,1,5835.069532330027,wallet/cash,1.948626936337944,1552.1887375993533,,,
42.0,license,186,1,5835.069532330027,wallet/cash,1.9497287658008837,1552.1887375974907,,,
42.0,license,396,1,5835.069532330027,wallet/cash,1.9508315300503902,1552.188737595628,,,
42.0,license,647,1,5835.069532330027,wallet/cash,1.9519352301495085,1552.188737595628,,,
42.0,license,890,1,5835.069532330027,wallet/cash,1.953039867152848,1552.1887375974907,,,
42.0,license,63,1,5835.069532330027,wallet/cash,1.9541454421262665,1552.188737595628,,,
42.0,license,673,1,5835.069532330027,wallet/cash,1.9552519561299975,1552.1887375974907,,,
42.0,license,604,1,5835.069532330027,wallet/cash,1.9563594102261497,1552.1887375993533,,,
42.0,license,739,1,5835.069532330027,wallet/cash,1.9574678054824552,1552.1887375974907,,,
42.0,license,898,1,5835.069532330027,wallet/cash,1.9585771429647727,1552.188737595628,,,
42.0,license,726,1,5835.069532330027,wallet/cash,1.95968742373896,1552.1887375974907,,,
42.0,license,319,1,5835.069532330027,wallet/cash,1.9607986488774376,1552.1887375993533,,,
42.0,license,309,1,5835.069532330027,wallet/cash,1.961910819452625,1552.1887375993533,,,
42.0,license,807,1,5835.069532330027,wallet/cash,1.9630239365360047,1552.1887375974907,,,
42.0,license,860,1,5835.069532330027,wallet/cash,1.9641380012009348,1552.1887375974907,,,
42.0,license,237,1,5835.069532330027,wallet/cash,1.9652530145235847,1552.1887375974907,,,
42.0,license,267,1,5835.069532330027,wallet/cash,1.9663689775829363,1552.188737595628,,,
42.0,license,750,1,5835.069532330027,wallet/cash,1.967485891453285,1552.1887375974907,,,
42.0,license,736,1,5835.069532330027,wallet/cash,1.9686037572229869,1552.188737595628,,,
42.0,license,670,1,5835.069532330027,wallet/cash,1.9697225759653993,1552.1887375993533,,,
63.0,license,456,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,456,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
64.0,license,456,1,9850.816315717471,ledger,0.0,0.0,,,
66.0,license,736,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,643,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,950,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,878,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,132,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,754,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,804,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,755,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,690,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,700,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,821,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,678,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,835,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,735,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,895,1,7281.245303701881,ledger,0.0,0.0,,,
68.0,license,858,1,5464.284216365279,wallet/cash,0.04223633037735463,5369.695888647984,,,
68.0,license,964,1,5464.284216365279,wallet/cash,0.04223684977095648,5369.695888647984,,,
68.0,license,84,1,5464.284216365279,wallet/cash,0.0422373691711571,5369.695888647984,,,
68.0,license,916,1,5464.284216365279,wallet/cash,0.04223788858361257,5369.695888646122,,,
68.0,license,803,1,5464.284216365279,wallet/cash,0.042238408005494846,5369.695888647984,,,
68.0,license,956,1,5464.284216365279,wallet/cash,0.04223892743397589,5369.695888647984,,,
68.0,license,124,1,5464.284216365279,wallet/cash,0.04223944687565447,5369.695888647984,,,
68.0,license,170,1,5464.284216365279,wallet/cash,0.04223996632581718,5369.695888647984,,,
68.0,license,729,1,5464.284216365279,wallet/cash,0.042240485783521325,5369.695888647984,,,
68.0,license,225,1,5464.284216365279,wallet/cash,0.04224100525348033,5369.695888647984,,,
68.0,license,995,1,5464.284216365279,wallet/cash,0.042241524730980785,5369.695888647984,,,
68.0,license,530,1,5464.284216365279,wallet/cash,0.04224204421979341,5369.695888647984,,,
68.0,license,75,1,5464.284216365279,wallet/cash,0.04224256371709016,5369.695888649847,,,
68.0,license,366,1,5464.284216365279,wallet/cash,0.042243083222871035,5369.695888647984,,,
68.0,license,870,1,5464.284216365279,wallet/cash,0.042243602740906765,5369.695888647984,,,
68.0,license,949,1,5464.284216365279,wallet/cash,0.042244122267426625,5369.695888647984,,,
68.0,license,894,1,5464.284216365279,wallet/cash,0.042244641804315974,5369.695888646122,,,
68.0,license,740,1,5464.284216365279,wallet/cash,0.04224516134874677,5369.695888647984,,,
68.0,license,930,1,5464.284216365279,wallet/cash,0.04224568090448973,5369.695888646122,,,
68.0,license,596,1,5464.284216365279,wallet/cash,0.04224620046871683,5369.695888647984,,,
68.0,license,183,1,5464.284216365279,wallet/cash,0.04224672004331341,5369.695888647984,,,
68.0,license,815,1,5464.284216365279,wallet/cash,0.0422472396273368,5369.695888647984,,,
68.0,license,254,1,5464.284216365279,wallet/cash,0.04224775921984432,5369.695888647984,,,
68.0,license,438,1,5464.284216365279,wallet/cash,0.042248278824606696,5369.695888647984,,,
68.0,license,128,1,5464.284216365279,wallet/cash,0.04224879843596783,5369.695888647984,,,
68.0,license,3,1,5464.284216365279,wallet/cash,0.042249318058641135,5369.695888646122,,,
68.0,license,391,1,5464.284216365279,wallet/cash,0.042249837690741254,5369.695888647984,,,
68.0,license,48,1,5464.284216365279,wallet/cash,0.042250357331325504,5369.695888647984,,,
68.0,license,991,1,5464.284216365279,wallet/cash,0.0422508769841646,5369.695888647984,,,
68.0,license,101,1,5464.284216365279,wallet/cash,0.042251396642659776,5369.695888647984,,,
68.0,license,668,1,5464.284216365279,wallet/cash,0.04225191631340981,5369.695888647984,,,
68.0,license,377,1,5464.284216365279,wallet/cash,0.04225243599264398,5369.695888647984,,,
68.0,license,771,1,5464.284216365279,wallet/cash,0.04225295568224763,5369.695888647984,,,
68.0,license,18,1,5464.284216365279,wallet/cash,0.042253475381278084,5369.695888647984,,,
68.0,license,249,1,5464.284216365279,wallet/cash,0.042253995089735354,5369.695888647984,,,
68.0,license,324,1,5464.284216365279,wallet/cash,0.04225451480761944,5369.695888647984,,,
68.0,license,227,1,5464.284216365279,wallet/cash,0.042255034535873,5369.695888647984,,,
68.0,license,692,1,5464.284216365279,wallet/cash,0.04225555427261069,5369.695888647984,,,
68.0,license,720,1,5464.284216365279,wallet/cash,0.042256074021603245,5369.695888646122,,,
68.0,license,270,1,5464.284216365279,wallet/cash,0.04225659377625188,5369.695888647984,,,
68.0,license,990,1,5464.284216365279,wallet/cash,0.04225711354315536,5369.695888647984,,,
68.0,license,910,1,5464.284216365279,wallet/cash,0.04225763331854297,5369.695888647984,,,
68.0,license,790,1,5464.284216365279,wallet/cash,0.042258153102414715,5369.695888649847,,,
68.0,license,776,1,5464.284216365279,wallet/cash,0.04225867289854131,5369.695888647984,,,
68.0,license,235,1,5464.284216365279,wallet/cash,0.042259192703152024,5369.695888647984,,,
68.0,license,833,1,5464.284216365279,wallet/cash,0.04225971251907491,5369.695888646122,,,
68.0,license,625,1,5464.284216365279,wallet/cash,0.04226023233971122,5369.695888646122,,,
68.0,license,953,1,5464.284216365279,wallet/cash,0.04226075217354504,5369.695888647984,,,
68.0,license,40,1,5464.284216365279,wallet/cash,0.042261272015862994,5369.695888649847,,,
68.0,license,350,1,5464.284216365279,wallet/cash,0.04226179186855044,5369.695888647984,,,
68.0,license,526,1,5464.284216365279,wallet/cash,0.04226231172972201,5369.695888649847,,,
68.0,license,298,1,5464.284216365279,wallet/cash,0.04226283160220575,5369.695888647984,,,
68.0,license,271,1,5464.284216365279,wallet/cash,0.04226335148411631,5369.695888647984,,,
68.0,license,73,1,5464.284216365279,wallet/cash,0.042263871372625626,5369.695888647984,,,
68.0,license,621,1,5464.284216365279,wallet/cash,0.04226439127527515,5369.695888647984,,,
68.0,license,474,1,5464.284216365279,wallet/cash,0.04226491118546613,5369.695888647984,,,
68.0,license,33,1,5464.284216365279,wallet/cash,0.0422654311013132,5369.695888649847,,,
68.0,license,56,1,5464.284216365279,wallet/cash,0.04226595103224316,5369.695888647984,,,
68.0,license,826,1,5464.284216365279,wallet/cash,0.042266470972599925,5369.695888646122,,,
68.0,license,117,1,5464.284216365279,wallet/cash,0.04226699092049814,5369.695888647984,,,
68.0,license,403,1,5464.284216365279,wallet/cash,0.04226751087782316,5369.695888647984,,,
68.0,license,467,1,5464.284216365279,wallet/cash,0.04226803084551768,5369.695888647984,,,
68.0,license,164,1,5464.284216365279,wallet/cash,0.042268550822639,5369.695888646122,,,
68.0,license,362,1,5464.284216365279,wallet/cash,0.04226907080918713,5369.695888647984,,,
68.0,license,370,1,5464.284216365279,wallet/cash,0.042269590806104755,5369.695888647984,,,
68.0,license,9,1,5464.284216365279,wallet/cash,0.042270110811506494,5369.695888647984,,,
68.0,license,868,1,5464.284216365279,wallet/cash,0.042270630825392376,5369.695888647984,,,
68.0,license,828,1,5464.284216365279,wallet/cash,0.04227115085153311,5369.695888647984,,,
68.0,license,887,1,5464.284216365279,wallet/cash,0.24450292063919313,4917.193426121201,,,
68.0,license,929,1,5464.284216365279,wallet/cash,0.24452031956081233,4917.193426121201,,,
68.0,license,574,1,5464.284216365279,wallet/cash,0.04227768725657512,5369.695888647984,,,
68.0,license,281,1,5464.284216365279,wallet/cash,0.04227820740997777,5369.695888647984,,,
68.0,license,266,1,5464.284216365279,wallet/cash,0.04227872757752064,5369.695888644259,,,
68.0,license,390,1,5464.284216365279,wallet/cash,0.042279247748834216,5369.695888649847,,,
68.0,license,437,1,5464.284216365279,wallet/cash,0.04227976793428802,5369.695888647984,,,
68.0,license,909,1,5464.284216365279,wallet/cash,0.2445527642302872,4917.193426121201,,,
78.0,retire,85,1,,,,,5705.735274981635,0.020183308640442113,2.0186596321489456
79.0,retire,885,1,,,,,4127.80961720291,0.020278315758399914,1.3381022898220905
87.0,license,497,1,10779.193453865128,ledger,0.0,0.0,,,
88.0,license,497,1,9223.630387827376,ledger,0.0,0.0,,,
89.0,license,621,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,268,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,501,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,501,1,7915.562981895153,ledger,0.0,0.0,,,
90.0,license,841,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,716,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,160,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,829,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,51,1,6815.613789336521,ledger,0.0,0.0,,,
91.0,license,807,1,5890.67045635275,ledger,0.0,0.0,,,
91.0,license,485,1,5890.67045635275,wallet/cash,2.299667054178589,0.0,,,
91.0,license,298,1,5890.67045635275,ledger,0.0,0.0,,,
91.0,license,461,1,5890.67045635275,wallet/cash,2.3013125121419624,0.0,,,
91.0,license,861,1,5890.67045635275,wallet/cash,2.3029597367751444,0.0,,,
91.0,license,199,1,5890.67045635275,wallet/cash,2.3046087306064065,0.0,,,
91.0,license,35,1,5890.67045635275,wallet/cash,2.306259496172502,0.0,,,
91.0,license,994,1,5890.67045635275,wallet/cash,2.3079120360111283,0.0,,,
91.0,license,405,1,5890.67045635275,wallet/cash,2.309566352666581,0.0,,,
91.0,license,493,1,5890.67045635275,wallet/cash,2.311222448685041,0.0,,,
91.0,license,881,1,5890.67045635275,wallet/cash,2.312880326622117,0.0,,,
91.0,license,445,1,5890.67045635275,wallet/cash,2.314539989036245,0.0,,,
91.0,license,634,1,5890.67045635275,ledger,0.0,0.0,,,
91.0,license,686,1,5890.67045635275,wallet/cash,2.316201438483974,0.0,,,
91.0,license,498,1,5890.67045635275,wallet/cash,2.3178646775359972,0.0,,,
91.0,license,880,1,5890.67045635275,wallet/cash,2.3195297087611184,4.547473508864641e-13,,,
91.0,license,246,1,5890.67045635275,wallet/cash,2.32119653473757,0.0,,,
91.0,license,758,1,5890.67045635275,wallet/cash,2.32286515804547,0.0,,,
91.0,license,221,1,5890.67045635275,wallet/cash,2.3245355812649366,0.0,,,
