charter_id,owner,branches,pending_tokens,daily_tokens_now,net_exit_ETH_now,future_exit_pressure,one_day_break_even_price_ratio,one_day_max_price_fall,future_resolution_fee,elapsed_days,timestamp_utc
610,0x050d7e468f589c26e6de046dc1f0753c2d9a2747,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
610,0x050d7e468f589c26e6de046dc1f0753c2d9a2747,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
611,0x146bfe22feb98f125a66937615852e540ec2d730,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
611,0x146bfe22feb98f125a66937615852e540ec2d730,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
612,0xac980b82b58c2a908f06649f1ef5a46dbf89da41,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
612,0xac980b82b58c2a908f06649f1ef5a46dbf89da41,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
613,0xaf469c4a0914938e6149cf621c54fb4b1ec0c202,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
613,0xaf469c4a0914938e6149cf621c54fb4b1ec0c202,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
614,0x015f316f30450c87c92492df4405bd1c238007d8,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
614,0x015f316f30450c87c92492df4405bd1c238007d8,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
615,0xa3e3376b2395d6e598dba44e3609310b0b6f90bc,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
615,0xa3e3376b2395d6e598dba44e3609310b0b6f90bc,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
616,0xe554c17bff2c274502f1cf92173d84195ec99aac,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
616,0xe554c17bff2c274502f1cf92173d84195ec99aac,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
617,0xe595ed0eee63fe6ceb3e6b6770b9d826223a3737,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
617,0xe595ed0eee63fe6ceb3e6b6770b9d826223a3737,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
618,0xc42dee9a2ca5f0d355657dc2e7da65d328aeef6b,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
618,0xc42dee9a2ca5f0d355657dc2e7da65d328aeef6b,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
619,0x62af492653ee258adef3054d5d89c89bef5f5753,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
619,0x62af492653ee258adef3054d5d89c89bef5f5753,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
620,0x28ab9b5f50bbff7a5fd84ef61d31f62655c3ee96,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
620,0x28ab9b5f50bbff7a5fd84ef61d31f62655c3ee96,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
621,0x9c58d138adf9cb3d048d96b102c6ab4fb1b98594,3,13773.020905465446,1910.8280254777071,1.4356555863618496,quiet,0.8828690108842769,0.11713098911572306,0.02044418977485165,1,2026-09-17T00:44:57+00:00
621,0x9c58d138adf9cb3d048d96b102c6ab4fb1b98594,3,13773.020905465446,1910.8280254777071,1.4356555863618496,1m_gross_bank_exits,2.161668245589933,-1.161668245589933,0.6,1,2026-09-17T00:44:57+00:00
622,0x11e8c97b1cfaa0b633803a503cdd034a6a970693,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
622,0x11e8c97b1cfaa0b633803a503cdd034a6a970693,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
623,0xa1ba5d056ace124a787b0aa7146c8fd0258ccc37,2,1262.1401577817,1273.8853503184714,0.13165063221921172,quiet,0.5086675668911549,0.4913324331088451,0.020122844899218426,1,2026-09-17T00:44:57+00:00
623,0xa1ba5d056ace124a787b0aa7146c8fd0258ccc37,2,1262.1401577817,1273.8853503184714,0.13165063221921172,1m_gross_bank_exits,1.2460532070007075,-0.24605320700070754,0.6,1,2026-09-17T00:44:57+00:00
624,0x0f29604869cdb8c9d3d1c0eb371440e736b5afe5,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
