charter_id,cost_tokens,prior_bank_balance,new_issuance,prefunded_wallet_tokens,new_canonical_tokens,new_other_custody_tokens,tx
189,23706.385376873743,629.3751218734865,8.916891485882083,23068.093363514374,0.0,0.0,0xc1f2abaa6a8002dac7752e8efb04812a483bcd088c752d1776386a6bc8f9f74d
621,23704.2258941356,6.096651868708663,0.4069594676250036,23697.72228279927,0.0,0.0,0x4ce381e37dae438b18c3321c40f0d674430381c91dd981d1b10bc5ca5d30ae68
380,23704.2258941356,208.76582153927544,3.0015022318710414,20707.34745674316,2785.1111136212976,0.0,0x2da57ef17086f831682e1779fff40b3060290ecaf42012c91e9f8f3bce1d18ee
380,23694.51079409389,208.67869530939532,3.177860042713186,20698.70546208416,2783.9487766576226,0.0,0xb7e4b16aa157391966a0213447f6fe82db582996fec4c1b9f358dfb3089d22d0
888,23694.51079409389,0.0005792675775855611,0.6383719584125501,23693.871842867902,0.0,0.0,0x408169ebc726dd3dbae75d8ce5955cb29883229651cf0f7b1fa450e86d9174ee
491,23691.27336257775,1264.4692381274817,18.02624266428132,22408.777881785987,0.0,0.0,0xc23511efcd8a5cceb6af326bd6c38232f0b9395682f57e410be0218d57a40f76
621,23690.194322624524,0.003712196175750845,0.45225907579578684,23689.738351352553,0.0,0.0,0x8bffe05315604eedfab1aaa615e0e9ce193d656aad0beabe05c024950acccfba
952,23678.328310535133,629.9920711564494,9.108384425535558,14890.713094170971,0.0,8148.514760782176,0xa1fbfdf728450619e2bf126b7d862a0548194a0895e40419bc7393fa13f918c5
308,23677.249893679847,22886.239063357225,9.110625105595608,0.1005494671369512,0.0,781.7996557498905,0x46ccc5e2c42bf3f0e1c49b29a6d95c74a9f5038d8e27bf42360c36eb62987cd6
555,23675.093215692534,1.0540840845730002,0.7290041066791901,23673.31012750128,0.0,0.0,0xb91ec79e67407678bfe77e52632c201ef3b7430f0f9f47bddfc1a20180672980
669,23667.546477568776,0.9823367043170312,0.6602201090039769,23665.903920755456,0.0,0.0,0x696690b537cdc0ba079d731efd8253fdc8b7e31549ee01b01f500401f10debec
744,23655.692454054468,0.0002921621188029076,1.1059015031467399,1557.9071913814175,22096.679069007787,0.0,0xdc34873b2ee518146f63ea140becc4544cdcdfd7ab1e0b9ea138cda6809db2be
704,23654.615126754907,629.5549746886021,9.258879517285017,0.0,23015.80127254902,0.0,0x73379707e87766fbc73ed2c5dbed57d93aa67c851a47a8b94228e050eec81b07
826,23644.92151428568,629.7888193115142,9.328479314144884,23005.80421566002,0.0,0.0,0x68ff54769342e8ff8e8e6e1be4832c2e3d0c1730c90d2c77f82212a71fa42815
669,23640.614589860932,0.0008757268028301835,0.5323358922965655,23640.081378241834,0.0,0.0,0x5f5a169f283aad5e307a2ed350c479987615669c9ca1fa8362928da31107983b
946,23637.384940699954,0.6430257032562284,1.5211665658030424,1146.5697223094987,22488.651026121395,0.0,0xa7842b3479e2c4b6722e619cdbd162c347a7617a5710386df2b7ead35cb9849e
75,23629.85090610889,629.6020688829639,9.417992642012274,22990.830844583917,0.0,0.0,0x5d7434ac1339df9c3ff78e8e3a25954171a1a282216218e18a2bfe9d23a22f48
946,23620.168019597233,0.000446581265464018,0.33518331053148614,172.04224123405493,23447.79014847138,0.0,0x8dea0aba53952d589956947a011c08dd5f82c0230e4d44a4ca26e0cee123630e
780,23538.568480302347,23528.909806954023,9.658673348324044,0.0,0.0,0.0,0x870677cdd73ac181c62f2f9e512bc7e50c8c551a13e5bb0f2a58b826c897e7f9
362,23331.62343925398,628.6150451696085,11.361861688814303,22691.64653239556,0.0,0.0,0x28d9ce14489919906c396793674de84cf78e16749d64948200bd97dd64dd9222
