address,wallet_tokens,native_eth,native_eth_observed,charter_count,branches,pending_tokens,deposited_tokens_lifetime,licenses_bought_lifetime,buy_tokens_lifetime,buy_tokens_6h,buy_pool_eth_lifetime,buy_pool_eth_6h,buy_count_6h,sell_tokens_lifetime,sell_tokens_6h,sell_pool_eth_lifetime,sell_pool_eth_6h,sell_count_6h,cohort,first_pool_buy_utc_approx,inventory_own_pool_buy,inventory_transferred_pool_buy,inventory_branch_withdrawal,inventory_transferred_branch_withdrawal,inventory_initial_allocation,inventory_transferred_allocation,inventory_other_custody_or_unresolved,inventory_own_other_pool_buy,inventory_transferred_other_pool_buy
0x6c9ae6b9a81343680e4c90b710958112c1109b9e,0.0,10.390798483847162,True,0,0,0.0,0.0,0,62336.42723847766,0.0,1.078704,0.0,0,62336.42723847766,62336.42723847766,6.907227212817931,6.907227212817931,1,net_seller,2026-09-15T01:02:31.723225832+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa335fd7f2700898757ec4e763d5f46ac83cf4161,0.0,,False,0,0,0.0,0.0,0,57656.45644413926,0.0,1.8592199999999999,0.0,0,57656.45644413926,57656.45644413926,6.731500400316505,6.731500400316505,4,net_seller,2026-09-15T01:03:51.120645046+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xca8ab66188924815df38cac43165ae8c220f1a4b,99754.19980614084,0.0,True,0,0,0.0,0.0,0,127271.68553119672,0.0,18.653129171815667,0.0,0,54613.03601516067,54613.03601516067,6.653290011409522,6.653290011409522,8,net_seller,2026-09-15T01:53:46.043781996+00:00,66875.21149496871,1083.4487720723741,0.0,0.0,0.0,0.0,31795.539539099744,0.0,0.0
0x7bbd6293d5ae967ab349fda71b9c6e0bee1a0b66,0.0,,False,0,0,0.0,0.0,0,177841.4050187344,0.0,12.840102,0.0,0,177841.4050187344,54211.504437270974,19.017484504923416,6.588922563500036,2,net_seller,2026-09-15T01:07:44.487719297+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaae01d26a2100224f724df95fafacd1d07c13593,150000.0,148.39154380241354,True,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,599803.1927386654,49999.99999999999,70.17227116492379,5.897215846031573,1,net_seller,,0.0,150000.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc0fdfeb9c4bf4c95c90063757b2bd3e5ecbd3698,0.0,14.868280175719494,True,0,0,0.0,0.0,0,206343.22691253998,0.0,23.033637,0.0,0,206343.22691253998,53291.68865165327,27.54084874624649,5.880759393909583,1,net_seller,2026-09-15T01:18:27.087823868+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc0f754ee95e856a82f63674f943038cd00324ed3,0.0,,False,0,0,0.0,0.0,0,77965.85921980522,0.0,6.597018741443238,0.0,0,45143.91593643108,45143.91593643108,5.630132812008986,5.630132812008986,4,net_seller,2026-09-15T01:02:00.538709641+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x62b4602685827f1dd007c1f81713fbad86dbaf00,0.0,4.822477370503024,True,0,0,0.0,0.0,0,39908.1656253302,0.0,6.6066591773378285,0.0,0,39908.1656253302,39908.1656253302,4.893173308166781,4.893173308166781,1,net_seller,2026-09-15T01:52:58.772047520+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x801ff26528d5bd804026a7c26a10794848316083,0.0,4.731135723700362,True,0,0,0.0,0.0,0,39084.302370577556,0.0,6.762,0.0,0,39084.302370577556,39084.302370577556,4.805500690717594,4.805500690717594,1,net_seller,2026-09-15T01:57:34.146174669+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x27760da3ed48322b99764aa3eab94830ceae2b08,0.0,,False,0,0,0.0,0.0,0,35842.64899307807,0.0,4.94802,0.0,0,35842.64899307807,35842.64899307807,4.676152599677578,4.676152599677578,1,net_seller,2026-09-15T03:03:32.678034544+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9d5f06ec0756bb9570212e060ecb77da40f11b24,0.0,0.0,True,0,0,0.0,0.0,0,40178.414983834846,0.0,6.195522171500457,0.0,0,42164.77814018934,42164.77814018934,4.6444101690088715,4.6444101690088715,1,net_seller,2026-09-15T01:55:58.404320478+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
