charter_id,cost_tokens,prior_bank_balance,new_issuance,prefunded_wallet_tokens,new_canonical_tokens,new_other_custody_tokens,tx
508,14809.599140797616,1375.293388016331,52.567697511645065,13381.73805526964,0.0,0.0,0x676436e6c6bad1a80d6b98686887b7247efae9523accc836f8f4d19938ec576a
841,14803.08526292846,14787.285848868582,15.79941405987851,0.0,0.0,0.0,0xf1850fdf185905f1f93c8d3499ae6b730ce6a7b498441e3490d6720db8487ec8
508,14797.876417700347,1.0950753635281,0.42007068889494315,14796.361271647924,0.0,0.0,0x4e362a150340dab986c09bdc54667ef281f6f2e2a986eb3d7738c8d7ff423d19
498,14793.971099894885,1.217644781279501,0.7354875463725884,10921.233691524105,3870.78427604313,0.0,0x2f99d4b249ffd1ef6ece493193f8ecbd406761a92caa02dd9b3bb4e53a10f3f7
814,14792.018863913941,12571.021532398636,26.48750487992722,2194.5098266353784,0.0,0.0,0x3e03039d82b57f66dc990f1a3a06fa4498283c41719b99ce8d5e69adce5ed040
92,14790.066909826573,14774.313177755193,15.75373207137897,0.0,0.0,0.0,0x5954ee86f97dcc2bb160561a6ef456954b0fb48ac082c39e24b75966a8b37d69
811,14790.066909826573,113.35222703959809,53.011930334912286,13295.055190168308,1328.6475622837543,0.0,0xfe2f7f1cf86dbd423124b641773ba03113dcecf457cebe46cdc9f4c2ef09ffe9
150,14780.311366368944,1372.6453886356783,53.15381599526356,9401.355890566074,2387.575740021342,1565.580531150587,0xc4fcee2be75986fb3a4c94de8259bc2e7fd514531bb14dfe38153b20fe1f1706
596,14780.311366368944,685.7630418809233,26.59177785787584,14067.956546630145,0.0,0.0,0x0cfe2866589679c3b92d3834528b233f313036a503ec169565f88d14166ad479
825,14780.311366368944,686.2803953751711,26.61529975540886,7496.9322444158925,6570.4834268224695,0.0,0xd9bff2259506645c7e2faff709c93eff9f41b6c45f72db5976b34465afe666f2
128,14779.661247216407,410.01605253165303,15.905771282590319,0.0,13276.23739436638,1077.5020290357827,0xe8fd9373dee9aee782e47004129315a970bee9552d684c43445932a559daf32f
667,14778.361102788454,686.130534984459,26.62607301980296,14065.604494784193,0.0,0.0,0xa06e651ab4285aa6f41c34942c990b3331a38be48c236c461fe32c6b46ab397c
941,14778.361102788454,685.122579963729,26.586958182881666,14066.651564641845,0.0,0.0,0xe2eab2f6f883cbee9ecf3b3c54f23ef37e29442fbe88e0bc22bae6688e4e59e0
760,14777.061083519957,686.0893042268045,26.643780871988227,14064.327998421164,0.0,0.0,0xa73372fb8616001904e01a3296c94cc96bc9ff628e03a67619526fc7e17b98bd
906,14776.411120816738,686.1087352813825,26.645224464971307,14063.657161070385,0.0,0.0,0x427e5bb16e7fc62fc512998ae4b2908e44f7989b7864459f8a3868ffeae4bc69
38,14776.411120816738,685.822989559723,26.635503714903365,9796.60186393577,4267.3507636063405,0.0,0x3a9a70cfa91f277f56f1e0457c86f04ed397b2728e67984ef23a716cf50cf4fc
841,14775.111289264829,14758.952121423064,16.159167841765377,0.0,0.0,0.0,0xe786f3e0dd55ac95b8c892e0014274462ab69a3ff0a9d565862259578225a785
101,14775.111289264829,685.7035144141049,26.64667395481879,14062.761100895905,0.0,0.0,0x75f3d36eaf3529ac8862615db47dd589fe1e1c8a6edd676bc145034867f6bf65
766,14774.461420413127,1374.5630396098682,53.33992915620851,8977.359567564765,4369.198884082285,0.0,0x2a4179800727584e55af7051b569fdda16719c698f9ffbf92dd729b5675f6f79
688,14771.862257799545,686.2198898428967,26.702429111563085,0.0,14058.939938845086,0.0,0x8a264006fb0ab81ea8fcc4132a053e4be057a97fcbd9392a1bdc837051fa99b0
444,14771.212545336926,11681.436434753878,26.712657219997798,0.0,3063.0634533630505,0.0,0x0738d0df5e404f02af518cd3afca5359fb66b07519523f2b537fef6af20eec03
814,14771.212545336926,4.178700407686994,0.42891106465199047,14766.604933864586,0.0,0.0,0x4a042791d6882721ddda4c9f02239ed8f6683ae3f2a8917de0c2d690e34b4eed
698,14769.263595582854,12062.75157354164,13.337729799062334,2693.174292242151,0.0,0.0,0x8383fedf407e23e2fcbdbe1db0bab0c1025aa2e4e2de24cd79da32e1c98ec2d9
498,14769.263595582854,0.0020886520016885025,0.8177129796908199,10903.828422026041,3864.61537192512,0.0,0xfff3f1b4f75b458fca021120446e02266646d4c82717e323858a8d703cde6b94
841,14769.263595582854,14752.923206960464,16.34038862238991,0.0,0.0,0.0,0x816e3d329dfe7de224e9639a9d90ed4743f7de6ffacc1898799196031ae1269e
768,14767.964452093236,686.2564855582082,26.745575766739865,246.27146549283037,10990.850129423481,2817.8407958519747,0x827717cef751d36e11d662d6a75d027647424e378a31dfdc5c9fc78a141355b5
796,14766.665433666716,686.1766697206881,26.751332899576532,0.0,14053.737431046453,0.0,0xe5258d51690e714412fdc27c8122575b007a9124c5824098fce4ae4571fd197a
952,14766.665433666716,104.55675039549466,53.52853087313137,12482.931740481745,1247.4876252796969,878.1607866366471,0x6fe3cb738e80f4e06cf3d1e3789d30c03e95f7e0ab882d146548ede79abf56be
