address,side,canonical_tokens,canonical_ETH,charter_owner,bought_license_in_window,deposited_in_window,tx
0x2955629032534a0294713fc105202427190b51eb,sell,45.80599108524654,0.004258183571510792,False,False,False,0xff6dcc2388d8378b31f824c1c70a847a2bec965a5d3af508538510c3feb338ba
0xc921d2e7f77193c42520aa4248f2769080f3d126,sell,1832.6438153982037,0.17035671713397704,False,False,False,0xdb2afc969d8f18638995b331e6d11028c0451b2b1127a7f612e4a9d01df5dd66
0x288a5072eaf6421e93baad9b26d59d242efe9e48,sell,74.93748357227844,0.006965608780793117,False,False,False,0x3e934a47082d330b757d31b71c54946d1d1874390e992c4e21d25e376ad21be7
0x2955629032534a0294713fc105202427190b51eb,sell,217.57845765492107,0.020224258757805334,False,False,False,0x2fac85bf660d64819415ccd6622b1039c608cb1487aed75ed1d9190234dfcd45
0x3b5cb055931ab2160e84bf219eddf288b3702a02,sell,927.584934604978,0.08621794465991355,False,False,False,0x1c292c9f5ee3179d2607747186e71c21c7a71537211d843ef36b69cbb12c8136
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,2557.462464241453,0.24255,False,False,False,0x2b1d9eb01c421e576345a8c63cb31d6bf3ad9049248f97d08651e74e9d7c75c0
0x302d86e24d7474f0408a53e26a1111c041a94093,buy,29360.1711884998,2.7868231844090054,False,False,False,0x400a72042b6f968f004366bb40f03917f3d93d7f3ebcd3d50cf49514c8a00408
0x302d86e24d7474f0408a53e26a1111c041a94093,buy,29315.696513832718,2.7868330991455155,False,False,False,0x2a6a4e078a05a0bd20e601f5301022014e72eac8e038d238885885afa60d5ff9
0x522d51b589ac495ab20a205bd32dcf5beb8d1d0f,buy,164.4394040185696,0.015644018426068232,False,False,False,0x1db11924b0d79605fb4b4b673c9291d4bdd9e83cccaffe62b335f845139255c8
0x59412ef856ce78786ce1b9fbcb0a92eed13bf341,sell,516.6892968003809,0.04817732458367307,False,False,False,0x37c4d181c14db27f317f9d53d4dcf42319bc89affef47a4113db32d7f0b27699
0x9a12a536ab0455949eeb3725b7a7ad10dc0ca7ea,buy,2587.107594353825,0.24613913911817198,False,False,False,0xb888cfbc46e839ea7c867c2818d8b3d72ac06a52bf86b603b5c5ae2f17e41220
0x260879b14cf6ad61c81eab332eca9433a549f1e6,buy,638.4047172691799,0.060743327578314806,False,False,False,0x445b37b1bc6b74d79b7bad13f87070fde6ae9c5d572af575c1fdd1e1db00a475
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,5097.5819197966075,0.4851,False,False,False,0x73986f9932a41f8190594db0833127f709f77415a93d6742cf40570504b77b34
0xe463e91b5ac588e24ac810d403795f08f86822d9,buy,5096.235106331019,0.4851,True,False,False,0xe31a5b4eb250917d25139be078fd1147cc521cde83d3850ec4f5a19a96e8155e
0x1b36374d5a26c45726632162188f7162dcf39639,sell,16.365767915557075,0.001527023742933802,False,False,False,0x3b21737e9104bcdadb0f15d32f74bfaa73f7ed9bc958b13ad308a807e11d506a
0x77de97911c6dce30ac6c345e0678bd19aaccc5f1,buy,61.45551817632466,0.0058506,False,False,False,0xe4700d10e2613f5e1529e1fb5a326b8b232093ec7a9998e043ffa639920ffcbb
0xf9284c163187ddda551faee849582ccbd6554e49,sell,2000.9352380622913,0.18669011904986432,False,False,False,0x7207dcf5429ac8a8a760b88429e73eb64f4fa0b920b3a443e3020afcb188e1d3
0x5a2ec8fc323180c33638bc02cbaaf139ecf37d94,sell,87.20932139987782,0.008136318336889313,False,False,False,0x28c90c5924d599f6e69d774a4b51ebd1d0bd021904f134a96b5f6f9ec657b384
0xb223af6bbb2cc9f6697d73ec5204bba30443d23b,sell,1058.0153537932104,0.09870615409778974,False,False,False,0x0221324ffff9a651a970ddf348137cfacb17ff8280db684808d1617b9e51ef77
0x6d22c8a7fa7018ad176c53cc9ca0df69795622e9,sell,3687.66619305082,0.3440444506173385,False,False,False,0x1436f2f5782f8319ab8d5fd3d95df92f7b6553e3f027f0d1f2e9ee39278426b5
0x539f0cf2989a4d53f84b18b290c15e810aaa15b0,buy,8471.22243640147,0.80647875,False,False,False,0x4d82894c04dda46059b6f3d096f845b9529371096737e0a66c98d05d7f5c392d
0x2589f2c70799487cea39791439869334ade86d88,sell,217.58325272276318,0.020306526916079325,False,False,False,0x41d9f32136818ea367b271b8cd9fcbaa80d2520013716421143dfe424d9349d2
0xa802afd896e4574dced437cd179cf49b87bcbaaa,sell,3150.059414798995,0.29396213376161967,False,False,False,0x70f72a4af7f5d3388eb81121753ed4200992b7f48be6c6e33caf1022d8055b4e
0x1b36374d5a26c45726632162188f7162dcf39639,buy,13.953280698456451,0.001328781314,False,False,False,0xee2d861c7518fc857a59725626bf920d915d54c1e74b57d684b9174d938b4414
0x3d3809bbcc6e2d5ab9fd4c19ec23cb0c15169e69,buy,2546.8024578620643,0.24255,False,False,False,0x9237a1a73de627264d11838ce073b5fada79424f6abf51846cde6b1a62ec1218
0x2589f2c70799487cea39791439869334ade86d88,sell,163.18743954207238,0.015233159767615124,False,False,False,0x2390c2c470e5c8139c2cff6841d5ea8909e32bb3fb06bbd70147266ea37127d4
0xed1ed6bed9736aeaf55d95686e2e8c05565fe747,sell,1001.6448584308066,0.09349837184784673,False,False,False,0x69e0133c25ddd137a03917b5562f7d820ba8cf22fda266476ea79a16812c3e27
0x2589f2c70799487cea39791439869334ade86d88,sell,122.39057965655428,0.011424198542120931,False,False,False,0xc105f697e244c0f709e5dc46886f2dc3988fdd893cb066d8be981855254bff72
0x2589f2c70799487cea39791439869334ade86d88,sell,122.39057965655428,0.01142412675572975,False,False,False,0x5e3da2125ea53efeae02eb939a736f23167a750c14ac7a60de48eb2e1dd131c8
0x2589f2c70799487cea39791439869334ade86d88,sell,91.79293474241572,0.008568047957385132,False,False,False,0x9bbbcc722bd867ecf105e89f0536fbbfe249698ff30fe201b24b22b7767028f1
0x2589f2c70799487cea39791439869334ade86d88,sell,152.98822457069286,0.014279990197607315,False,False,False,0xdac30684055dc0a755b44f9fe7fc3f4d3a76aaadf830edd00701bfae13a13316
0x3c523a57e98637938302a1114b0311e793636ddc,buy,204.89098771829245,0.0195216,False,False,False,0xdb234e996de3258bcc80b522abeb9232c574f1d7451b99239214c2bf2cd807ba
0x1b36374d5a26c45726632162188f7162dcf39639,buy,12.90847073661335,0.0012299,False,False,False,0x132d4fae25b1fc661186cdcea33d30a286cee40239b39b297a0e56d998c14b91
0x28f7219ce74a4e985d6ab83ac2147eb51ffe2f41,buy,9804.332567833411,0.934380216,False,False,False,0xf3e3e7b1dcfff6d64e2b9ec7373b52f0adeda6dfe2d8913f36eceea1a7bc1406
0x1260ef190b554864c410326882178ccc6481cc10,buy,101.77569478955431,0.009702,False,False,False,0x2e0d042bb65512d6d9a84f2023de36965dd04add5ab5dc3be7c5281e200a6834
0x5c7e3ac0a34b892a3b999c07a2a3882fab83712a,buy,212.27677180532132,0.02023593180882966,False,False,False,0xb4a3624390bceed4152c78698356b9bcd7a0f933c8e92505a59e9afad8f9f532
0xc1244cadede96da9f0e0d59f2c0d374679f7d094,buy,850.8415127804716,0.08111130369043187,False,False,False,0xb46d4e151559fa2d45d8b54a4588685659203e017aee2020b9bf82a6db5183b2
0x11bc74e240c13f7067529b21dfb9933ff7fcb136,buy,20548.597823447366,1.96,False,False,False,0x202161b098a7b6798f90a15279afcd796aab4b5adb719a1d45caaa16057e22ca
0xbad991f744ff41f7b69c48288e3666cab201ef75,buy,2554.2000524886635,0.243775,False,False,False,0xe710bc82371d2d861cee6ea941f073f82f69386f19a4462176865037aef03551
0x5ed35a54d2cfeb531c9070ed4dfc27c305344ada,buy,508.23257187445535,0.04851,True,False,False,0x87e3ed930cc2cf5c2e42fa80a8e31b1ad989e99d1d8a4e2525b9ff59549199c4
0xe1b075e6d987aa31d7a62be014d83356fbab1771,buy,50.82251962263155,0.004851,False,False,False,0xbe93adc6e2e48250a933431f4101a19f34ca72768dc7c012276c27e6c091781a
0x9cf3afdaf86be9ef464d1835bb24ce1ade3795f2,buy,424.6632356958883,0.040534526807985576,False,False,False,0x7037085f79d615b52f4a5fcf5175de8be0d291db3184ee1df9c470914117c7ff
0xf53483f3e48492f0870256ace2674666b16adaed,buy,21744.761443986732,2.0772957051,False,False,False,0x25b2915eb0e9b6dc25d528b041ff674490a463d06c1dd21255148d8bfbc2a211
0xf3507e71c5c2deb5f56e9d5c88e4deb880033729,buy,424.8028373196515,0.04060515091606104,False,False,False,0xb7e6953d51252b76b3f4131d3c0c586f47239f19890e9bf98871714ee287dc88
0x742b278560f91c762ad1f0580b37ec3c91592099,sell,116.5788268553566,0.010927777278290612,False,False,False,0x7bc9da2813802ff0f6ccd05c540bc01568ad61a4bbea115833d54f96d4a09c84
0x788159b2fc582750cc665bd88482215d3fff1250,sell,646.5085238502046,0.060600733962771366,False,False,False,0x87cae14bcf2f6f4d3d6225b9ead972157f06981b4e1bf2717cefb6750e012377
