charter_id,owner,branches,pending_tokens
339,0x365a927190cf9cdb049f387acf11b7f99f811496,1,630.2592838398112
340,0x3b1c550a34b15faf0258d3e07d104fa3fe844492,1,630.2592838398112
341,0x4f47b89629f0645381cf147cf5a1593698d854b2,1,630.2592838398112
342,0x4a38e59616b6817a5be09f4c6aea3d90ca477c81,1,630.2592838398112
343,0x064635e9ad8c770df4430180f0983ac0c59fc3fc,1,630.2592838398112
344,0x3dbc90d9279f6898fa7a2a7bc7a81df0b7f17ed9,1,630.2592838398112
345,0x36cd75f8d0dcb4574013568f7a560ee03a2fd195,1,630.2592838398112
346,0x9bcdc7db2f57b0f960a737ccc29373a9bc760134,1,630.2592838398112
347,0x5f5929c4f35ef741c1260c9dfcd7bdcfe09531f5,1,630.2592838398112
348,0x1989b3c3a8e414536cdf189665382b828dea6751,1,630.2592838398112
349,0x0873455b4c6436411d099f820c365c57ab7d9ad2,1,630.2592838398112
350,0xea3053e144e720eba39d9e66eca55a7623efcd81,1,630.2592838398112
351,0x0710ee20cb035b50f6aedf58bf37b8dbd842f1ed,1,630.2592838398112
352,0xf4bdc18c46f742d1f48b84c889371f080cfd709c,1,630.2592838398112
353,0x860993dcb240bd1e60f29f1887164f15ffb6a049,1,630.2592838398112
354,0xc32361feb2dc1798e75901f044ab68c12ef2995a,1,630.2592838398112
355,0x8acfe17a5fe62966a27e579e28c10e936de614f2,1,630.2592838398112
356,0x9141fb4a48568a5bdbc966fccab66a9c5c20b6a2,1,630.2592838398112
357,0x0c92af886849be71aceeb4dbbf9d99447bcdc378,1,630.2592838398112
358,0x75f463f3967f94c85fa510f32b4b81c7d708f686,1,630.2592838398112
359,0x00eb7961d9bb6decb832a6d25c14cf4172683657,1,1700.329283839811
360,0x42dd10d6315ecdfcbfcc8eceacca0bdc9539acf2,1,630.2592838398112
361,0x924f474f40ba579c99ce33026d2363b95f38a9e5,1,630.2592838398112
362,0x737ce2f1d80b30ae6ec72d86bd6fc048fff0d5e9,1,630.2592838398112
363,0x700affe5d2258e5d9118fb9c0234030a2ea3f442,1,630.2592838398112
364,0x998b5ffd2a4034d9ea727a474f7cb289fd44422b,1,630.2592838398112
365,0xbe5dca554e58ce63c716a76bc1e34273d21aff82,1,630.2592838398112
366,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,1,630.2592838398112
367,0xdcc70d10ad99b67e75cbca6bbbc4a8a6ebd27231,1,630.2592838398112
368,0xc7bd25377bfbf48c90ad01624a5e34cff79d06be,1,630.2592838398112
369,0xd753c8bcdbef62893fe2656c4b448f980f3cfd7c,1,630.2592838398112
370,0xea94dace59ede50c55d53cc90c26d8ec4ff0b685,1,630.2592838398112
371,0xedf621e4e90fe8a39687c74d85d1258e16992ac5,1,630.2592838398112
372,0x2a795ca2bf6acb4753ab939094dddc75f88a1320,1,630.2592838398112
373,0x382cff484cb88b8fb1cff28a70ff420f87e0f456,1,630.2592838398112
374,0x3a6372b2013f9876a84761187d933dee0653e377,1,630.2592838398112
375,0xcd6f2b204a4ae2002a6b02722029177b41d92fe3,1,630.2592838398112
376,0xdf43c410cf1bfb8bf4876e5f366bde6576babb38,1,630.2592838398112
377,0x1c0429fafd0cfb360c6e8a36cfb8e1fc7c2bc362,1,630.2592838398112
378,0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7,1,630.2592838398112
379,0xd8576cd2b17b17ffa06846e415027e2de78501b7,1,630.2592838398112
380,0x26d7b4fe67f4601643304b5023b3caf3a72e8504,1,630.2592838398112
381,0x8351a79ecaac13caf2daacd5dd1a2d3ae7edf52c,1,630.2592838398112
382,0xa007ccf234d7e5306615035bba0d32b0f5d25bde,1,630.2592838398112
383,0xd254b6e02ab0304c24f124a3cc8e2b01f6f46393,1,630.2592838398112
384,0x88d9b709ddd27dd1dd1c761352e52a1c96bc78e7,1,630.2592838398112
385,0xb19889f4b6976beba437d539eee566dc31805dc2,1,630.2592838398112
386,0x1e5fbd612b834ee6a7ce6eaa7e6aab8e0ea12a75,1,630.2592838398112
387,0xca3208d63f2cfaec0dfe2aaf76680549d735d023,1,630.2592838398112
388,0xc668ee5e6fc05a9106bd5080156656f33049d3c3,1,630.2592838398112
389,0x56c728f3e194e89cd6fec7db5630a8d5061ba6ee,1,630.2592838398112
390,0xdc98041bc7086ede6d55eafc51d68f5987356f2b,1,630.2592838398112
391,0x9da1d5d852b1123352f4a078502201a44180f07d,1,630.2592838398112
392,0xadacce622b0619e836cb87978e1558aff9b27467,1,630.2592838398112
393,0xd107ab778f27d1ddc3c68e4b69307390034235f8,1,630.2592838398112
394,0xf98c3bf5f3544f64e60560304b58dca900a3c4db,1,630.2592838398112
395,0x8f609fa40367da70230b202064a727731757d98b,1,630.2592838398112
396,0x2bfc0e2e76a380fbb4f34adb44687d61d16a558b,1,630.2592838398112
397,0x2d82c6d1181068ca12a89671d97d903b1d1e53df,1,630.2592838398112
398,0x073fc5fc249acf06bee9936ecb3fbc2186bff565,1,630.2592838398112
399,0x77e299a853ff1351671af58352dbda53abf58fe3,1,630.2592838398112
400,0x88212c60bcc690585f327a74c9ae177422db02ef,1,630.2592838398112
401,0xfd68f04d7650cc13fc0e441a0b9b6cdbae02e1fc,1,630.2592838398112
402,0x8ff96bfade7eca2cb1fcf6470b9204ecc64f683a,1,630.2592838398112
403,0x216e6479aad3e26fca05a0921d3d7eb88071bada,1,630.2592838398112
404,0x6a3867484b29744c6d01b9040a0515711828deb0,1,630.2592838398112
405,0x44c1fd178b7291ea0c5249735125f31202149d6c,1,630.2592838398112
406,0x8f222973701f3d6121573a541c1f309ff2cd68b9,1,630.2592838398112
407,0xcb01f881f7bc50ae93e74ee6e35bc4dd3a7e30bb,1,630.2592838398112
408,0x8aac233c77384c86f5698d6479cd8b00cbfc193a,1,630.2592838398112
409,0x2874dc337f5821b5fa832bbc305107dc4a57608e,1,630.2592838398112
410,0x5f1ab30f3400ecf5f3df586f4d47e7c38fa50743,1,630.2592838398112
411,0x9d703cdc89c9934d9e90a52c31d632775c9838c6,1,630.2592838398112
412,0x622d35fc7e377ebb6d97f0cdf9e3295d1f7c701d,1,630.2592838398112
413,0x07cfc4d256f8048623a05e234db304c731a4197e,1,630.2592838398112
414,0x3a874e67847225f26d0e10b5c1ec6bbc88f72242,1,630.2592838398112
415,0xf2369008053ca8e6fd7a0ccea3baf0915eff1149,1,630.2592838398112
416,0x475ee1a14ca46a1711a1c5c8fa4e7f84bed45f74,1,630.2592838398112
417,0xc9c09d2f7192352eec5b9521227e64e7adad7868,1,630.2592838398112
418,0x7f1d70fa5527f025fba19cbd3a4d97f879e22aec,1,630.2592838398112
419,0xaa057dd6b98682e20c2352cd6f423297b4d6e57a,1,630.2592838398112
420,0xf25c1df66027af79200303987e8da9d1da44fb21,1,630.2592838398112
421,0xda980361a953c52bbd4a057310771b98c01a51d4,1,630.2592838398112
422,0x6dd7a2948b38bde6bd4503f8ef1ed71c700adb78,1,630.2592838398112
423,0x33ab1cc652fed49c493f74f8856e4798bcf4726e,1,630.2592838398112
424,0x24630e22bae79e29cb6b75b8bc6f3741dc6bcfd0,1,630.2592838398112
425,0x595170ff30508f85f94f1c28261f6e624fa72fc5,1,630.2592838398112
426,0x545493520a857616a617b042e67cf190aa0e4c95,1,630.2592838398112
427,0x8e49f27740cba1e6d5799d8562cdf580c66d666e,1,630.2592838398112
428,0xbfc4af41d7c9365596ee6690aa708d64c62e8689,1,630.2592838398112
429,0x5b197e3ee6770518f6f2735274522f48abd69864,1,630.2592838398112
430,0x34d55cc15cba91827d3d6770aede74faa77e0dac,1,630.2592838398112
431,0xaae99871b32a731ddeaeee18517e365ebe44f395,1,630.2592838398112
432,0x7ff4f8fe1dbbba8dc27103359bf96e97a4d44114,1,630.2592838398112
433,0x0f9a7a53b36daf1f52fe7a616ea4b25c532d2fd2,1,630.2592838398112
434,0xc56725de9274e17847db0e45c1da36e46a7e197f,1,630.2592838398112
435,0x75ffddaebbe645104f342fd01c9b386ddf3709b8,1,630.2592838398112
436,0xbc6cbc95d86a6a9537375640fbc0cf0db8024268,1,630.2592838398112
437,0x3310fd13c6c55f054cc128439e1e51cd0cb16fed,1,630.2592838398112
438,0x72c62c06f0f684aa70803f4858e8eef92b917542,1,630.2592838398112
439,0xdadfe8f97141153a50e8f9a3fc49ef6d40152a6b,1,630.2592838398112
440,0xc095d8b0230eca27ef24615d86a8f9ddc1f24627,1,630.2592838398112
441,0x73da1af06106a7f3ac717ef0fd637177175d98b7,1,630.2592838398112
442,0xc8241affeba546e39dd5a0c64baa281e44bd82d4,1,630.2592838398112
443,0x0cd749583cfb0737c62a26b206d6b0782354b9ea,1,630.2592838398112
444,0xab078f1e310c3f6b9a6b6c91f23c6cb5f09fe61c,1,11630.25928383981
445,0x74e62e5f7a58b81b108351ee48e08c27f4293370,1,630.2592838398112
446,0x2e249f6be2efc839558a1410dea1e67f91e16774,1,630.2592838398112
447,0xe085327c5ad2f77147f10973fed45fb19d734f7e,1,630.2592838398112
448,0x1324a5801682f3486de7bcc83a204cc532dd6ded,1,630.2592838398112
449,0xf48a18e24c2399e409130e4d45ff7a9ab4456571,1,630.2592838398112
450,0x287bdf8c332d44bb015f8b4deb6513010c951f39,1,630.2592838398112
451,0x2d31b336a5da7713a05a0eb8edf19eaa0130174d,1,630.2592838398112
452,0xabe0cdd036456fcc1b64d1ddb7aa3bdf7d5b98b1,1,630.2592838398112
453,0x7e151351180ae4d443280e59d8ec4f0b88a097da,1,630.2592838398112
454,0x96858d781ecec2cc7143f2c35a869a7b4b3dab35,1,630.2592838398112
455,0x112a6efa0b325a06fb3b3f46d79a43b8375495a4,1,630.2592838398112
456,0xa4a5cc8c29353f333d031f7df7a717ef86caa7de,1,53935.12928383981
457,0xf344ee6ed7558732541b8b1e9998bfec4d518f6c,1,630.2592838398112
458,0xffe23a11bf8f16a00f74b707dd423850e9dae503,1,630.2592838398112
459,0x5c886bfea7fb889292afd0092927d19fb7ef19b0,1,630.2592838398112
460,0x4b32e59515338a09d058fd67cc6812d679195155,1,630.2592838398112
461,0x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,1,630.2592838398112
462,0x1847dc422b9dea349e8af7d02cb3a136cd81f441,1,630.2592838398112
463,0xd54921ccf100cc6a78acbbd4e55fd57c9b50ea7a,1,630.2592838398112
464,0x9def8d886f656b884c3bf488d1c1688444dd6faf,1,630.2592838398112
465,0x9eb42f017e793512e4734f8785de605c4cb3a24e,1,630.2592838398112
466,0xc38de07f12cdb9122c676ef83aeb2511682cd79f,1,630.2592838398112
467,0x5ea0e16e4cd3d454252b0dd08a375e6b1f50114e,1,630.2592838398112
468,0x9ca882783eb29ef64e643d6a96a11b4f20221a22,1,630.2592838398112
469,0x8a367a6628c5101186f9676e80d21ef6c61b24fb,1,630.2592838398112
470,0xee7cb14d3bb0fe2bd18658aa0cb74ee5db9e04de,1,630.2592838398112
471,0x8f756837821cb60db12bff83fe2e0a71e7c72d65,1,630.2592838398112
472,0x28622ecc7695bb0291895b0a8259be24427cfad9,1,630.2592838398112
473,0x530ba4b9ee48fdaff4f0aef14b786c2e67f39a36,1,630.2592838398112
474,0xe9d24d8eefbf6be496cb3a7725fc6e6cd85e91e6,1,630.2592838398112
475,0x56e0ace35176e661e6225a8de597713d477e6229,1,630.2592838398112
476,0x83306747e4d8e8f78458eb21e9b4676878c522e0,1,630.2592838398112
477,0x86d3ee9ff0983bc33b93cc8983371a500f873446,1,630.2592838398112
478,0xb4cbc0e990c696efc0c4042e6f61c9909a54c17f,1,630.2592838398112
479,0xe80f0054b45abcefad67453a58cc05a92aea0f60,1,630.2592838398112
480,0x3cf74981d61a0764d394ad9f429330dab460ebfb,1,630.2592838398112
481,0xf62de7221be9aeb07facf1e56e5809e8c4cca364,1,630.2592838398112
482,0xe028ef74c09e89f985cad617c4f88fe3393f29b8,1,630.2592838398112
483,0xe4b485470f5adff17fb1b8ee7af2a27c047de73e,1,630.2592838398112
484,0x1f916bbf39ab189a9e3d9e1823a7b1a8e9e5f204,1,630.2592838398112
485,0x03770b07c5c315722c5866e64cde04e6e5793714,1,630.2592838398112
486,0x16f5ef133d0d15b196a778d22bf1ec56f8f37c05,1,630.2592838398112
487,0x7772881a615cd2d326ebe0475a78f9d2963074b7,1,630.2592838398112
488,0xefece720c9517608e4f42c22c5d4d1cf6be160ea,1,630.2592838398112
489,0x6dacb7352b4ec1e2b979a05e3cf1f126ad641110,1,630.2592838398112
490,0xf5b58d6414cea91612e11e0b29259d001b287a5c,1,630.2592838398112
491,0xd4b4cab5cf150f46448a8b312cf4d96521953c5f,2,1266.0250612739092
492,0xa196e56651f17aa8664787853d0c703bfc85f8b6,1,630.2592838398112
493,0xd67e3f2575d2afc1dc379c638f2e317f0d30a403,1,630.2592838398112
494,0xd2f2df46b78b39a51b89e00e1354873a0072baf2,1,630.2592838398112
495,0x7b4d92ba4e14bae7a5e2c92117ed86e40c0dfaad,1,630.2592838398112
496,0x562257821731283b842cf689df9941ddbec3a2a5,1,630.2592838398112
497,0x8a43c0d6dd0ef5a28e22835fcb645930faee2221,1,75630.25928383981
498,0x368564edf8ec2d3cbe8ec3ad265a3207e663b93c,1,630.2592838398112
499,0x4fbede53b59d1a2ab85f785ad76e1dcd66a1546a,1,630.2592838398112
500,0xfa88c88f68fc7a66ccd512a34f7686fded60caf4,1,630.2592838398112
501,0xeed2a31a29f91f3f148235fcc66fad810803d72a,1,75630.25928383981
502,0xac55c82c06c69a04fea0191c7db172acbcb8d962,1,630.2592838398112
503,0xf89f3858bc7bac05a83ec284e3e9acdb58bf892a,1,630.2592838398112
504,0x4215ff771eaac2f330aef6a3714f7ac65fc13a14,1,630.2592838398112
505,0x081ae6f348a7744579d8c097681b920a4f652921,1,630.2592838398112
506,0x15b383b0e83a1311a006567f6b330fba7ec26d88,1,630.2592838398112
507,0x29eb182b934780bb25c4656268df4c919225e707,1,630.2592838398112
508,0x78b1094269465e61b08fe6040db5cb754e85a159,2,1263.611808483196
509,0x1134a3f2e7294da81b2e685a767ca001d38421a4,1,630.2592838398112
510,0xe8b67e168d63cef3bcfd9c79958e33f14d29db5d,1,12526.52928383981
511,0xe6f1dd0f7d5759f54e4c29233bc27ea0dea25df2,1,630.2592838398112
512,0x274e17b48d47291aae7f98e86e49f364c5b5e80c,1,630.2592838398112
513,0xeaa47b3b3924b74be62cc2ce54947375be4aeece,1,630.2592838398112
514,0x0cc7cedb0935ceab0b4a6b38ee7dcfd403b19a7b,1,630.2592838398112
515,0x73c121d572e065c8b6fa6acec6b40deffb62e1df,1,630.2592838398112
516,0x5c3988600c9ba447b46b8ae85c387813aa277a0b,1,630.2592838398112
517,0x8889bc01df9b009612e25003eba5d07678dc18ad,1,630.2592838398112
518,0xb6208c566dd5dc1a0b8f3f3693eb3f453a23b704,1,630.2592838398112
519,0x6c5ddef2b7afc9da2df85927dc9b20935db72445,1,630.2592838398112
520,0x37fc9c542e03c3667ce0190addfacf1b4a9b95f9,1,630.2592838398112
521,0x331c2d90b33ff2c39ee1680613b3b2ef98167321,1,630.2592838398112
522,0x6a19891e91a3d4d690cc8f9627290d25bfd34df6,1,630.2592838398112
523,0xd852e3a7a2abca6aecd0fa39147851ae96eba5d7,1,630.2592838398112
524,0x1ad100e8be129e5d4c0409eaae0d4c71c2798d7e,1,630.2592838398112
525,0x03fdef14113ffce886a4b61fa08a0c747e87aa96,1,630.2592838398112
526,0x2f349213e8af54948491a98a1f863705709560c3,1,630.2592838398112
527,0x57f1d3ae3f15e79dd826024ec52b4d858e907e22,1,630.2592838398112
528,0x80309764a42938530161b5d1cb770d26c88ac25f,1,630.2592838398112
529,0x4ba3a02216257d8894eb05f951d1a5771c433209,1,630.2592838398112
530,0xd278a8fb0d4e0e2fbee287e376d78363c3512797,1,630.2592838398112
531,0x82cdfae1145e901e7957c1faedfe3d65630c1739,1,630.2592838398112
532,0x38569ee70e53e8c0ad541600167778ffa458a41c,1,630.2592838398112
533,0x8784b8a05eb5148168c6adbda44cf2e530d25dce,1,630.2592838398112
534,0x22a08747cc31ae9f6ba316f3dcaf96d9a4ff94a4,1,630.2592838398112
535,0x367f96e0d84dfcae22109c4c7bf84c225ecb7d85,1,630.2592838398112
536,0xa0ca7867d1a314bcad3a06bda01de57ff1b9f763,1,630.2592838398112
537,0x73e8894934f7c915126104979b957a62ba7151be,1,630.2592838398112
538,0x246aef5a65273cf57a2246998b5bcfe6eb4c4f06,1,630.2592838398112
539,0x730aba725664974efb753ee72ca789541c733db4,1,630.2592838398112
540,0x17e06ce6914e3969f7bd37d8b2a563890ca1c96e,1,630.2592838398112
541,0x571ab376630ffa5ab4c840a29582a2093101da0e,1,630.2592838398112
542,0xcb801f51d908dc4e4619b7041cea75b8fb507c2a,1,630.2592838398112
543,0x0f7bb3f834da82b16d1e68d38d15b69d72e63963,1,630.2592838398112
544,0x5e765c6a318502ff2f6ef0d951e84f8dae7fa3c9,1,630.2592838398112
545,0x12c0515044c4bcbb9bf5ac43520ba17f6309a519,1,630.2592838398112
546,0xbd04b8b2f23fc0519d9ba4c9091c0ee9d19fbd96,1,630.2592838398112
547,0x3c5ff1324749ad0eb866fce9f9085203a6b68dca,1,630.2592838398112
548,0x89636bd66c3082f6e48175d75b9a485df07de77a,1,630.2592838398112
549,0xd4bb7351a9b0d1b236e7523da7a972db4a100f08,2,24315.879855953917
550,0xd0d111dbbfed66dbd3543b340d55a45fdb2ad898,1,630.2592838398112
551,0xca4a093f9ac2600419cd64c2f11b9fc69cb28fba,1,630.2592838398112
552,0xcf28770b1fe56039c6885ea29b9a836f15e5e8a1,1,630.2592838398112
553,0x2495b04056334175ff6c38724c79d25b260ddaed,1,630.2592838398112
554,0x7ad3c2303655f78594e4f976ddb873aef9322efc,1,630.2592838398112
555,0xc2b2c36cf33d6cffb562c2ede97e1dcd721a2c1e,1,630.2592838398112
556,0x02ff33e10a6f6590ce9e1efb56fdfa0ba6b82929,1,630.2592838398112
557,0x64da3d8ecb282a346b4f1642e8bbc759f09729b1,1,630.2592838398112
558,0x38eed3cceed88f380e436eb21811250797c453c5,1,630.2592838398112
559,0x49969137e321b2bd9d236052db05570c13bd7ea4,1,630.2592838398112
560,0xde3696eb14affdde81e7819f8afab5cbbe0c6cc0,1,630.2592838398112
561,0x620af09aaf17c1a0197869329741cfe13aeb54f3,1,630.2592838398112
562,0xa872665807c3c64a63a201ca58f45802784df6c3,1,630.2592838398112
563,0x60d2bcfbba4b564dfc62afbbe85a3477bb02b498,1,630.2592838398112
564,0x81fff1465715ae2e7c5c0b7db373e376d74e60cd,1,630.2592838398112
565,0xc1ac9afb8b8a38d3a2e96ed32feb354165f900b4,1,630.2592838398112
566,0x1a3485cde0fd2325024d82a613c6b10cbeb86f3f,1,630.2592838398112
567,0xa72d7c8f5569ccbdcea8fcdcc50bf6c34618011d,1,630.2592838398112
568,0xb893ae8a1824604f6df4dfde52e2754921ba1a73,1,630.2592838398112
569,0x8f2df56bcecb03e9118a8c78b454e7ecf1592872,1,630.2592838398112
570,0x253fac550bae1ee9b4680b3735dc38a3f6ecd600,1,630.2592838398112
571,0x0052830c57696794e3999ed44dd2bb20d286a19b,1,630.2592838398112
572,0xf88eade6a90e32c869bd12bcc0071dc42ab77529,1,630.2592838398112
573,0x1bb3ea2b525feee67271778336b8b9b813273d5e,1,630.2592838398112
574,0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,1,630.2592838398112
575,0x3d280fde2ddb59323c891cf30995e1862510342f,1,630.2592838398112
576,0xe1630a14d63e023cfddd6e798cd9e5ae54030bd7,1,630.2592838398112
577,0xd7cd8ab6b86af09a870e0eeaa46665e546c03a70,1,630.2592838398112
578,0xba09a1033f821f034253ef89ec837361baa47508,1,630.2592838398112
579,0xf233070d385a411cd374539a118120e5c59bd76f,1,630.2592838398112
580,0x73be99a9feb67c2789657f324bf807e9d37a39f8,1,630.2592838398112
581,0xf9e93ab726f1f45aba88d1fc7c90b96df3b1553b,1,630.2592838398112
582,0xfc4644b26895482ff1409b6c9854825a55510691,1,630.2592838398112
583,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,1,630.2592838398112
584,0xd4e09a5954fd42776412aa5008579eb97bc8e85c,1,630.2592838398112
585,0x402d3b1c719cf774bfea238842a7226521058ef9,1,630.2592838398112
586,0x22d1ae11a87f347359a5203582f03d8f071775f8,1,630.2592838398112
587,0xf738c713454b901d9a12387b36b9b6f3128da675,1,630.2592838398112
588,0x122d6128e43bce5c0bbb49e672b7b4b170968fec,1,630.2592838398112
589,0xcfb7698154899ae6c5913989f4833d4912b45fb6,1,630.2592838398112
590,0x297acf78b7fa38832ee65831a502db71ad7e7dac,1,630.2592838398112
591,0x3607d3ced00c72f71b1798dd624d68104d0168c1,1,630.2592838398112
592,0xa6a279ae513d06acd243eba5406e3cebed342fb8,1,15183.959283839811
593,0xd92dfb13788ca3aafd571304c1342b42220644f9,1,630.2592838398112
594,0x4a69b81a2cbeb3581c61d5087484fbda2ed39605,1,630.2592838398112
595,0xa2fa4e9f762dfdd5d5bdd2689ebd42b95927eb83,1,630.2592838398112
596,0xcc6712a50951378507387239832b0c4d290b5754,1,630.2592838398112
597,0xcb06bede7cb0a4b333581b6bdcd05f7cc737b9cc,1,630.2592838398112
598,0x6e697eff642e3c39623d31a7f5e46f2ca6a3487c,1,630.2592838398112
599,0x2ec4836496ec2c1a5e680230fbffe5698ace5de5,1,630.2592838398112
600,0x04c88725ba0c60332ec5b0ef6de8db0a8ce9c428,1,630.2592838398112
601,0x5b17c7b98cc56c98fea2ede3a8e2a19f9f2047c1,1,630.2592838398112
602,0x20ef0b30580fe176d6171df59344cbc158ebf867,1,630.2592838398112
603,0xd15536ba6d0084a6719dd20d4cbd878504c5b494,1,630.2592838398112
604,0x331959facfcc1eaaabdadbd2503b26d5310a5e49,1,630.2592838398112
605,0xfe88ef409092740d075230cdda4418ccc75389fb,1,630.2592838398112
606,0xc5aa90e8ffe852890c2db126e507ffe4c81f0afe,1,630.2592838398112
607,0x5ed35a54d2cfeb531c9070ed4dfc27c305344ada,2,1261.4785466091664
608,0x1a009f1df31c0f9cb85d2828d1ed9f809f9f7353,1,630.2592838398112
609,0x47fda4ed7e88a5c6064d155f8c916785b82f7f2a,1,630.2592838398112
610,0x050d7e468f589c26e6de046dc1f0753c2d9a2747,1,630.2592838398112
611,0x146bfe22feb98f125a66937615852e540ec2d730,1,630.2592838398112
612,0xac980b82b58c2a908f06649f1ef5a46dbf89da41,1,630.2592838398112
613,0xaf469c4a0914938e6149cf621c54fb4b1ec0c202,1,630.2592838398112
614,0x015f316f30450c87c92492df4405bd1c238007d8,1,630.2592838398112
615,0xa3e3376b2395d6e598dba44e3609310b0b6f90bc,1,630.2592838398112
616,0xe554c17bff2c274502f1cf92173d84195ec99aac,1,630.2592838398112
617,0xe595ed0eee63fe6ceb3e6b6770b9d826223a3737,1,630.2592838398112
618,0xc42dee9a2ca5f0d355657dc2e7da65d328aeef6b,1,630.2592838398112
619,0x62af492653ee258adef3054d5d89c89bef5f5753,1,630.2592838398112
620,0x28ab9b5f50bbff7a5fd84ef61d31f62655c3ee96,1,630.2592838398112
621,0x9c58d138adf9cb3d048d96b102c6ab4fb1b98594,3,13773.020905465446
622,0x11e8c97b1cfaa0b633803a503cdd034a6a970693,1,630.2592838398112
623,0xa1ba5d056ace124a787b0aa7146c8fd0258ccc37,2,1262.1401577817
624,0x0f29604869cdb8c9d3d1c0eb371440e736b5afe5,1,630.2592838398112
625,0xde27ada15eede8d98202aee27eda256cec1f55e6,1,630.2592838398112
626,0xc300101e8434803530c0a0056de368a1b23fc424,1,630.2592838398112
627,0x3c99bbae81a32f18b8336b012a9caf73a7fde6e4,1,630.2592838398112
628,0x8004ce0fc1d60da4ebc15c8e0557532f44cdba9b,1,630.2592838398112
629,0x47ec180932fb2d05be887b27cc8da4ca0ed4e3b5,1,630.2592838398112
630,0x9c8ff2cb10eb8306c98765ae3f9b2e8a4c6233ee,1,630.2592838398112
631,0x90668f14f9dc9491a3d801692cc93a8be16dee35,1,630.2592838398112
632,0x0bd3e9685620b6ab0c8147f745db21f796d107d2,1,630.2592838398112
633,0x8246ab2e55024c6c5d87224ed74a5d841f38ca7c,1,630.2592838398112
634,0xe8e4eb3fe4a93b45ddc4589abdd8f8e006d0533d,2,13144.29672310416
635,0x566728378f45c29997a45eaa9c9d777bba3f9918,1,630.2592838398112
636,0x8e723d261cccd5c0fbd90ed342ea600cc72fd65c,1,630.2592838398112
637,0x7020ae2927743071336877c3c1f97ad79e4b74f3,2,1261.8180945433323
638,0x083b52e2a78ef8ca34d3387812c3ae29e0a3bde4,1,630.2592838398112
639,0x09bb1891aa97ebb1733db9561d600307dfaa0f10,1,630.2592838398112
640,0x79c5146bd916944b4f4aee4c2447644be2b78e0f,1,630.2592838398112
641,0x79dbd4ce7f56d85749a0cea75f5d37408707fb74,1,630.2592838398112
642,0x0b09cba314b3983b3a1b2f3f3224ff169e491b4a,1,630.2592838398112
643,0x21d7e80a2bd6dd16c85352bbbe3dd1fa91f2e385,4,2515.6216770121837
644,0x8e871ecf331a27c762bbcff795279def31c8a25a,1,630.2592838398112
645,0x2afbdf31aae1f867a41fee55e3573e3f136abd80,1,630.2592838398112
646,0xbdd5a4f161ea21009490c7ba026a39db233cfaae,1,630.2592838398112
647,0x4b8ba912055c9691b3249a2315216cc88ccf3f87,1,630.2592838398112
648,0xc099e1b212160486025de19d0352e32cc26d3a25,1,630.2592838398112
649,0x8a7c1422fe789c276e21d1792afda90f638ac5cc,1,630.2592838398112
650,0x8134670e41ce5241472c979d4755067b1d21326e,1,630.2592838398112
651,0x49951145a845742cb7edde79a606a51ed35c38a8,1,630.2592838398112
652,0x8d37f0563a8f07c1e479a2d562134576894edfad,1,630.2592838398112
653,0xbfd599c986e855e54444f58feda2f2f50fc61fa7,1,630.2592838398112
654,0x5140087842da3cbc55ff69ba74b4239af219c4b6,3,3086.3951005418435
655,0x612dcbf9030c3055e29e8a8ab1ca99dd9f0d9782,1,630.2592838398112
656,0xabe0cdd036456fcc1b64d1ddb7aa3bdf7d5b98b1,1,630.2592838398112
657,0x419b48a56e6df1f353a0fc05f760581618aec235,1,630.2592838398112
658,0xb0729b80ed1be67ea096c5fb4e155b3d918282da,1,630.2592838398112
659,0x68b53aa18d1b8437b7cd9524040c776e2261e06d,1,630.2592838398112
660,0xb415feaea73a5e716622ac58b41887a00be4e069,1,630.2592838398112
661,0xb1e0b72304673cdf4ba05a59925695cf45df3d30,1,630.2592838398112
662,0x5a4177620576be32664da8051f4171bbd984ffd6,1,630.2592838398112
663,0x4949dedcb57df49b2e06c22979e0467f78fe2466,1,630.2592838398112
664,0x26d7b4fe67f4601643304b5023b3caf3a72e8504,1,630.2592838398112
665,0x7e89d47919883bdedda999c39fe3d9513074a7a9,1,630.2592838398112
666,0xfe1656f708fb4995dac4f4454c1cbe18b64296fe,1,630.2592838398112
667,0xe2fb7d06bbf1e83e899f15b90eaacaf90b0e0a5f,1,630.2592838398112
668,0xed1de1a32bea596e72a42e46a6466367c18a50c0,1,630.2592838398112
669,0x9fcd5fa9d5016f54ff5c87b1b5b541c96d80058f,1,630.2592838398112
670,0x499e194d7a106ac1305ed4f96c6ceaaff650462d,1,630.2592838398112
671,0x2941e410173175a02f25b4090806445224df9fb7,1,630.2592838398112
672,0x07482cb1c77b527f5e9d747a579302fa3a5104ae,1,630.2592838398112
673,0xd8db9c8fa8eff37a6dd1bccc3d7f8fdd34a1fe64,1,630.2592838398112
674,0x12d080d5670d91261ad0ed24a7273376651ae9e0,1,630.2592838398112
675,0xd1942d3982946c86b65ae0f34e4ca5475351fd22,1,630.2592838398112
